epoch,optimizer_steps,sample_presentations,train_loss,validation_mse,rmse,mae,r2,nrmse,train_seconds,validation_seconds,elapsed_seconds
1,2,356,275.6404573247674,180.5355518293359,13.436351879484844,10.228652045794345,-1.3335243929899612,1.5616836130865872,0.7033761670027161,0.23022533299808856,1.0292267079930753
2,4,712,130.62550422582734,207.6560675178508,14.410276455288802,11.546517084303655,-1.6840724388919805,1.6748811583769583,0.7098217500024475,0.24846320900542196,1.987637457990786
3,6,1068,102.82268704189343,257.5795551090443,16.04928518997168,13.506872114042944,-2.329361828692109,1.8653802689702252,1.0468508749909233,0.28353033399616834,3.318105749989627
4,8,1424,72.7782377607367,265.2626099993643,16.286884600787356,13.720540560208834,-2.4286696703752306,1.8929960317664059,0.9861640410090331,0.30977304199768696,4.614128832996357
5,10,1780,61.2812852323725,256.60257339569245,16.01881935086642,13.446848829424853,-2.3167337859796873,1.8618392779247122,0.7133697079989361,0.2696153329889057,5.597202790988376
6,12,2136,59.59550673238347,201.9436829201631,14.210689037487349,11.37456644373203,-1.6102366283506555,1.6516834628600152,0.8776070839958265,0.914300207994529,7.389213000002201
7,14,2492,50.77462352795547,131.63492900297572,11.473226616910159,7.901947620426595,-0.701456110363919,1.3335130069207763,1.748143707998679,0.3687321249890374,9.524568915992859
8,16,2848,42.81663341736525,107.11636553728252,10.349703644901265,6.6309782971254725,-0.3845397725649584,1.2029279024184445,0.7752419169992208,0.23861920800118241,10.552518665994285
9,18,3204,37.7337526900045,80.22588772834497,8.956890516710862,5.723985293616168,-0.03696509671590742,1.041043675368102,0.692432458003168,0.23236683299182914,11.49152141599916
10,20,3560,33.3182924249199,84.29041981068548,9.180981418709303,6.313322876146448,-0.0895014789637536,1.0670893678768767,0.6843113749928307,0.23986983300710563,12.415758707997156
11,22,3916,28.39362408070082,80.36393925851277,8.964593647149478,6.182990365665451,-0.038749491035318995,1.0419389967085488,0.6694482080056332,0.2343895829981193,13.319678665997344
12,24,4272,37.0340366792143,88.3110827628749,9.397397659079608,6.466579118720916,-0.14147082782526943,1.0922430479251155,0.7157911249960307,0.25169795799592976,14.287254333001329
13,26,4628,31.422708661368723,77.21521101499887,8.787218616547495,5.816527560654922,0.0019496072236324657,1.021323007997745,0.7204362920019776,0.25203337499988265,15.274140290988726
14,28,4984,25.322708451346067,83.85971760037239,9.157495159724213,6.622975514485286,-0.08393440863496648,1.0643596011873242,0.8067637909989571,0.30225466600677464,16.3832205409999
15,30,5340,20.072856442312176,88.00131717219259,9.38090172489791,6.75397054386525,-0.13746693189096915,1.0903257544272096,0.6890872919902904,0.24458691600011662,17.316999749993556
16,32,5696,19.528710986791033,70.45291108816969,8.393623239589068,5.894996132445239,0.08935616882368347,0.975576107656357,0.6264630829973612,0.3085839580016909,18.269434791000094
17,34,6052,14.992660908216841,91.99762607587321,9.591539296477558,7.1117040811762635,-0.1891214908638037,1.114807789937052,0.6576122910046251,0.43299937499978114,19.36010749998968
18,36,6408,13.84522332502215,77.67887090811514,8.813561760611606,6.275082387422261,-0.004043459846397202,1.0243848254293735,0.825921041003312,0.25418941699899733,20.440534415989532
19,38,6764,11.555171173610045,67.76136867540379,8.231729385457456,5.561814698613125,0.12414588094029577,0.9567594689344435,0.7579330420121551,0.25506366598710883,21.47143416600011
20,40,7120,10.597124051511958,76.5982814744122,8.752044416844113,6.193630878741924,0.009923771409731219,1.0172347724578528,0.7295684999990044,0.28420608400483616,22.485264832997927
21,42,7476,9.027159835515397,70.46639586038401,8.39442647596511,5.779837016634613,0.08918187049530901,0.9756694664115572,0.7531670840107836,0.2480422500084387,23.486561790996348
22,44,7832,7.646977081727446,73.2424873935191,8.558182481901113,5.9106278931081055,0.053299313048300156,0.994702539771688,0.7282814999925904,0.24381350001203828,24.45874620799441
23,46,8188,6.386561937546462,69.73564322869792,8.350786982596187,5.807246019965724,0.09862726268539179,0.9705973246361022,0.6875886659981916,0.2513621670077555,25.397810750000644
24,48,8544,6.206140475326709,69.47931438569753,8.335425267237271,5.656864479003165,0.10194045835077359,0.9688118594026747,0.6745113340002717,0.24249525000050198,26.314908290994936
25,50,8900,5.697270363904117,69.40177905127804,8.33077301642999,5.772539829918247,0.1029426465201021,0.9682711364508746,0.6516853329958394,0.24945850000949576,27.216133583002375
26,52,9256,4.934455341167665,70.15464831085258,8.375837170746133,5.818564161115329,0.09321138437174581,0.9735088640695281,0.6966459170071175,0.2475129590020515,28.160416124999756
27,54,9612,4.3745298599928955,66.03751815783941,8.126347159569262,5.50971632640854,0.1464276265125336,0.9445110776481556,0.7017204580042744,0.25268695899285376,29.13067025000055
28,56,9968,4.256049890196725,74.83229322389647,8.650566063784293,5.9175364739499114,0.03275017107758005,1.005440121463448,0.6885082079970744,0.23428387500462122,30.053516915999353
29,58,10324,4.055215358734131,66.79538343830862,8.17284426857068,5.572155556698077,0.1366317879607628,0.9499153550766356,0.686204750003526,0.2476955839956645,30.98749320799834
30,60,10680,3.5708512536595376,69.88646130752412,8.35981227705049,5.7432899359266765,0.09667785348438607,0.9716463187811638,0.9453721669997321,0.290215500004706,32.223184374990524
31,62,11036,3.118805590640293,65.70475020541836,8.10584666801799,5.537887892742389,0.1507288410174411,0.9421283414707321,0.8995853340020403,0.25977166600932833,33.40028775000246
32,64,11392,2.8399464521515236,69.76276575913967,8.352410775287556,5.7499706262519,0.09827668859766181,0.9707860552126684,0.742246542009525,0.2699814579973463,34.41262287499558
33,66,11748,2.5777377533109003,66.63349252155388,8.162934063285938,5.5524061276362495,0.13872431987163958,0.9487635092977873,0.7841698750125943,0.26339350000489503,35.4602722080017
34,68,12104,2.2965285349427984,64.51293396024282,8.031994394933479,5.38913195432439,0.1661337418909703,0.9335446212987877,0.7362394160008989,0.2672428750083782,36.4808417079912
35,70,12460,2.053479646029097,64.87631926192853,8.05458374231273,5.510328046706041,0.16143678078305979,0.9361701415254765,0.6945626249944326,0.23068387499370147,37.406149457994616
36,72,12816,2.0580284300814853,66.15712450367866,8.13370300070507,5.538204794470598,0.14488164666122905,0.9453660341620438,0.7196600830066018,0.2448327500023879,38.37073604098987
37,74,13172,1.9712741307997972,64.0610837486441,8.00381682378127,5.478668833551136,0.17197416212986105,0.9302695916240904,0.6549642499885522,0.2533946250041481,39.293666749988915
38,76,13528,1.614653418573101,65.55985606826466,8.096904103931617,5.5611353441771225,0.1526016799127352,0.9410889629312351,0.7131702079932438,0.2640616249991581,40.270956249994924
39,78,13884,1.4924414492724987,62.700353835157074,7.918355500680496,5.342835860696399,0.18956236796089176,0.9203365719297377,0.7275439170043683,0.23936712500290014,41.25329187499301
