epoch,train_loss,validation_mse,train_seconds,validation_seconds
1,317.4826965332031,267.6061261382905,0.6237963329986087,0.1833899159973953
2,159.58749389648438,193.07611992136412,0.5466925420041662,0.18526358300005086
3,129.5645294189453,169.88885754977665,0.5459056249965215,0.19637720799801173
4,112.06000518798828,186.88184751170502,0.5538528749966645,0.20071325000026263
5,111.7204360961914,218.33206349556403,0.5232208329980494,0.21396337499754736
6,99.87954711914062,254.46207635571415,0.5268504999985453,0.21036337500117952
7,78.27530670166016,266.529143894476,0.5528531250020023,0.20638820900057908
8,66.02371978759766,267.2363021669922,0.5665723749989411,0.2024869579981896
9,60.128700256347656,266.45262435131764,0.9876764169966918,0.21107250000204658
10,57.986846923828125,263.4919633444521,0.5987430000022869,0.19750425000529503
11,56.69853973388672,254.15455567755677,0.575570749999315,0.1921913330006646
12,52.96213150024414,223.37842885688374,0.542411374997755,0.20902345800277544
13,47.98714065551758,177.09924094988767,0.5459024169977056,0.223341208002239
14,43.10396957397461,143.72308231829425,0.568178291003278,0.2699624169981689
15,39.30147933959961,127.48991697390512,0.5642615000033402,0.2079293329952634
16,36.095680236816406,117.63081051063102,0.5937537910067476,0.19776575000287266
17,33.62637710571289,101.35522202414147,0.58791341700271,0.20388795899634715
18,30.900020599365234,84.93899936112807,0.6007547500048531,0.20252174999768613
19,28.271488189697266,81.06362870089575,0.6393629169979249,0.22274320900032762
20,25.119871139526367,89.26538462110236,0.5824368329995195,0.20581529100309126
21,21.24461555480957,98.67898876499625,0.5566217919986229,0.18768166600057157
22,18.536849975585938,105.23282123213332,0.5444070829980774,0.20053241700225044
23,16.836872100830078,142.1930745684415,0.5826862500034622,0.22214325000095414
24,17.056177139282227,101.66478135639584,0.5444929170043906,0.2275383329979377
25,22.738670349121094,94.57586402984991,0.6058628339960705,0.21021325000037905
26,17.34571647644043,103.64887583221518,0.5955080410058144,0.2089807500015013
27,13.043892860412598,91.3152028292306,0.6192410419971566,0.2003757080019568
28,15.07420825958252,85.70910626458644,0.6243487920000916,0.2391355419968022
29,9.816595077514648,100.68079056124002,0.6015085420003743,0.21915283300040755
30,12.303149223327637,80.91237142196904,0.6470408329987549,0.2468220000009751
31,8.560571670532227,72.58428800855167,0.6177563750025001,0.20714629099529702
32,9.781013488769531,73.01014579500557,0.6389754170013475,0.22785091699915938
33,7.856112957000732,86.87284218290682,0.6063094169949181,0.20860062500287313
34,7.650293827056885,85.15388397337479,0.5792021660017781,0.21291545800340828
35,7.096860885620117,69.79597329130205,0.5632080830037012,0.21176637499593198
36,6.221639633178711,72.44396938806798,0.5579274589981651,0.20325241699902108
37,6.2900519371032715,76.66129817544983,0.590987875002611,0.20362066700181458
38,5.22740364074707,77.59889821892246,0.5798336250009015,0.20808254199801013
39,5.302356719970703,71.22777603938833,0.5698063329982688,0.1965968750009779
40,4.828742027282715,72.5030429273359,0.5681912090003607,0.1988145830036956
41,4.38075065612793,73.03924207863629,0.6131295839950326,0.23754275000101188
42,4.400864601135254,71.08586382233219,0.5681811249960447,0.20934824999858392
43,3.6895081996917725,70.5167511323607,0.5652540000010049,0.24856237499625422
44,3.9645562171936035,71.30902516130304,0.5900873339996906,0.2266742499996326
45,3.5027081966400146,70.58603564884751,0.6295791250013281,0.20823762500367593
46,3.199535846710205,71.08554674493222,0.6006273329985561,0.22756333299912512
47,3.248293161392212,71.06457913466073,0.6118698329955805,0.21489095799915958
48,2.879260778427124,68.2906960395532,0.6556388749959297,0.22279149999667425
49,2.7332518100738525,67.69275670648058,0.617449666999164,0.21982404099981068
50,2.6947848796844482,68.07280273953702,0.6322818749977159,0.22905641599936644
51,2.4583325386047363,65.90787191203957,0.5974207920007757,0.21179483299783897
52,2.324018955230713,64.06761655381555,0.5561639579973416,0.23525649999646703
53,2.3698441982269287,65.65029088114295,0.6417231669984176,0.23357537500123726
54,1.991669774055481,66.25811125335241,0.5944865419951384,0.2695780830035801
55,2.101677656173706,64.81666611315208,0.6295527089969255,0.2453051249976852
56,1.8870676755905151,64.09755103668608,0.7045553749994724,0.22990858300181571
57,1.8324097394943237,65.11636831022953,0.6147255420000874,0.27131275000283495
58,1.7339022159576416,66.0489366473099,0.6896560419991147,0.24516374999802792
59,1.6265318393707275,64.9294236636322,0.7529890000005253,0.23092191600153456
60,1.5317505598068237,64.88012832512483,0.69726345899835,0.23329695899883518
61,1.5109609365463257,65.69110154902054,0.6818150420003803,0.23290704199462198
62,1.4263676404953003,65.04711369471389,0.7138535829944885,0.232332708001195
63,1.3915752172470093,64.60610999810245,0.6574172079999698,0.22804029200051446
64,1.2440773248672485,64.6145839944834,0.6514434170021559,0.22586812500230735
65,1.2859922647476196,63.88276778842858,0.6723759579981561,0.20146562500303844
66,1.2014575004577637,64.34685934490383,0.6825421249959618,0.2511304579966236
67,1.1584453582763672,65.14828192477533,0.7154217919960502,0.23658479200094007
68,1.107928991317749,64.45786285887655,0.6313456670031883,0.22867220799525967
69,1.1088268756866455,64.3364283997167,0.6085621250022086,0.24191125000652391
70,1.0647341012954712,63.82390513566976,0.7135369579991675,0.2713723749984638
71,0.9707627296447754,63.746326713728536,0.6707289580008364,0.24272654199739918
72,0.9302812218666077,64.28178964462296,0.6676977919996716,0.22578387500107056
73,0.9540498852729797,64.23578874371103,0.6414972499987925,0.2268872909990023
74,0.9478466510772705,63.73662636134211,0.6133503339951858,0.22751366600277834
75,0.8134811520576477,63.23690738341247,0.665798291003739,0.218017166997015
76,0.7994852662086487,64.204691917228,0.6788927919988055,0.2296325830029673
77,0.7820935249328613,64.5220595167479,0.6678090830027941,0.24804187499830732
78,0.776174008846283,63.46138571067396,0.6162838750024093,0.28975341700424906
79,0.7411642074584961,64.39763511681252,0.6475563330022851,0.25673479200486327
80,0.6883653998374939,64.49594140396198,0.6707288329998846,0.2307141670025885
81,0.6431745290756226,64.04133860942628,0.665070042006846,0.2276063340032124
82,0.6052945852279663,64.5499785655379,0.6581842090017744,0.2329012909976882
83,0.5901703834533691,64.35107871389508,0.6684184999976424,0.23584883299918147
84,0.5893781185150146,64.80204595706569,0.7078643339991686,0.23420050000277115
85,0.5946716666221619,65.12576415752949,0.6792366669978946,0.23415187500359025
86,0.6404827237129211,65.19224291335807,0.6918475829952513,0.27256041699729394
87,0.6755592226982117,64.07032143884909,0.653903917002026,0.2691804999994929
88,0.6787319183349609,65.09668552840418,0.7140549169998849,0.2735149999934947
89,0.6752927303314209,64.24799523769698,0.7167921670043143,0.23658320899994578
90,0.5736584663391113,65.2056580991575,0.7117999589972897,0.23339987499639392
91,0.4659828245639801,63.921891778757036,0.7119321249992936,0.2893679999979213
92,0.43406248092651367,63.836786087240114,0.7751689579963568,0.25738629199622665
93,0.4372765123844147,65.04939216027746,0.7189542920023086,0.2262886249955045
94,0.48282384872436523,64.26676408550527,0.7266119589985465,0.22647899999719812
95,0.5213005542755127,65.21114138871957,0.7367911670007743,0.2417104579944862
96,0.5824478268623352,64.66790787517633,0.7114612920049694,0.3009665839999798
97,0.5704879760742188,63.98779762216498,0.7615161659996375,0.2813654170022346
98,0.41915205121040344,63.84795329396523,0.7624057499997434,0.2723154999985127
99,0.3260982036590576,64.57162859804819,0.7490007080050418,0.27454450000368524
100,0.38901782035827637,64.28353146156977,0.7764707499954966,0.27791754100326216
101,0.49658966064453125,64.13557832990605,0.7594424999988405,0.26168020800105296
102,0.7574446201324463,65.572788717098,0.762997624995478,0.25807937500212574
103,0.9300340414047241,65.82594765857091,0.7493428340021637,0.2563716669974383
104,0.7836686968803406,65.31084680860648,0.7926267919974634,0.27676795899606077
105,0.5422544479370117,64.79460103820736,0.7775493750013993,0.25618574999680277
106,0.5132928490638733,64.75352273898808,0.8171504589990946,0.2807658339952468
107,0.5962104797363281,64.67592688769149,0.8147143329988467,0.33837404099904234
108,0.4804574251174927,64.26611455576689,0.7577335419991869,0.2912042499956442
109,0.4561234712600708,64.44482845592073,0.8125236249979935,0.3107866249993094
110,0.47631993889808655,64.90039707369871,0.8630126249991008,0.33065595800144365
111,0.396986186504364,64.4727028705564,0.8610588340015966,0.3245558339986019
112,0.4269884526729584,65.49214389412103,0.9080396670033224,0.3084612919992651
113,0.5402600169181824,64.58575069296775,0.8259719999987283,0.29316037500393577
114,0.4660910367965698,63.267478718843606,0.8589234999963082,0.3158915000021807
115,0.35313060879707336,65.75322309998427,0.870390166004654,0.3067240829986986
116,0.3838008940219879,64.75934558134846,0.887217542003782,0.32066191700141644
117,0.5034013390541077,63.96965635043865,0.8710467499986407,0.3473560419952264
118,0.4185068607330322,63.81241498894344,0.8998663329984993,0.3631308749972959
119,0.2790915071964264,65.1568746539493,0.8271351669973228,0.3131199170020409
120,0.31708964705467224,64.39665441870865,0.8405806669979938,0.33784845899936045
121,0.38682982325553894,64.4574644600722,0.9323821660000249,0.326528874997166
122,0.4116109311580658,64.26978560094722,0.8171198749987525,0.30720779200055404
123,0.35194310545921326,64.48234051848179,0.8092536249969271,0.28259841600083746
124,0.2851453125476837,63.65428704162041,0.8120312500032014,0.29706241600069916
125,0.265264093875885,64.05300336594449,0.8007140419940697,0.2914634999979171
126,0.23121017217636108,65.17413831862231,0.7927270410000347,0.3389545829995768
127,0.3027055263519287,63.483065088707576,0.8173042919952422,0.3299011250055628
128,0.43782147765159607,65.38121149910114,0.8130085420052637,0.31294125000567874
129,0.6749777793884277,63.970531751567016,0.7879431249966729,0.2933542500031763
130,1.0018800497055054,66.9601156159568,0.8730204579987912,0.35983512500388315
131,0.9555439352989197,63.6229342820461,0.8871240829976159,0.33427787499385886
132,0.5886667370796204,64.58766759830065,0.8508596660030889,0.3055759589988156
