sample_index,central_prediction,full_gradient_norm,sketch_gradient_norm
63,13.963451385498047,1156.8534169207583,1149.114243936014
64,5.936908721923828,899.4269487677582,890.9473574484384
65,4.996443748474121,850.6380826236934,835.3223540524148
66,7.600884437561035,655.3887777621844,679.0582881015499
67,8.914360046386719,794.2526865469042,812.8821044377105
68,7.62987756729126,652.9321118167799,677.8938270929764
69,8.910221099853516,786.701427189329,805.7797488794525
70,5.680438041687012,407.1914962580303,394.6330919748169
71,7.490096569061279,577.8809250908769,581.9655448786456
72,14.343791007995605,953.5800211530611,959.5469448745997
73,12.596658706665039,981.2440189458948,1007.1276007824332
74,11.696601867675781,1730.1729442854644,1657.2236534343283
75,12.136547088623047,1739.708638420111,1669.1995135246018
77,13.389183044433594,1893.9260329611106,1846.9103958736976
78,13.416743278503418,1032.77614448529,973.9286722243179
79,11.7811279296875,894.450324924796,864.9140033930685
80,11.280570030212402,728.014263328303,694.0835759542642
81,10.556815147399902,625.9805861534937,608.93640623761
82,5.608597278594971,642.13114434852,639.5810147182689
83,5.285388946533203,622.6195627518518,640.23942778899
84,11.094603538513184,561.945009441415,564.6594145727229
85,9.256562232971191,659.4700326463576,651.8221511352737
86,5.06121826171875,1035.5599360082817,1011.6076288346201
87,4.249000549316406,939.2762453656906,918.9809030725761
88,4.478114604949951,851.6932537759093,838.7297486653016
89,5.242530822753906,829.8985528140812,814.9194124059468
90,5.1855573654174805,318.3019503543627,317.96225846270715
91,7.726955890655518,618.8677922723126,606.1805540138909
92,5.658936977386475,401.5748441244534,388.56670360942644
93,7.15778112411499,523.8427947984281,525.0739335230168
94,9.969937324523926,429.50942256336185,410.00923695572146
95,10.617378234863281,478.04893527648557,471.17034513810273
97,8.994189262390137,842.2453875820702,870.2544110999801
98,11.486363410949707,739.8210930470839,745.205528636276
99,11.551094055175781,742.4260943421426,745.4885243564904
100,12.999551773071289,732.555508599551,722.7729887669084
102,5.965228080749512,479.08953480188757,474.8264393464321
103,7.249866485595703,899.1928292194636,866.9627667380634
104,7.0805816650390625,890.2669274503886,858.8831458283402
105,5.186972141265869,482.83185638271345,466.7502637247048
106,4.905928611755371,435.48934648421283,417.61762788005757
108,8.402339935302734,771.9168380871804,773.0154550997
109,9.314732551574707,742.3618331701599,720.5472980561713
111,3.3027608394622803,887.4878445552428,882.1310530725999
112,4.41096305847168,947.9827613684164,959.0674177137977
113,12.147689819335938,801.358376841533,809.060879655387
114,9.489099502563477,1022.2285914545732,1074.9036136103518
115,9.258667945861816,925.2762928381084,951.5780858902916
116,0.284803181886673,581.8054888717261,572.2668728448673
117,23.07720184326172,1163.9262353415063,1190.000775277104
118,21.23419189453125,1129.2722835735258,1175.9094018511714
119,9.479202270507812,659.7663044525373,666.6154975832957
121,6.407842636108398,783.468552375161,761.3637364946535
122,5.879612922668457,802.8663775771927,786.4338233178529
123,8.787540435791016,871.6929242175107,879.6461131735166
124,8.117807388305664,834.8273403506714,847.7243898832892
125,13.63866138458252,1261.5365915775126,1244.5049316099685
126,14.718724250793457,1372.4120613785738,1352.7213856680687
127,12.46041488647461,701.129601734659,700.0847224173708
128,11.706365585327148,830.7702901447535,838.1429515661091
129,7.632635116577148,1011.0996196782176,985.0190221208235
130,6.886899948120117,998.099710605868,971.0201980835303
132,18.268848419189453,1119.1966307464534,1120.3237620763884
133,8.649707794189453,740.1973394099276,717.9593382942047
135,7.642105579376221,650.7061152006856,653.1632825914915
136,7.978515625,706.8868795646357,703.5921103478638
137,8.754081726074219,521.0884138717082,532.0920877888453
138,7.657474517822266,374.4270904794601,364.2502237279009
139,7.00383996963501,511.80933030399655,508.1670825689983
141,16.076154708862305,1166.7851742411628,1272.59195791552
142,15.906476974487305,1111.7248756820932,1195.6919952510555
143,8.424951553344727,487.79740800740075,499.62344970871044
144,7.9391093254089355,387.282377738795,378.0696329268474
146,14.176164627075195,1062.7064564829834,1110.972655973305
147,18.999610900878906,1199.194730554432,1241.8758031583077
149,8.345622062683105,488.84971546919377,488.3171182895003
150,13.360189437866211,995.373814309262,993.6439023607908
151,16.406017303466797,1004.3414601539097,985.7022492910208
152,7.036640167236328,1003.9573433316053,973.9120514988783
153,7.547374725341797,987.4684632721827,966.4710482164558
154,18.550312042236328,1076.7470337989648,1089.2397406091327
155,5.097477912902832,471.6454915617145,459.90713520741167
156,4.664236068725586,403.7959533734326,404.28691914555
157,15.679828643798828,1146.2687954597266,1259.6983613139128
159,10.335427284240723,992.2832728838372,962.3763566175936
160,9.11099624633789,968.1182915011251,939.8143508170882
161,10.312223434448242,749.1767749830257,782.6506928343823
162,8.799003601074219,535.7797827578256,536.8405367763218
163,6.140127182006836,482.11029368035224,480.8461371104168
164,8.506664276123047,752.8485698295457,784.7214452300618
165,0.3273073732852936,365.6079272424655,354.43006808969676
166,1.7127101421356201,635.982199253901,644.5192658153906
167,18.717222213745117,1157.2720115307836,1202.7325871234607
168,20.03147315979004,1243.3864448665329,1303.06897709985
169,7.083949565887451,485.3877147498299,476.3654463887749
170,8.609563827514648,546.348738754712,523.8127206089703
171,12.416794776916504,1007.5396105320547,978.3069218618157
172,14.35860824584961,1091.7972728022107,1074.2241483961498
173,9.46139907836914,735.0363264703286,712.6448542177243
174,9.610267639160156,739.1638894413231,725.2892563192611
175,11.237066268920898,931.9845308552751,933.3415173149015
176,8.244869232177734,742.434866086174,753.4883407597043
177,8.563074111938477,766.109476237376,803.3392206519637
178,8.373119354248047,695.0655481760061,717.8151756299814
179,10.082915306091309,674.2472520859837,708.7607010818433
180,8.813606262207031,515.7666924599605,519.6830734383005
181,5.21008825302124,610.7146397961676,635.6958559625474
182,5.484433650970459,740.0711510147925,779.5848557236998
183,8.23155403137207,569.3648589851302,560.2980220140005
184,7.531494140625,495.59139862194786,482.56853873584816
185,13.917112350463867,631.9574667883552,630.2205153699335
186,17.91652488708496,673.0917597211896,657.8558787200643
187,7.87121057510376,687.235175370915,653.429072118769
188,9.592536926269531,956.8297540142696,944.7379663003969
189,13.154916763305664,1241.8062002209774,1347.5292837077848
190,22.62228775024414,1962.836397320067,2148.8742599289526
191,7.8802361488342285,563.4822249708867,567.4338685038665
192,7.783597469329834,515.3432460694721,527.9923820430021
193,7.750341415405273,720.215302897274,707.5383337089037
194,7.62419319152832,720.6882057813247,703.5708622598465
195,14.513986587524414,1413.5002353280056,1475.405476863862
196,8.316301345825195,671.9211763311195,691.1327286576612
198,11.922791481018066,675.4870467249536,698.5860923793776
199,10.575887680053711,576.8318633011531,583.4598643041942
200,16.205284118652344,1140.5992686728,1229.799073771981
201,8.285173416137695,502.45690431341603,502.5728287404755
202,7.529766082763672,422.10635506861803,416.71636784759954
203,5.258404731750488,502.0774411314961,490.2572540495361
204,5.097691535949707,382.6332920037195,384.13003621999
206,14.805379867553711,1254.0815655446245,1224.1027570921558
207,0.7579042911529541,378.8569223304118,386.07045125256155
208,9.01057243347168,1395.3753824914063,1479.4305040738027
209,8.693439483642578,737.1157661954799,714.9242871218429
210,9.275374412536621,741.96585043952,723.8616588997126
211,12.73557186126709,949.3579128948878,983.0159542032542
212,11.585323333740234,886.3514323510344,918.5604946410524
213,14.873857498168945,930.3763365856448,940.0155759903447
214,17.552223205566406,976.4801633748235,980.179544296781
215,9.072105407714844,544.2636359776213,552.9810150974059
216,13.273268699645996,1166.516063519609,1180.3269715052945
217,15.300447463989258,1071.8019977490876,1069.4543915196787
218,5.989102363586426,366.21073689188177,366.2867643814799
219,6.49526309967041,393.32364908851366,385.7575068809184
220,10.978222846984863,600.1716279304437,576.5217002607438
221,8.0127534866333,491.8177074590237,471.5307949777952
222,18.86794662475586,2520.978748082275,2498.3496858558665
223,18.357017517089844,2528.2292991819545,2511.6554750496
225,12.502982139587402,881.9601429890969,936.9777830599257
226,14.067283630371094,1140.5471630528632,1117.5371685906384
227,15.455079078674316,1407.7228507660964,1383.151769598075
228,16.487916946411133,1074.3906555740336,1175.97353241933
229,7.886928081512451,881.9927900928562,904.076723138682
231,15.812544822692871,1566.4318609922234,1614.8050968738128
232,33.61765670776367,3265.314991676445,3529.3393656773374
233,4.4979987144470215,204.14445605188064,203.0406456135739
234,4.732582092285156,247.79904366040682,241.84651910031351
235,4.620173931121826,700.5274742782086,697.3694162123099
236,10.737611770629883,978.244009852953,942.1900846949446
237,12.155415534973145,1096.4898039459833,1047.6124775057785
238,6.071785926818848,800.8138085881898,784.6689285737269
240,10.972481727600098,1286.3453686988064,1292.6748994727643
242,14.062283515930176,656.2484036854851,628.9755368249511
243,14.896657943725586,719.8547888413697,714.6792686596636
244,9.709083557128906,577.4785709992818,586.8743633761825
245,8.66087532043457,935.6390368419309,970.4295413990956
246,19.525371551513672,1323.5376505515164,1406.9423431877092
247,15.06032943725586,1080.1196367194616,1180.0713187057397
248,18.84317398071289,1157.9123049649543,1146.9342808811589
249,14.548820495605469,1149.8906453923048,1143.7710918071662
251,9.565620422363281,491.1257195016431,497.19885960285114
252,11.937471389770508,976.6472765513447,947.7324698341357
253,11.557180404663086,1080.430320783974,1052.0200119611827
254,9.078584671020508,559.5407846247704,581.7507172364851
255,11.141459465026855,761.3320470586439,805.2859586030087
256,23.37454605102539,1291.03897596721,1270.0390931346997
257,24.892047882080078,1234.723940419712,1238.6347333736346
258,8.301116943359375,996.8969687998216,981.0587877799503
259,9.038551330566406,1073.7389339310184,1066.9787483497992
260,15.04460334777832,1077.5203036010594,1080.2239448117687
261,19.52585220336914,1171.0632941015315,1192.9497494984819
262,6.883444786071777,772.6752092862957,776.2117693565355
263,7.878453254699707,795.0002818657576,821.8649615691087
264,10.196510314941406,833.0701822841401,862.1020337634658
265,8.463766098022461,732.1770551407438,734.4872489861228
267,9.686225891113281,453.1741403084494,463.4126006412997
268,15.500639915466309,1111.3470431244323,1165.585367328384
269,13.43096923828125,965.2807141080267,998.9377304654979
270,16.63619613647461,1227.9514379758725,1288.0700712385838
271,13.698235511779785,971.5198241407485,1018.7014542754334
272,13.909830093383789,1281.9529351948781,1398.6387975114362
273,23.785131454467773,2069.51185403673,2259.3833694690934
274,4.937000751495361,403.14635272503546,405.66694541335715
275,5.411996364593506,320.0650893378566,305.34820023380837
277,11.291736602783203,1378.1144831066747,1377.1990131639461
278,8.781797409057617,709.3196892837861,718.351006667164
279,8.861541748046875,661.9320025430461,650.8518226889867
280,14.128849029541016,992.7578094421135,1023.4079705852107
281,18.521350860595703,1400.2143331877203,1438.995407940992
282,6.263800144195557,834.9859366125748,842.3310431625426
283,6.372814655303955,893.2861120431555,898.0315040346021
284,6.59003210067749,564.336324693701,562.7541902308486
286,6.169950485229492,896.3678665959397,868.7511451221644
287,6.660459518432617,901.5213723953897,874.0041735614519
288,12.140029907226562,1003.3885779074781,1054.2669177001787
289,11.161201477050781,875.6273944179455,921.8622422404777
290,10.90927791595459,1255.2301219121155,1270.4156916320794
291,7.839610576629639,803.2164603569437,822.4800302856391
292,11.109831809997559,820.0000297185513,854.3171354686551
293,9.526982307434082,693.2317760345869,701.9424263109614
294,12.943290710449219,875.1432696887612,876.1136843046463
295,12.08018684387207,744.9160508932698,755.1750738675756
296,12.323630332946777,821.3210583176688,821.8816301520689
297,11.513625144958496,716.2263497337465,729.7322624074885
298,4.245598793029785,543.0226022043721,526.5931088923529
299,8.470184326171875,896.6461230459425,926.5743024715762
300,9.938770294189453,957.8181681078469,966.3244917297607
301,6.047947406768799,426.6009086031188,409.4445756737241
302,6.640893936157227,593.3129473406519,588.5834988889465
303,11.172929763793945,731.2115391229299,713.6876676963818
305,11.987848281860352,753.4949875509922,754.9936649942911
306,11.096382141113281,686.8060107090739,702.817879245458
307,18.187532424926758,1292.2639729451384,1351.7286503987843
308,21.34506607055664,1278.7991373587765,1310.2449835005998
309,12.358915328979492,1178.4977588829615,1216.3963750117175
310,12.607223510742188,1304.7028198865548,1369.267320217576
311,18.046436309814453,1099.0711381752749,1117.0705060071161
312,14.437322616577148,1045.238609893513,1047.3021453539218
314,17.92554473876953,1182.3906069025134,1142.580491330724
315,12.723967552185059,981.754797230135,1022.0618355088603
316,19.211196899414062,1518.6614262337282,1626.7271372968994
317,15.014863014221191,1231.1694411989026,1190.210941613608
318,14.953826904296875,1413.0549777618276,1334.0676001722654
320,16.583654403686523,661.7652757259732,674.9875385859042
321,18.989952087402344,786.5042361560694,816.6538630726357
325,10.242437362670898,728.9459579378474,709.9971673667701
326,13.062691688537598,1122.102085205295,1145.5765378450494
328,16.112022399902344,1348.1552097253311,1342.698900566048
329,16.758119583129883,1271.1615978422233,1260.9726975827255
330,16.217050552368164,1171.807414241938,1145.4949949269114
331,16.571121215820312,1226.159101538757,1215.5947573562673
332,20.25645637512207,1469.3010242940159,1505.4698093130303
333,10.430496215820312,926.7306991171085,904.2020914451716
334,9.81059455871582,910.6407910476356,882.8379855435735
335,30.191659927368164,2151.605276585557,2298.232747913335
336,7.0034894943237305,883.2570156425422,930.5337379601672
337,12.407124519348145,830.5530383084148,831.345582631363
338,8.725845336914062,757.016388267346,746.6582325767706
339,21.303890228271484,1528.6019812500265,1571.3409199268644
340,17.086902618408203,1264.7701444064912,1281.0325148122588
341,12.568999290466309,1133.922419587826,1099.2333393347221
342,11.574533462524414,1180.7969383631846,1116.2641815421418
343,9.251708984375,1680.6763957248,1601.8755741618647
345,9.810239791870117,879.6429594273027,836.9895854107268
346,8.605646133422852,811.7894330376924,754.3359237420058
347,17.003021240234375,1545.2083144071967,1503.8781020127649
348,12.976836204528809,905.6536906771349,878.685711586011
349,18.992761611938477,1110.3601395353503,1132.9853590307416
350,15.19670295715332,1090.528470409169,1092.4618163367215
351,12.091329574584961,810.0590959372422,807.6703326834844
352,11.142581939697266,717.2821193934814,728.8209261033068
353,22.74643325805664,1685.7486866636348,1663.912786743615
354,19.02284049987793,1673.827346360281,1624.087044957502
355,9.992709159851074,775.1252542932482,742.387527807776
356,7.824283599853516,579.0264054085599,541.4028230031508
357,17.242084503173828,1176.0027143748168,1144.2949316989877
358,16.505849838256836,1214.4340864365238,1180.5350924189713
359,7.078457832336426,1187.2123671587256,1199.5282525577554
360,11.00253677368164,1569.1561353864752,1644.2613202723294
361,9.578773498535156,1957.6495484622526,1904.3415631387136
362,10.320159912109375,1980.5960904632434,1933.753962543652
363,9.26072883605957,827.1816928210271,839.2653495033596
364,11.110587120056152,939.5475782992194,957.6780520079952
365,14.39763355255127,1220.6058087869721,1187.5461012626643
366,17.20322036743164,1580.9709701267004,1502.4172672042423
367,6.331334114074707,492.11770899531945,487.07799330314043
368,5.644594192504883,352.12969638757994,346.110826165408
369,8.373040199279785,867.0662899582754,850.5642028090376
370,7.894559860229492,872.7248950744097,853.5213160255086
371,19.020870208740234,973.6038271222034,974.4199688292307
372,15.03513240814209,1066.7491598260751,1067.6519600073575
373,25.78914451599121,1674.1780800778643,1744.8219745555662
374,20.69101905822754,1590.185623998302,1581.234186711951
375,16.462627410888672,1171.9133152563963,1149.747910285868
376,16.443876266479492,1229.956869769404,1217.725478709825
377,15.810253143310547,1265.265079917836,1257.2835603131252
378,15.229084968566895,1196.946862588277,1173.1239680145131
379,12.04641342163086,817.3867334749082,835.569746221033
381,7.393813610076904,534.9458565425632,520.9937681379524
382,9.005348205566406,828.3606014839279,817.6864591432909
383,10.250109672546387,1222.1912453349478,1297.739340949645
384,9.059832572937012,1036.8477575413895,1084.5425509064044
385,5.729303359985352,573.1177587281643,545.1416434853094
386,9.086982727050781,762.7166856149056,747.5843320048441
387,10.26193618774414,769.0931707254977,760.8571033079089
388,14.696805953979492,658.8573991166237,685.7722924990328
389,14.954368591308594,695.8064458841154,726.6834754737848
392,18.266738891601562,1648.311580752173,1690.9628016715033
393,18.005586624145508,1490.905187586573,1518.3935783226282
394,5.48197078704834,942.4546455357055,929.9015646918878
395,4.856015682220459,889.7137424072217,869.4847768298998
396,10.285233497619629,970.8883761642339,1016.0990749843874
397,15.763448715209961,1134.1679300232695,1109.111352907151
398,16.17285919189453,1248.8226135591467,1235.4582231525849
399,15.7481050491333,1273.7951854392318,1267.1720725209598
400,15.814311981201172,1165.8529741832729,1143.676390551251
401,14.795867919921875,819.1534980934592,827.9979712949946
402,17.430023193359375,1061.0471759665008,1080.3292510105136
403,13.712074279785156,842.8153805718582,842.1128675818298
404,12.52315902709961,697.5209644085612,712.0580496682967
405,16.10639190673828,1139.4991140032855,1120.6886201642105
407,15.383183479309082,1238.670556679718,1234.92006921769
408,15.695985794067383,1136.1508627847227,1109.8609968166381
409,11.210746765136719,1336.9226993376024,1320.0360776264029
410,10.199100494384766,1165.0128926208754,1151.672833778911
411,10.272361755371094,1155.6964370578905,1138.3875914829275
412,11.226527214050293,1348.9128882643358,1335.4810508627102
413,7.627593994140625,744.5987281063489,725.9059123044144
414,8.612857818603516,754.8619229959725,735.7997447019699
415,7.862171649932861,768.6827019881763,774.0814543124476
416,3.2263424396514893,533.4436161553466,549.461746224555
417,6.847930908203125,896.4102080526757,933.7065639324117
418,24.005287170410156,1252.7952935049912,1263.0652450398575
419,20.46257209777832,1195.861869795938,1193.8657776179352
420,27.730989456176758,1609.0726033870092,1680.8787922976483
421,21.565818786621094,1550.9323887508488,1564.5384837978472
422,28.590421676635742,1603.9049786651137,1705.2789844942536
423,23.8504695892334,1494.8772536408485,1546.699364525946
424,10.603120803833008,812.1616703505988,814.2381952595267
426,19.63727569580078,1348.5369224253036,1392.5612556917563
429,15.538036346435547,1128.624598763792,1101.4411593351235
430,10.15145206451416,1029.7046551173198,1083.6041668444445
431,11.099888801574707,733.5902783797662,749.0925924921688
432,14.291229248046875,884.2648219693791,931.8764158048629
433,28.926517486572266,2078.7470145394914,2207.859462006403
434,16.68511962890625,1296.602391431465,1244.671094909849
435,15.02242660522461,1308.9000801772543,1267.5233187917036
436,9.070245742797852,762.4701417590788,721.2082628334525
437,12.261175155639648,1095.4199431542897,1040.9196195831491
438,7.10685920715332,799.8384448121051,847.2025766052018
439,14.251327514648438,1054.8890400262503,1094.3313851003013
440,13.646766662597656,989.432124995275,1003.2362421006821
441,9.756056785583496,695.7555190135535,724.0497366018811
442,11.826921463012695,1012.7375389623148,1041.2129302001836
443,6.652665138244629,775.7472905856038,775.4531858586986
444,6.404097557067871,907.3029035462669,950.3522513928561
445,6.945140838623047,426.84114650227457,412.1163054702155
446,7.49836540222168,460.7012062465322,439.2495599587477
448,20.45279312133789,1071.5813013222735,1104.6075002788698
449,15.670108795166016,1075.4671867064853,1117.3696450673049
450,16.87958335876465,1179.4983872995324,1207.5711821407533
452,18.948955535888672,906.5791763408637,936.7725540351258
453,14.537418365478516,1093.1362018275738,1088.8618233984064
454,15.040172576904297,1066.3080536939506,1076.9266726754838
455,7.791337490081787,480.3538537121406,497.26015477335096
456,12.60139274597168,1194.622994776499,1248.9707563972459
458,8.057607650756836,828.9699098484306,836.0955156513564
459,11.595083236694336,918.7119651969816,954.9172305526656
460,9.497047424316406,718.6812284876086,724.5072393713563
461,12.495835304260254,1286.7389629488068,1257.7612612828912
462,15.101893424987793,1632.5769447870405,1580.755390371938
463,11.771223068237305,1051.8688073044898,1084.983849379013
464,11.158543586730957,984.7410264917926,1010.6464121771477
466,17.746856689453125,1013.7244088779747,981.7689679384514
467,21.23284339904785,1165.001843642351,1166.1209466199357
468,19.803234100341797,1130.6217707085882,1151.4338491645285
469,9.000225067138672,776.9102738056345,724.0911101040456
470,10.234271049499512,935.0337842751566,876.2318528525266
473,14.26308822631836,1324.4408219371924,1270.6750853033136
474,13.770075798034668,1211.8117555074075,1177.1268892767657
476,19.72362518310547,1735.9167013558426,1644.5072192209545
477,7.607944011688232,646.2292520506504,637.947363700357
478,7.646028518676758,549.8472350164686,528.770255538298
479,15.51191520690918,938.5996195061026,1023.8537148254977
480,15.085983276367188,885.4346257116099,909.4327119694351
481,15.066051483154297,836.1366577935523,841.2057171896905
482,11.844182968139648,771.0423823632251,787.2781053565047
483,16.124622344970703,1196.7027410997125,1243.5068160860412
484,12.560710906982422,908.9984944294098,940.3083275762845
485,10.826387405395508,952.2796732093233,995.1270871522262
486,9.323790550231934,931.2410746978661,967.3201296413446
487,35.68381118774414,2056.5527066760524,2194.866092538523
488,25.01727294921875,1569.2675546834432,1658.3589503254138
489,8.78156852722168,639.1257553547584,632.720920443159
490,6.579586029052734,420.0125250206828,426.20122890151293
491,35.599918365478516,1795.103430829767,1832.9833111349703
495,7.7978644371032715,693.8876550617279,684.6752261348861
496,14.287431716918945,991.3537306948268,1016.5291723552075
497,11.983405113220215,872.9599485581072,908.4242852464541
499,6.877378463745117,696.4909469291059,729.9444952401668
500,18.927093505859375,634.7564001722327,655.7844381489423
501,20.813016891479492,701.9195560141883,736.3652280252522
502,2.4312736988067627,467.14181168555194,485.4846342048244
503,16.757104873657227,1830.7358469392882,1951.8196868188793
504,11.3703031539917,767.908142158027,780.8391817713017
505,13.164888381958008,858.0831993173148,876.2133922929221
506,7.0479230880737305,678.770144556201,688.126544327274
507,8.609821319580078,916.1765565871642,949.7658724729189
508,12.922708511352539,826.7686455126529,843.6739671313505
509,14.756074905395508,1050.4894986993122,1097.1620409437537
510,13.066575050354004,922.138575116041,958.2281428965282
511,14.989633560180664,1101.0371791539562,1142.8354758049084
512,8.833548545837402,726.3010191867677,723.258094475409
513,6.879828453063965,515.5294641548778,519.6647242527773
514,9.150253295898438,743.8544827348059,727.5251739062186
515,9.602812767028809,842.7252292573743,849.8869854938806
516,13.015420913696289,1180.7641105634991,1164.0562846219696
517,13.602814674377441,1223.7819066743184,1175.7703783756701
518,14.971896171569824,1246.191160021386,1202.1056850732548
519,19.461563110351562,1164.8855884933087,1189.4867128478288
520,22.963199615478516,1215.0598293655778,1229.107894871891
521,9.586076736450195,753.6824332263683,754.1488155400635
522,8.132930755615234,610.6681248000109,607.0622840639611
523,21.18938446044922,1547.001612436366,1537.3613694526566
524,14.284713745117188,1143.2271696475877,1122.4768639721096
525,14.743690490722656,1155.761049376402,1133.410941649176
526,15.123676300048828,1251.6293997105665,1241.4972606780987
527,15.128094673156738,1251.5596124231852,1241.9689858362308
528,14.798215866088867,1162.1863067760044,1138.797534757529
529,16.725975036621094,639.34547748687,631.0792038972899
530,19.269187927246094,798.9739528069899,788.8217295229178
531,7.425243377685547,484.87309474927645,494.0625876822622
532,10.10775375366211,805.9961845047256,836.8127907337855
533,1.5558688640594482,623.644620662382,617.110654677789
534,2.174081563949585,627.5851030929219,618.9814663959781
535,11.814949989318848,680.077783777192,650.7948008664931
536,11.625185012817383,661.948650896799,640.431101525679
537,5.844524383544922,651.3617354524221,642.696499568567
538,8.43093490600586,845.5149342127195,837.4854121797098
539,26.51608657836914,1996.6431014440652,2046.0192363008805
540,12.646414756774902,1189.5883253251018,1249.1397530150712
541,11.4239501953125,1128.8578544111992,1183.047338704636
542,25.838478088378906,913.1009827867189,938.1703222954816
543,26.315568923950195,896.603717736654,934.2138313771961
544,21.290447235107422,1505.0795851485034,1531.6441338958375
545,17.45071792602539,1248.0909150728166,1225.427375386338
546,12.64929485321045,1151.8921851770854,1136.9597772983157
547,14.086841583251953,1066.8736712802665,1055.8589267822479
548,26.243885040283203,1077.484044349269,1095.5666308407133
549,25.657012939453125,1036.7838476813224,1069.0427591040661
550,16.83939552307129,1111.7983500386506,1128.3215580073872
551,16.780080795288086,1062.9712166666352,1092.0175180864853
552,8.682540893554688,1236.668344015958,1156.1725417062712
553,13.395387649536133,1582.0095289753522,1556.2119694992487
554,9.200356483459473,1009.7099048698112,1035.7454234735028
555,13.004093170166016,1015.388943148163,1060.5398701110273
557,15.579468727111816,1194.699691747912,1177.7706690586244
559,15.543642044067383,1225.7479557574632,1211.1092155259967
560,15.275808334350586,1186.8054640483647,1163.6306444520555
561,21.21670913696289,1737.8498534411856,1718.7647564661113
562,21.033775329589844,1996.0910163918777,1957.9262543257119
564,12.211498260498047,1092.2930060383903,1125.7387552892906
565,7.64224100112915,759.5733679057189,745.2629339840572
566,7.79438591003418,821.8569039234263,799.2404951646029
567,15.98846435546875,894.7801340969448,945.6418206177536
569,11.90330696105957,856.9240295982983,892.898238798856
570,14.475597381591797,935.5643733336245,958.5670860862631
571,28.098676681518555,1827.8837597068716,1901.2796077568814
572,21.545000076293945,1696.8523255272387,1736.1029333365004
573,14.881752014160156,865.1410586834252,844.7131930820937
574,14.539362907409668,923.9781036697342,887.0281042736269
575,10.863247871398926,1012.9382988603711,939.6582450733251
576,10.338790893554688,924.5295312371672,867.2443972361717
577,11.09245777130127,886.761861887345,960.6200856963977
578,6.757796287536621,465.17738151627805,473.36679955988905
