epoch,train_loss,validation_mse,train_seconds,validation_seconds,steps_per_epoch,observed_batch_sizes
1,284.0498674138067,139.89513974775696,0.47911533300066367,0.1456885829975363,2,"[256, 141]"
2,116.41941770077953,168.41869908084536,0.5165495840192307,0.1493142919789534,2,"[256, 141]"
3,97.61850680872536,265.02215469017057,0.5596732090052683,0.1450599170057103,2,"[256, 141]"
4,85.66867809151522,266.4138702290892,0.5393840000033379,0.14706983297946863,2,"[256, 141]"
5,66.96923542743366,252.6790000474597,0.5764059579814784,0.14741945802234113,2,"[256, 141]"
6,57.60706506147793,211.86859283322477,0.5548449170019012,0.14953295901068486,2,"[256, 141]"
7,58.174290971731956,161.16633162326895,0.5573853329988196,0.14289275000919588,2,"[256, 141]"
8,46.01286289974184,156.65290474646002,0.5841610000061337,0.14551862500957213,2,"[256, 141]"
9,43.45750835620486,112.65954998030365,0.5862607090093661,0.149854499992216,2,"[256, 141]"
10,37.37287874966484,84.62857483956954,0.5407377920055296,0.15005779202328995,2,"[256, 141]"
11,34.267536932034815,74.5698165960586,0.5555160419899039,0.14931375000742264,2,"[256, 141]"
12,29.514162414320168,69.3046897980984,0.5578808750142343,0.15206062499783002,2,"[256, 141]"
13,24.81177498651692,100.80845132624893,0.5940240419877227,0.14838445800705813,2,"[256, 141]"
14,24.60202003306045,89.82587367692662,0.5376948339981027,0.14717808397836052,2,"[256, 141]"
15,23.74211442500578,76.6191668009838,0.5683929579972755,0.1456528340058867,2,"[256, 141]"
16,19.095925083688886,95.27329171713727,0.5492416670022067,0.13729699997929856,2,"[256, 141]"
17,18.404998553489857,59.824261368568116,0.5609914170054253,0.14719491699361242,2,"[256, 141]"
18,16.490036736207283,70.96736224434802,0.5515234160120599,0.14571362498099916,2,"[256, 141]"
19,18.550230910255568,109.95589440135456,0.5406979999970645,0.13614745900849812,2,"[256, 141]"
20,13.906959259840344,91.97623283027299,0.5494162920222152,0.1451734580041375,2,"[256, 141]"
21,15.468451956357404,73.80639223451549,0.5387089170108084,0.13680345797911286,2,"[256, 141]"
22,14.148197303791191,103.70174245385894,0.5720432499947492,0.14661749999504536,2,"[256, 141]"
23,13.008407919472951,67.76063485261892,0.5499718750070315,0.1471967920078896,2,"[256, 141]"
24,11.854428344169252,61.771218421345466,0.5368765829771291,0.13534337500459515,2,"[256, 141]"
25,11.450071495786421,59.24960175267797,0.5736201250110753,0.15459349998855032,2,"[256, 141]"
26,12.039144758613643,68.33644026821423,0.5747915419924539,0.14644079201389104,2,"[256, 141]"
27,10.187763973207257,77.44287193275129,0.5489203750039451,0.1368852499872446,2,"[256, 141]"
28,9.56143195202729,66.04807477492588,0.5492320420162287,0.13929516699863598,2,"[256, 141]"
29,8.24660134495656,66.03783247533283,0.5257193330035079,0.14900058301282115,2,"[256, 141]"
30,9.175345281509669,63.43924388226468,0.5745890830003191,0.151066708000144,2,"[256, 141]"
31,7.436016673705439,69.03366256520896,0.5574837910244241,0.1484844999795314,2,"[256, 141]"
32,8.364879761895244,70.18696700909342,0.5536874170065857,0.14980562499840744,2,"[256, 141]"
33,7.758565119592008,66.95386578561326,0.5703752080153208,0.15281958298874088,2,"[256, 141]"
34,7.258248586198245,65.73694458245528,0.5543044580263086,0.15098308402230032,2,"[256, 141]"
35,6.1042787193951735,73.11364546769309,0.5412152909848373,0.14596058300230652,2,"[256, 141]"
36,6.25214760489668,73.89997718158531,0.5723293750197627,0.14617141700000502,2,"[256, 141]"
37,5.294833379068062,65.75025608953673,0.5918342080258299,0.15560987498611212,2,"[256, 141]"
38,8.89388612896129,69.65114411216719,0.5903692079882603,0.1526732920028735,2,"[256, 141]"
39,7.924932256453584,69.5333844144156,0.5478132080170326,0.14936679101083428,2,"[256, 141]"
40,6.037172920457662,68.88048883281596,0.5548585840151645,0.1446855419781059,2,"[256, 141]"
41,6.428365565667525,85.04892636461969,0.5359210829774383,0.15083699999377131,2,"[256, 141]"
42,6.783538520486289,65.7104029257944,0.5329496670165099,0.14822170900879428,2,"[256, 141]"
43,5.903040076383115,62.10577978932591,0.5354001660016365,0.1403807919996325,2,"[256, 141]"
44,5.208139722233155,68.65705201352888,0.5582430000067689,0.14087654199101962,2,"[256, 141]"
45,4.5672927731530795,67.28735923427601,0.552299959002994,0.14536958301323466,2,"[256, 141]"
46,4.260400112690193,66.24432476956294,0.5549725829914678,0.1454041670076549,2,"[256, 141]"
47,5.093295116568693,63.22937086143743,0.5482877079921309,0.14708275001612492,2,"[256, 141]"
48,3.8233892875594515,65.4449793827511,0.5656748750188854,0.15219541697297245,2,"[256, 141]"
49,4.2109597071592395,65.39045180943707,0.5806144159869291,0.15030229202238843,2,"[256, 141]"
50,3.072408528412019,64.76062139297665,0.5455564589938149,0.14461037499131635,2,"[256, 141]"
51,3.3819576751074805,64.73323521495713,0.5434695000003558,0.13662012500572018,2,"[256, 141]"
52,2.8758721237518925,70.66312473034758,0.5157764590112492,0.14789658298832364,2,"[256, 141]"
53,3.6736521504688024,66.03691886903835,0.5653084999939892,0.1488202500040643,2,"[256, 141]"
54,3.2480705186762195,67.30743660014606,0.5292833749845158,0.14516004201141186,2,"[256, 141]"
55,4.045064524979676,64.39470645316375,0.588953708007466,0.14961366698844358,2,"[256, 141]"
56,4.007017941558992,65.24482168544729,0.5813653749937657,0.1535674589977134,2,"[256, 141]"
57,4.503282376440707,66.08597877195689,0.553692042012699,0.14883829199243337,2,"[256, 141]"
58,4.930182663559614,66.64471561237127,0.5627337920013815,0.15143245799117722,2,"[256, 141]"
59,3.402663273535087,64.87695772454043,0.5736631249892525,0.14055004101828672,2,"[256, 141]"
60,4.474276667578094,70.39234015803544,0.5638105419930071,0.14955283398739994,2,"[256, 141]"
61,3.285889833339816,72.74789631879231,0.5741785409918521,0.14892750000581145,2,"[256, 141]"
62,4.6108404683226,64.47161877330849,0.5428925410087686,0.14822724999976344,2,"[256, 141]"
63,6.849372380926868,63.591775732916474,0.5374123329820577,0.1469503749976866,2,"[256, 141]"
64,5.016224135679923,63.28834574251251,0.5981575420009904,0.15040895799756981,2,"[256, 141]"
