epoch,optimizer_steps,sample_presentations,train_loss,validation_mse,rmse,mae,r2,nrmse,train_seconds,validation_seconds,elapsed_seconds
1,2,356,275.6404573247674,180.5355518293359,13.436351879484844,10.228652045794345,-1.3335243929899612,1.5616836130865872,0.4280972499982454,0.15699312499782536,0.6998407500068424
2,4,712,130.62550422582734,207.6560675178508,14.410276455288802,11.546517084303655,-1.6840724388919805,1.6748811583769583,0.39627174999623094,0.14874487499764655,1.244920541997999
3,6,1068,102.82268704189343,257.5795551090443,16.04928518997168,13.506872114042944,-2.329361828692109,1.8653802689702252,0.4024745419883402,0.1377104999992298,1.785170792005374
4,8,1424,72.7782377607367,265.2626099993643,16.286884600787356,13.720540560208834,-2.4286696703752306,1.8929960317664059,0.37507529099821113,0.14503874999354593,2.3053447090060217
5,10,1780,61.2812852323725,256.60257339569245,16.01881935086642,13.446848829424853,-2.3167337859796873,1.8618392779247122,0.38065020900103264,0.15608704200712964,2.8421403749962337
6,12,2136,59.59550673238347,201.9436829201631,14.210689037487349,11.37456644373203,-1.6102366283506555,1.6516834628600152,0.45769629201095086,0.21248362500045914,3.5123878750018775
7,14,2492,50.77462352795547,131.63492900297572,11.473226616910159,7.901947620426595,-0.701456110363919,1.3335130069207763,1.0205140830075834,0.3283362920046784,4.873748250000062
8,16,2848,42.81663341736525,107.11636553728252,10.349703644901265,6.6309782971254725,-0.3845397725649584,1.2029279024184445,0.503210000009858,0.14583891599613708,5.530936541996198
9,18,3204,37.7337526900045,80.22588772834497,8.956890516710862,5.723985293616168,-0.03696509671590742,1.041043675368102,0.37289716699160635,0.1430735000030836,6.0558750000054715
10,20,3560,33.3182924249199,84.29041981068548,9.180981418709303,6.313322876146448,-0.0895014789637536,1.0670893678768767,0.6352168330049608,0.21829695800261106,6.909422041993821
11,22,3916,28.39362408070082,80.36393925851277,8.964593647149478,6.182990365665451,-0.038749491035318995,1.0419389967085488,0.4345999579963973,0.12544474999594968,7.4695113339985255
12,24,4272,37.0340366792143,88.3110827628749,9.397397659079608,6.466579118720916,-0.14147082782526943,1.0922430479251155,0.3679503330058651,0.1413444579957286,7.978856834000908
13,26,4628,31.422708661368723,77.21521101499887,8.787218616547495,5.816527560654922,0.0019496072236324657,1.021323007997745,0.39916366699617356,0.18409054199582897,8.572583417000715
14,28,4984,25.322708451346067,83.85971760037239,9.157495159724213,6.622975514485286,-0.08393440863496648,1.0643596011873242,0.560844666993944,0.3667956669960404,9.500262458997895
15,30,5340,20.072856442312176,88.00131717219259,9.38090172489791,6.75397054386525,-0.13746693189096915,1.0903257544272096,2.3921740830119234,0.6422277920064516,12.534770084006595
16,32,5696,19.528710986791033,70.45291108816969,8.393623239589068,5.894996132445239,0.08935616882368347,0.975576107656357,1.6465485419903416,0.440620499997749,14.640379667005618
17,34,6052,14.992660908216841,91.99762607587321,9.591539296477558,7.1117040811762635,-0.1891214908638037,1.114807789937052,1.030935041999328,0.41768008399230894,16.08906987500086
18,36,6408,13.84522332502215,77.67887090811514,8.813561760611606,6.275082387422261,-0.004043459846397202,1.0243848254293735,1.030505082992022,0.5300714589975541,17.649751499993727
19,38,6764,11.555171173610045,67.76136867540379,8.231729385457456,5.561814698613125,0.12414588094029577,0.9567594689344435,1.1801999580056872,0.6119353329995647,19.459737708995817
20,40,7120,10.597124051511958,76.5982814744122,8.752044416844113,6.193630878741924,0.009923771409731219,1.0172347724578528,1.2463620839989744,0.4781339589972049,21.18430945900036
21,42,7476,9.027159835515397,70.46639586038401,8.39442647596511,5.779837016634613,0.08918187049530901,0.9756694664115572,1.253259958990384,0.5076500839932123,22.945365499996115
22,44,7832,7.646977081727446,73.2424873935191,8.558182481901113,5.9106278931081055,0.053299313048300156,0.994702539771688,1.2852243750094203,0.4691796249971958,24.699920416998793
23,46,8188,6.386561937546462,69.73564322869792,8.350786982596187,5.807246019965724,0.09862726268539179,0.9705973246361022,1.0490285409905482,0.2907767500000773,26.040345999994315
24,48,8544,6.206140475326709,69.47931438569753,8.335425267237271,5.656864479003165,0.10194045835077359,0.9688118594026747,0.6771089160029078,0.24681675000465475,26.96436804199766
25,50,8900,5.697270363904117,69.40177905127804,8.33077301642999,5.772539829918247,0.1029426465201021,0.9682711364508746,0.6890510419907514,0.23470737499883398,27.88821074999578
26,52,9256,4.934455341167665,70.15464831085258,8.375837170746133,5.818564161115329,0.09321138437174581,0.9735088640695281,0.6387967920018127,0.23663779099297244,28.763767708995147
27,54,9612,4.3745298599928955,66.03751815783941,8.126347159569262,5.50971632640854,0.1464276265125336,0.9445110776481556,0.6712213329883525,0.2373521670087939,29.688371708994964
28,56,9968,4.256049890196725,74.83229322389647,8.650566063784293,5.9175364739499114,0.03275017107758005,1.005440121463448,0.6700650830025552,0.2244917919888394,30.582979917002376
29,58,10324,4.055215358734131,66.79538343830862,8.17284426857068,5.572155556698077,0.1366317879607628,0.9499153550766356,0.6919465829996625,0.23615445800533053,31.511161917005666
30,60,10680,3.5708512536595376,69.88646130752412,8.35981227705049,5.7432899359266765,0.09667785348438607,0.9716463187811638,0.6926413750043139,0.25023125000006985,32.454114584004856
31,62,11036,3.118805590640293,65.70475020541836,8.10584666801799,5.537887892742389,0.1507288410174411,0.9421283414707321,0.6869397499976913,0.24172933300724253,33.397676791995764
32,64,11392,2.8399464521515236,69.76276575913967,8.352410775287556,5.7499706262519,0.09827668859766181,0.9707860552126684,0.6861496249912307,0.22918883300735615,34.31307479199313
33,66,11748,2.5777377533109003,66.63349252155388,8.162934063285938,5.5524061276362495,0.13872431987163958,0.9487635092977873,0.6551370410015807,0.23795174999395385,35.20626112500031
34,68,12104,2.2965285349427984,64.51293396024282,8.031994394933479,5.38913195432439,0.1661337418909703,0.9335446212987877,0.8539797920093406,0.23779854200256523,36.312180124994484
35,70,12460,2.053479646029097,64.87631926192853,8.05458374231273,5.510328046706041,0.16143678078305979,0.9361701415254765,0.8059548340097535,0.26165966599364765,37.37985216699599
36,72,12816,2.0580284300814853,66.15712450367866,8.13370300070507,5.538204794470598,0.14488164666122905,0.9453660341620438,0.7405784169968683,0.26412141699984204,38.38540845899843
37,74,13172,1.9712741307997972,64.0610837486441,8.00381682378127,5.478668833551136,0.17197416212986105,0.9302695916240904,1.1880340839998098,0.493164124985924,40.086041333997855
38,76,13528,1.614653418573101,65.55985606826466,8.096904103931617,5.5611353441771225,0.1526016799127352,0.9410889629312351,1.173092999990331,0.4664442499924917,41.72565483399376
39,78,13884,1.4924414492724987,62.700353835157074,7.918355500680496,5.342835860696399,0.18956236796089176,0.9203365719297377,1.1396349590067985,0.4511979170056293,43.333898458993644
40,80,14240,1.386430391434873,65.17688958592811,8.073220521324071,5.5449432815134765,0.15755173888546747,0.9383362616631283,1.2163529170065885,0.34908912499668077,44.89941570900555
41,82,14596,1.2981427064102686,63.14261824755421,7.946232959557265,5.353121145534129,0.18384584961299477,0.923576720081024,0.7156657919986174,0.2355417920043692,45.850723916999414
42,84,14952,1.1852637797259213,62.811242651979555,7.925354418067343,5.342999350204159,0.18812906711602728,0.9211500438222887,0.6785528749896912,0.22473620899836533,46.754108541994356
43,86,15308,1.0185562934768333,62.42966513673266,7.901244530878199,5.312455515147221,0.19306117290141234,0.9183477939203536,0.6264824589889031,0.25315758399665356,47.64814975000627
44,88,15664,0.9717012121436301,63.27774941108454,7.954731259513708,5.337937868558443,0.18209920268857482,0.924564462579889,0.6266602920077275,0.23912783300329465,48.513993417000165
45,90,16020,0.9857418075036467,62.451903382488034,7.902651667794047,5.332735493115568,0.19277373096323625,0.918511342976121,0.6845829999947455,0.24100324999017175,49.439688667000155
46,92,16376,0.9468977900033586,65.61582650715668,8.100359652951015,5.391445523814151,0.15187823024801606,0.9414905953331113,0.7092574170092121,0.24763308399997186,50.3966881249944
47,94,16732,1.1112848064872656,61.046835426078744,7.813247431515192,5.223621322075847,0.2109350311440955,0.9081200453985109,0.6644039170059841,0.24538837499858346,51.320844834001036
48,96,17088,1.3995290740152424,63.89045428990088,7.993150460857151,5.402848394293534,0.1741796446517544,0.9290298589690337,0.6963959999993676,0.23664283400285058,52.253949208999984
49,98,17444,1.3970124507218264,65.97388598226873,8.122431038935863,5.428488459181689,0.14725010846896058,0.9440559138153755,0.7029169160086894,0.23888412499218248,53.19584616700013
50,100,17800,1.2811144697532226,63.103805375289646,7.943790365769331,5.391910251818206,0.1843475279986293,0.9232928216890902,0.6740949579980224,0.24657158300396986,54.11659133399371
51,102,18156,1.381192678146148,64.93788527064254,8.058404635574124,5.447288019454431,0.1606410052050231,0.9366142372478269,0.8443446250021225,0.2746385829959763,55.2356962920021
52,104,18512,1.5147287383508146,63.20579094626366,7.950206975058175,5.370634654272906,0.1830293066555786,0.9240386129327138,0.7462074160139309,0.25540533299499657,56.238144500006456
53,106,18868,1.1788528494620591,63.96173855772255,7.997608302344054,5.303156608512045,0.17325825506331727,0.9295479860664986,0.7631154169939691,0.2397737080027582,57.241113416996086
54,108,19224,0.8874506494972143,60.96157699244451,7.807789507437077,5.232066050232181,0.21203704475071017,0.9074856804555029,0.7885529169871006,0.31995825000922196,58.36630666699784
55,110,19580,0.9063992815071278,64.55525208461356,8.034628310296224,5.411304999942239,0.1655867561339599,0.9338507566618051,1.4212977080023848,0.5016571250016568,60.289330041996436
