epoch,optimizer_steps,sample_presentations,train_loss,validation_mse,rmse,mae,r2,nrmse,train_seconds,validation_seconds,elapsed_seconds
1,3,356,209.14481396621534,149.78962801608836,12.2388573002584,8.644144781205336,-0.9361158910288216,1.4225009184153268,0.4445232910074992,0.164834041002905,0.7167777089925949
2,6,712,117.14080124758603,241.4212168893612,15.537735256122792,12.875851065478464,-2.1205061434614425,1.805923717360625,0.44797979200666305,0.21413895799196325,1.3789592499961145
3,9,1068,75.32519454098819,262.5525843827259,16.20347445403997,13.642571657831942,-2.3936410523663425,1.8833014167020723,0.6215274159912951,0.15659554200829007,2.157133166998392
4,12,1424,65.3375843348128,251.3206449354096,15.853095752420396,13.232356825815174,-2.248461865135256,1.8425775147380798,0.4710548339935485,0.16784241600544192,2.796093083990854
5,15,1780,56.46416284796897,166.25004570733117,12.893798730681784,9.600826725062088,-1.1488761247451658,1.4986236121790526,0.42593445800594054,0.1461034169915365,3.3681896249909187
6,18,2136,46.84558688388782,99.18480574369546,9.95915687915877,6.396094587650376,-0.28201986407463364,1.1575353368117598,0.5005332500004442,0.14365112499217503,4.020381958995131
7,21,2492,40.42971548873387,77.04872040169897,8.777740050929907,5.9042478370280405,0.004101592820942357,1.020221330940362,0.4218944580061361,0.14759229199262336,4.598071208994952
8,24,2848,32.81822273168671,80.24482993059233,8.957947863801861,6.323206694019951,-0.03720993542248463,1.0411665689660197,0.43322216600063257,0.14156679199368227,5.172893166993163
9,27,3204,27.605476400825413,90.14422497366226,9.49443126120055,6.724072385896073,-0.16516523051408538,1.1035210933134927,0.3983722080010921,0.1491988749912707,5.720522291987436
10,30,3560,21.22055808078037,114.68844228448364,10.709268989267365,7.895833177605138,-0.482413158810175,1.2447195517565164,0.42062345799058676,0.15817508300824556,6.299380333992303
11,33,3916,19.804780338587385,74.95351266917618,8.657569674520452,6.236945807692493,0.031183341001184584,1.0062541388557582,0.49300554099318106,0.14636358300049324,6.94622966699535
12,36,4272,19.56573237729876,83.14746760625752,9.118523323776582,6.71245660086875,-0.07472817352873551,1.0598299730473943,0.3835704579978483,0.14050583299831487,7.470342541986611
13,39,4628,24.765444037619602,101.63946450757358,10.081639971134338,6.719631496952613,-0.31374772068755696,1.171771331770367,0.388785375005682,0.13807400000223424,7.997255958995083
14,42,4984,21.55562820863188,87.41149127676792,9.349411279688573,6.8384455263855966,-0.1298430976896494,1.0866656752112647,0.39518916700035334,0.1364033329882659,8.528910833992995
15,45,5340,15.314869794952735,156.48903019452754,12.509557553907634,9.699391106844914,-1.0227094635602656,1.453963934118857,0.38960712499101646,0.14225633299793117,9.060835874988697
16,48,5696,10.866863690065534,77.19749892992249,8.786210726469204,6.0370525609143835,0.002178545968148815,1.0212058627016722,0.41261325000959914,0.17425875000481028,9.64776933399844
17,51,6052,10.092455649643801,70.36907943104636,8.388627982634965,5.832494812938366,0.09043974053473891,0.9749955177017064,0.44819949999509845,0.16728841701115016,10.271103999999468
18,54,6408,7.893916392594241,69.77010656768407,8.352850206228055,5.696497473639515,0.09818180448409486,0.9708371295001696,0.43912891700165346,0.15403666600468569,10.872138666993123
19,57,6764,6.767836324284586,70.9686946070468,8.424291935055836,5.755025502641192,0.08268937433026624,0.9791406763409806,0.6487110000016401,0.15768350000143982,11.678570624993881
20,60,7120,6.237039062414277,74.0368967190784,8.60446957802039,5.680313876283313,0.04303112198882497,1.000082407771216,0.44779133300471585,0.14581670799816493,12.272240416990826
21,63,7476,5.193258156937159,73.3435432335174,8.564084494767517,5.768297116283463,0.05199310900538068,0.9953885203756763,0.43188816600013524,0.14528433298983146,12.849478124990128
22,66,7832,3.9853105196792087,74.78360938172031,8.6477516951934,6.114720891844406,0.033379437347361596,1.005113012338218,0.5049680829979479,0.16346779100422282,13.517977249997784
23,69,8188,3.3158401933948647,80.6814889936157,8.982287514526336,6.102805381120458,-0.04285400145081142,1.0439955238806866,0.4420581250014948,0.1611392920021899,14.121246416994836
24,72,8544,3.3912435622697465,75.23445902347021,8.673779973199125,5.89837746533305,0.027551950041211914,1.0081382334401203,0.5129951249982696,0.15673320800124202,14.791022874996997
25,75,8900,3.206895086202729,78.92835556889632,8.884163189006397,6.084324249854455,-0.020193757696628234,1.0325907056246515,0.4503860000113491,0.18765304100816138,15.429114291997394
26,78,9256,2.9489872937791803,79.30766961917907,8.905485366849977,6.0092800832711735,-0.025096606913691755,1.0350689449586836,0.4880905000027269,0.15118141699349508,16.06845591698948
27,81,9612,2.8468138582251044,74.38090312041442,8.624436394363078,6.044771993691139,0.03858464415812579,1.0024031158151527,0.43295874999603257,0.15103150000504684,16.65250220899179
