epoch,optimizer_steps,sample_presentations,train_loss,validation_mse,rmse,mae,r2,nrmse,train_seconds,validation_seconds,elapsed_seconds
1,1,356,340.425537109375,128.86447741680584,11.351849074789792,7.570083124917528,-0.665646452429971,1.3194055080828275,1.3075076249951962,0.4899340419942746,1.9268060000031255
2,2,712,165.20521545410156,107.17472197096725,10.352522493139885,6.892991876795224,-0.38529406256552257,1.2032555322052734,1.2576139589946251,0.46418762499524746,3.6669622089975746
3,3,1068,116.71080780029297,106.12522017282731,10.301709575251445,6.89692025918227,-0.3717286566295135,1.1973496358793032,1.3099848749989178,0.41891774999385234,5.41230875000474
4,4,1424,95.82282257080078,122.61631382090489,11.073225086708248,7.348272437508772,-0.5848853944849417,1.2870215306235782,1.3064791249926202,0.4573802090017125,7.176237624997157
5,5,1780,101.00960540771484,160.30136773705132,12.661017642237583,9.126090646755358,-1.0719860883560313,1.4715678745413074,1.2485017500002868,0.47738399999798276,8.902287417004118
6,6,2136,91.3400650024414,199.92602793367007,14.139520074375582,10.999127101439695,-1.584157293394679,1.6434116190999757,1.2866294999985257,0.5051590829971246,10.694191125003272
7,7,2492,75.52869415283203,229.37230976773407,15.145042415514526,12.28757020672934,-1.9647671857199427,1.7602817172362681,1.1564622500009136,0.49100783398898784,12.342029459003243
8,8,2848,60.34760665893555,235.97051302155876,15.361331746354505,12.701326889913483,-2.0500527047586568,1.7854206468123823,1.256232125000679,0.485991291992832,14.084519124997314
9,9,3204,51.53959655761719,218.6643407834427,14.787303364151379,12.097785235099826,-1.826360613878376,1.7187023347308148,1.2667360420018667,0.4679729170020437,15.819321709001088
10,10,3560,46.47389221191406,188.05540683030048,13.713329531164213,10.774951650329342,-1.4307227835489944,1.5938762397533026,1.2746892079885583,0.4552109579963144,17.54932745899714
11,11,3916,43.146484375,156.9777080141711,12.529074507487419,9.262310994298835,-1.0290259015188647,1.4562323554028709,1.443803249989287,0.45521545798692387,19.448756666999543
12,12,4272,38.440711975097656,134.62569908874315,11.602831511693305,8.13846563206993,-0.7401135098525269,1.3485767565288589,1.2887245840101968,0.4774167919968022,21.21500179200666
13,13,4628,32.57880783081055,114.27860874207558,10.690117339958228,7.135389774434479,-0.477115827849131,1.2424935891471771,1.2828963750071125,0.46035320799273904,22.958446208998794
14,14,4984,27.625490188598633,85.41354586254747,9.241944917740392,6.046275236345978,-0.10401852013301838,1.0741750484460673,1.2685227080073673,0.4600631249923026,24.701984084007563
15,15,5340,22.969945907592773,88.66625823601426,9.416276240426162,7.062806442198966,-0.1460616722432484,1.0944372723240947,1.224257125009899,0.41941470799793024,26.346193334000418
16,16,5696,20.0502872467041,127.32262290884975,11.283732667377837,9.052923966998513,-0.6457171084957727,1.3114884575179342,1.1502792499959469,0.4557713749964023,27.952387166995322
17,17,6052,17.80531883239746,190.72438336293249,13.810299901266898,11.249107665861183,-1.4652208188672797,1.6051469357950998,1.0714556250022724,0.42191099999763537,29.445872374999453
18,18,6408,16.582353591918945,201.45019966806265,14.19331531630516,11.747936847238888,-1.603858077452287,1.6496641457185828,1.128109959012363,0.37608520899084397,30.950185791996773
19,19,6764,17.692960739135742,368.0690473225382,19.185125679091556,14.967858086713413,-3.7575011765198134,2.2298535091053813,1.103379041000153,0.4006377089972375,32.454323583995574
20,20,7120,20.481843948364258,188.5340522185554,13.730770270402,11.148912570737151,-1.436909546642287,1.5959033462857948,1.0771956660028081,0.4516758339887019,33.98329512499913
21,21,7476,11.810137748718262,133.43729233873722,11.551506063658419,9.030650781716412,-0.7247526786376632,1.3426112897228883,1.1532753330102423,0.4230497499956982,35.56013912499475
22,22,7832,12.530396461486816,191.491355144995,13.838040148265035,9.895777071535829,-1.475134364116637,1.6083711360503872,1.1781978749932023,0.45837575000768993,37.19682749999629
23,23,8188,10.665689468383789,215.52644467607706,14.680818937514251,10.543752759091767,-1.7858015271222785,1.7063258365846157,1.0448741250002058,0.41580258299654815,38.65762962499866
24,24,8544,10.038561820983887,148.70002536051524,12.194261985069668,9.448477380188853,-0.9220321587684293,1.4173176831461605,1.0202289590088185,0.4507378330017673,40.128719750005985
25,25,8900,8.920570373535156,116.43345117584362,10.790433317334555,8.349683209469443,-0.50496838836309,1.2541531392545668,1.0910767080058577,0.4231272920005722,41.64303925000422
26,26,9256,8.40245532989502,126.06373610069028,11.227810832958056,8.463269384283768,-0.6294452825585166,1.3049887607839974,1.1349240830022609,0.44818241699249484,43.226327459007734
27,27,9612,7.181987762451172,153.87341578259847,12.404572374032023,9.252787012802926,-0.9889011639148724,1.4417616907942372,1.029567333011073,0.3889580830000341,44.64521895900543
28,28,9968,7.179767608642578,161.9036791645807,12.724137658976371,9.916497926480375,-1.0926968722621337,1.4789042033813717,1.046422415995039,0.401138750006794,46.092892166998354
29,29,10324,5.983096599578857,147.87089037505982,12.160217529923543,9.576210237225057,-0.9113151188611281,1.413360755834712,1.055021125008352,0.43153654198977165,47.579571791997296
30,30,10680,5.928464889526367,129.1822445820202,11.36583673039606,8.670256529742407,-0.6697537732529621,1.3210312687611527,1.1574521659931634,0.3853829580039019,49.12254112500523
31,31,11036,5.597309589385986,134.06483712236718,11.578637101246725,8.687960286854732,-0.7328640508602291,1.3457646826369565,1.0845121669990476,0.3966289169911761,50.603780334000476
32,32,11392,5.1360907554626465,129.97307528972095,11.400573463195654,8.672141948692229,-0.6799757086471043,1.325068658290086,1.0254809580073925,0.45180699999036733,52.08116050000535
33,33,11748,4.822941303253174,108.97431523231386,10.439076359157157,7.843236044833534,-0.4085548260564855,1.213315536246612,1.024086499994155,0.43986279200180434,53.545217999999295
34,34,12104,4.415230751037598,94.4122245669097,9.71659531764649,7.213713620838366,-0.2203315457312065,1.1293428319431729,1.1254876669991063,0.4046297499880893,55.075475042001926
35,35,12460,4.266774654388428,86.51529086945561,9.301359624778284,6.808907056144375,-0.11825919917060457,1.081080715638297,1.107690332995844,0.42038024999783374,56.60398966699722
36,36,12816,3.9067540168762207,78.32526617378728,8.850156279625082,6.318242560514071,-0.01239848523987197,1.0286381421915958,0.9625719160103472,0.4645519590121694,58.05028133399901
37,37,13172,3.905874252319336,75.02317215938716,8.661591779770458,6.128453190268775,0.030282952584811618,1.0067216210946413,0.994231958000455,0.40504191600484774,59.461133834003704
38,38,13528,3.4824328422546387,77.08080098497874,8.77956724360482,6.295923084382586,0.003686933088462685,1.0204337023402745,1.1117022079997696,0.42649754200829193,60.99938879199908
39,39,13884,3.2723896503448486,74.38174558733361,8.62448523607836,6.156954931947384,0.038573754795413695,1.002408792602057,1.056137416002457,0.4074770839943085,62.479372292000335
40,40,14240,3.194727659225464,71.03109987858664,8.427995009406843,5.804168346198464,0.08188275080424112,0.9795710781780177,1.050506833998952,0.38935262500308454,63.9343925419962
41,41,14596,2.94948410987854,70.41977474474656,8.391649107579902,5.788670812541174,0.08978447485476082,0.9753466577553395,1.1170956659916556,0.3793879580043722,65.44674416699854
42,42,14952,2.8661792278289795,71.13610948425054,8.434222518065939,5.923262583099396,0.08052544209782875,0.9802948905871073,1.1678252080018865,0.4432265420036856,67.05826920899563
43,43,15308,2.7054147720336914,69.5859840432062,8.34182138643631,5.962352728071483,0.10056169253281655,0.9695552691190976,1.0529137499979697,0.5186956249963259,68.67288912499498
44,44,15664,2.5388431549072266,66.81739228313005,8.17419061945157,5.713632749159809,0.13634731115975618,0.9500718390781718,1.178490124992095,0.39130241599923465,70.2572821250069
45,45,16020,2.4919376373291016,66.79388030039475,8.172752308763233,5.6215353137568425,0.13665121687076098,0.9499046667495032,1.0966040000057546,0.40289083299285267,71.77100704199984
46,46,16376,2.2428481578826904,67.07268542226747,8.189791537167931,5.66566073797975,0.1330475025541732,0.9518851063820709,1.1002013749966864,0.7679197499965085,73.63924308400601
47,47,16732,2.3372890949249268,64.97894854269857,8.060952086614742,5.507794172657646,0.16011023912583355,0.9369103230143323,2.019976666997536,0.46825341699877754,76.14242870900489
48,48,17088,2.051112174987793,64.96421904330897,8.060038402098899,5.538925323409107,0.16030062625886043,0.9368041270655567,1.136671500004013,0.6394570830016164,77.94531691700104
49,49,17444,2.0477640628814697,66.90658271207835,8.179644412324924,5.697978108518036,0.13519447428378784,0.950705723858496,3.2324525830044877,0.6367287499888334,81.81456729200727
50,50,17800,1.9803507328033447,66.91973826748733,8.180448537060014,5.618363578551211,0.1350244312693285,0.9507991858661102,1.6157415409979876,0.45232408300216775,83.88282995899499
51,51,18156,1.8150721788406372,66.83212279340428,8.175091607646014,5.555380561573785,0.1361569109604721,0.950176559355779,1.294206666003447,0.5012080419983249,85.67851820899523
52,52,18512,1.8044474124908447,66.26621556694614,8.14040635146343,5.590384221752646,0.14347158280060768,0.9461451528637567,1.5764534580084728,0.5293777920014691,87.78445412500878
53,53,18868,1.6391816139221191,66.33110364117923,8.14439093125933,5.693818054701152,0.14263286764172223,0.9466082735849247,1.4546700419887202,0.5583387090009637,89.79755175000173
54,54,19224,1.63866126537323,66.45006296975951,8.151690804352157,5.644165530861148,0.1410952508554274,0.9474567250313388,1.5052658329950646,0.5113805840082932,91.8143469170027
55,55,19580,1.5292145013809204,66.79992437983368,8.173122070533003,5.616654446250514,0.13657309371628534,0.9499476435114826,1.5569304999953602,0.5716143330064369,93.94299745900207
56,56,19936,1.4303045272827148,66.61465985028192,8.161780433844195,5.594726740107363,0.13896774282824276,0.9486294249711111,1.6097076250007376,0.5160068750119535,96.06881787499879
57,57,20292,1.4248100519180298,66.46180836603763,8.152411199518681,5.585223876030339,0.14094343494746564,0.9475404552980511,1.2858005419984693,0.5427508330030832,97.89754925000307
58,58,20648,1.2886347770690918,66.41880572865801,8.149773354434958,5.606203637142413,0.14149926842331784,0.9472338631904565,1.1981973330111941,0.5105732920055743,99.60646095899574
59,59,21004,1.255683183670044,66.90254769320391,8.179397758588582,5.661242166994072,0.1352466291910861,0.9506770557273242,1.2392937499971595,0.5070130420062924,101.35289395900327
60,60,21360,1.1958707571029663,67.3533770820872,8.20691032496927,5.63898116905197,0.1294194036647235,0.9538747930637719,1.3637171250011306,0.47821954199753236,103.19494654200389
61,61,21716,1.1105294227600098,66.78034394600016,8.171924127523466,5.582019241232621,0.13682618192806895,0.9498084086965429,1.3188518339884467,0.4454448750038864,104.95953816700785
62,62,22072,1.090928077697754,66.41786106758838,8.14971539795031,5.631351542858942,0.141511478703381,0.9472271270098952,1.2626683329872321,0.4940196670067962,106.71640991700406
63,63,22428,1.018423080444336,65.97329623406057,8.122394735178817,5.602102796075798,0.14725773129900988,0.9440516942933668,1.1883857080101734,0.49788054199598264,108.40277899999637
64,64,22784,0.9798166751861572,66.178893891584,8.135041111855797,5.577606354647802,0.14460026497666456,0.9455215604741947,1.1817035830026725,0.4696865410078317,110.05427849999978
65,65,23140,0.9225876927375793,66.53360240981242,8.156813250884957,5.605156749366266,0.14001545621572953,0.948052098007645,1.3369790420110803,0.46221916600188706,111.8535770419985
66,66,23496,0.8938608169555664,66.18451292302298,8.13538646426972,5.602737298378577,0.14452763580864192,0.9455617001795553,1.2056403330061585,0.4561152919923188,113.51563829199586
67,67,23852,0.8254270553588867,65.91034345737084,8.118518550657555,5.607435291595305,0.14807143163959857,0.9436011721648567,1.1522850830078823,0.48721266699431,115.15522045899706
68,68,24208,0.8045011758804321,66.68033100062225,8.165802532551362,5.6625410429379235,0.13811890596657173,0.9490969064495317,1.0019196659995941,0.42147025000303984,116.57879254200088
69,69,24564,0.7857033014297485,66.42620255019257,8.150227147153174,5.606642010240902,0.14140366031008744,0.9472866067221929,1.0951499579969095,0.40533599999616854,118.07941558399762
70,70,24920,0.750330924987793,66.49955028836456,8.154725641513917,5.614528883323978,0.1404555991971338,0.9478094588318835,1.0747558340081014,0.4901057909883093,119.6444066670083
71,71,25276,0.7177435159683228,66.00335247288623,8.124244732458903,5.595082393059363,0.14686923736664836,0.9442667162325418,1.0869268749956973,0.41999920801026747,121.1514374170074
72,72,25632,0.7102768421173096,66.18686376122054,8.135530945256157,5.6231546329583235,0.14449724989172763,0.9455784929512053,1.0686303330003284,0.42162904200085904,122.64179812499788
73,73,25988,0.7445592880249023,66.06919563716228,8.128295986070038,5.597480798539845,0.14601817712730514,0.9447375863343159,1.0379151249944698,0.4355232499947306,124.11534641700564
74,74,26344,0.9544627666473389,68.00105595750898,8.246275277815371,5.647123074724607,0.12104778688727147,0.9584501124913276,1.0360533329949249,0.4377273749996675,125.58926541700203
75,75,26700,1.337315559387207,66.8881990295604,8.178520589297333,5.623233048056784,0.13543209380611443,0.9505751038790596,1.198227750006481,0.4378454160032561,127.2257992090017
76,76,27056,2.052241563796997,69.03548342427436,8.308759439547782,5.7341315543603315,0.10767722523325596,0.9657125370192196,1.057471166990581,0.4326987079984974,128.7161924999964
