epoch,train_loss,validation_mse,train_seconds,validation_seconds,steps_per_epoch,observed_batch_sizes
1,263.6347145394103,228.4670909046878,0.6848857500008307,0.24328325000533368,2,"[256, 109]"
2,124.02339352124358,244.5953561746879,1.0976431250019232,0.34793533400807064,2,"[256, 109]"
3,109.7833669793116,268.0123752980839,1.0775395830132766,0.3065187089960091,2,"[256, 109]"
4,78.89869054506903,268.0123752980839,1.0869787499977974,0.2782710000028601,2,"[256, 109]"
5,66.615129392441,266.7133224089719,1.0197682910074946,0.33030941599281505,2,"[256, 109]"
6,59.431737539212996,255.46808301535899,1.098880083009135,0.3402967500005616,2,"[256, 109]"
7,54.15316549849837,227.501424896204,1.0998546670016367,0.3541581669996958,2,"[256, 109]"
8,46.30785672958583,175.31125460081188,0.9883070420037257,0.2672209160082275,2,"[256, 109]"
9,42.298744201660156,142.59431394948646,1.1219469159987057,0.2824737909977557,2,"[256, 109]"
10,39.37800491542032,103.64972485363369,1.102913875001832,0.3445909170113737,2,"[256, 109]"
11,33.1271639993746,81.5045611729213,1.1052002499927767,0.3288025829970138,2,"[256, 109]"
12,28.179315007876042,76.75151500231851,1.06057379199774,0.29374833300244063,2,"[256, 109]"
13,29.58798266894197,78.2804955835383,0.9736676659958903,0.3018769170012092,2,"[256, 109]"
14,22.40203722078506,109.06542565929489,0.9865871669899207,0.27963925000221934,2,"[256, 109]"
15,24.28389038713011,117.1119961110156,1.1132605830061948,0.3347965830034809,2,"[256, 109]"
16,20.344427296886707,122.54914791510313,1.1108101249992615,0.28012470799149014,2,"[256, 109]"
17,23.736431059118818,77.13650905510654,1.015961791999871,0.28412408400618006,2,"[256, 109]"
18,18.815157574170257,75.05451398506239,0.9388404169876594,0.30900074999954086,2,"[256, 109]"
19,18.952673752667152,73.18265560823625,0.9727503750036703,0.290871082994272,2,"[256, 109]"
20,16.911158522514448,89.58982408760271,1.2027611660014372,0.3254891249962384,2,"[256, 109]"
21,13.918923166353409,84.50814119732419,1.1009899170021527,0.38093137499527074,2,"[256, 109]"
22,17.583267499322762,107.36571634996002,1.0265745000069728,0.2710221659945091,2,"[256, 109]"
23,13.532234805904023,106.26143212340783,1.027784874997451,0.29077308300475124,2,"[256, 109]"
24,13.417129746528522,65.89624963866757,0.9518956249958137,0.3478222919948166,2,"[256, 109]"
25,13.192341274104706,66.28829967652871,1.152544124997803,0.3385495840047952,2,"[256, 109]"
26,13.72464974285805,58.84982913219829,1.1337394589936594,0.30725904200517107,2,"[256, 109]"
