epoch,train_loss,validation_mse,train_seconds,validation_seconds,steps_per_epoch,observed_batch_sizes
1,261.77211503604633,231.72629823862152,1.732848165993346,0.3730817910109181,2,"[256, 173]"
2,115.21765389253487,238.50059118206912,1.4864358750055544,0.37866191600915045,2,"[256, 173]"
3,107.63935789806304,268.0101117058515,2.0761670409992803,0.4952178749954328,2,"[256, 173]"
4,84.7405491897832,267.4815600095787,1.573642250004923,0.36532779099070467,2,"[256, 173]"
5,66.98289921011403,260.77406705633365,1.596579916018527,0.37950920799630694,2,"[256, 173]"
6,57.07816752187022,251.45931485973327,1.8821108329866547,0.40070074997493066,2,"[256, 173]"
7,51.25714795128171,212.53065958752606,1.5678561670065392,0.3495276659959927,2,"[256, 173]"
8,48.78916395849837,153.74167994436652,1.522989791992586,0.35959441601880826,2,"[256, 173]"
9,42.129968763231396,112.12868592366283,1.469280916993739,0.4058145000017248,2,"[256, 173]"
10,35.911954990911596,92.45515445405407,1.5651417080080137,0.4301876670215279,2,"[256, 173]"
11,31.599201958218377,82.66704689683269,1.493929374992149,0.46860945798107423,2,"[256, 173]"
12,26.625605403126535,93.0195479474531,1.5025365829933435,0.4194489580113441,2,"[256, 173]"
13,24.248747449932676,113.45036842221441,1.5230722499836702,0.4646443329984322,2,"[256, 173]"
14,28.3130117696482,107.72045032648141,1.595594083017204,0.39888212498044595,2,"[256, 173]"
15,24.00764906378615,106.9249794798919,1.4656505419989116,0.3356877079932019,2,"[256, 173]"
16,19.67726723464219,101.03599500439354,1.519649041001685,0.40575866602011956,2,"[256, 173]"
17,19.153170923530915,109.01731919399717,1.5316026250075083,0.34179020900046453,2,"[256, 173]"
18,16.293333513753396,73.85368726099338,1.335682042001281,0.40842133399564773,2,"[256, 173]"
19,17.433730563361607,70.66845751263743,1.427660375018604,0.39056983299087733,2,"[256, 173]"
20,12.176467424228196,73.15829058118433,1.6330122079816647,0.39643395799794234,2,"[256, 173]"
21,12.858217828479402,66.5123971462125,1.5010367079812568,0.38602037500822917,2,"[256, 173]"
22,11.6292142868042,66.77900441940223,1.6858504169795197,0.5380758339888416,2,"[256, 173]"
23,11.628757850273505,68.87301700663633,1.556001084012678,0.4375839999993332,2,"[256, 173]"
24,10.618439578787708,68.84997773897295,1.4698747920047026,0.3983939579920843,2,"[256, 173]"
25,10.021044248745437,79.90038466523049,1.4099585830117576,0.42639079099171795,2,"[256, 173]"
26,11.713116314583447,64.32322592949018,1.615795249992516,0.39794370901654474,2,"[256, 173]"
27,10.745607271616832,78.79207441249018,1.473213791003218,0.41609091599821113,2,"[256, 173]"
28,9.144106540368709,98.3263038881027,1.37935670799925,0.41411675000563264,2,"[256, 173]"
29,10.543374695144333,74.306769573653,1.3832919170090463,0.40755545799038373,2,"[256, 173]"
30,7.993239665087009,68.22093081579222,1.689185291994363,0.4256682080158498,2,"[256, 173]"
31,8.549559546517326,75.50452329867618,1.64234699998633,0.41423262501484714,2,"[256, 173]"
32,7.962632230389646,68.97352155947226,1.6433963750023395,0.4648445829807315,2,"[256, 173]"
33,6.712101705146559,67.92988927310576,1.6348814579832833,0.3950632920023054,2,"[256, 173]"
34,8.23270198626396,60.58806695927591,1.4503906670142896,0.36396058401442133,2,"[256, 173]"
35,9.315926960853986,72.30740966888588,1.613630292005837,0.408553208981175,2,"[256, 173]"
36,6.148415934511553,77.51332228038368,1.6733656670257915,0.4741561250120867,2,"[256, 173]"
37,6.332733220987387,74.80745148973051,1.6754064160049893,0.4224708749970887,2,"[256, 173]"
38,6.656905688883819,87.21485720222088,1.563908915995853,0.4347950000083074,2,"[256, 173]"
39,7.802114520039591,75.27412815279808,1.528684125019936,0.4001938749861438,2,"[256, 173]"
40,6.202544660279245,65.8430884717686,1.5795726249925792,0.40580266699544154,2,"[256, 173]"
41,5.486053962529678,72.87566661756847,1.4560563329723664,0.358676582982298,2,"[256, 173]"
42,5.589204966049373,80.62674483445403,1.5147313339984976,0.3942577079869807,2,"[256, 173]"
43,5.122296601186544,60.32050706070705,1.7862793329986744,0.44694079100736417,2,"[256, 173]"
44,4.430076125618461,61.466430954706745,1.5807271669909824,0.3515039999911096,2,"[256, 173]"
45,5.47802217412384,73.60920220676724,1.5348479170061182,0.37559145799605176,2,"[256, 173]"
46,4.275474307142494,67.17846582751032,1.7280010409886017,0.44396754101035185,2,"[256, 173]"
47,4.643696465970197,65.43684484138417,1.5850357079762034,0.38917170799686573,2,"[256, 173]"
48,5.2643914344983225,63.35074049110568,1.5620056670159101,0.3863584999926388,2,"[256, 173]"
49,8.474585544257176,75.93291822340338,1.5076192500127945,0.45235437498195097,2,"[256, 173]"
50,4.623324157474758,82.73837080827774,1.5275447080202866,0.4128088330035098,2,"[256, 173]"
51,5.352328600583377,67.49003893243557,1.3490444580093026,0.38300904200877994,2,"[256, 173]"
52,6.359475838276612,63.88312064705445,1.4414474579971284,0.3733719579759054,2,"[256, 173]"
53,6.208462850752966,72.6989060475265,1.509344041987788,0.36613104201387614,2,"[256, 173]"
54,5.651408141031688,62.95341521721767,1.4658801250043325,0.3173060830158647,2,"[256, 173]"
55,4.831532939608558,69.62243351583275,1.335383041005116,0.37272433302132413,2,"[256, 173]"
56,3.915939760096979,68.70282600819381,1.3741940839972813,0.4150457910145633,2,"[256, 173]"
57,3.259051047282897,64.15830522974825,1.5670272079878487,0.3565229579980951,2,"[256, 173]"
58,2.878388851116865,63.11509025082265,1.4089333750016522,0.3625257079838775,2,"[256, 173]"
59,3.2229470306343133,65.86777870007536,1.376954792009201,0.36391549999825656,2,"[256, 173]"
60,2.576081551038302,66.87725262103454,1.4022075420070905,0.42366249999031425,2,"[256, 173]"
61,3.0366809573762623,67.45230257208836,1.4271416660049,0.49608570800046436,2,"[256, 173]"
62,2.777660858936799,66.79445557277795,1.40328783300356,0.39223433399456553,2,"[256, 173]"
63,2.916067880906147,68.1781940169965,1.3717490840062965,0.37589229200966656,2,"[256, 173]"
64,2.91823307228533,62.83504077064333,1.5257985420175828,0.3551079999888316,2,"[256, 173]"
65,2.4563271671464117,71.48056765619617,1.5804584159923252,0.34322912502102554,2,"[256, 173]"
66,3.571835104402129,63.18089477368029,1.8329767919785809,0.41938933299388736,2,"[256, 173]"
67,3.839538757617657,66.49810311705295,1.6816446250013541,0.4485383749997709,2,"[256, 173]"
68,2.642301329365977,67.35714432150641,1.836206875013886,0.37840408299234696,2,"[256, 173]"
69,2.425542474626661,64.3891826159791,1.5383162910002284,0.39330395800061524,2,"[256, 173]"
70,2.6487972925315093,63.533873148592335,2.0543469580006786,0.3840325410128571,2,"[256, 173]"
71,3.024257574325953,61.74375081330454,1.4468281250155997,0.3969894170004409,2,"[256, 173]"
72,2.2805889036271956,69.23862936535188,1.4522414590173867,0.41702866597916,2,"[256, 173]"
73,3.3235093374630233,64.65196875906383,1.5551564589841291,0.4054571250162553,2,"[256, 173]"
74,3.454228760201336,63.48360442292476,1.457235457986826,0.6339290830073878,2,"[256, 173]"
75,3.1868293435423523,62.04406853592871,1.5124922920076642,0.3901551669987384,2,"[256, 173]"
76,3.634976511512881,64.5537517549405,1.6738291659858078,0.428167250007391,2,"[256, 173]"
77,4.413502357500694,63.41011631916149,1.5954688329948112,0.3644057080091443,2,"[256, 173]"
78,2.531627095940508,61.77197797909244,1.4126968329946976,0.3234611249936279,2,"[256, 173]"
79,4.212775059235402,64.7882786828607,1.4380341669893824,0.3631110420101322,2,"[256, 173]"
80,3.9000124642343232,66.77976304623093,1.4760987909976393,0.3874356249871198,2,"[256, 173]"
81,2.8265590384289934,72.30217256463177,1.4360830420046113,0.4091035000164993,2,"[256, 173]"
82,2.854485088295036,67.86048423357673,1.3441770420176908,0.4040944589942228,2,"[256, 173]"
83,2.292269400505475,64.07405928547013,1.3604749999940395,0.4178119159769267,2,"[256, 173]"
84,1.9972683538645852,63.777532047900614,1.509293083974626,0.3790302079869434,2,"[256, 173]"
85,1.9087667031721636,69.59585405626429,1.488090375001775,0.33016579199465923,2,"[256, 173]"
86,2.0612022393233294,64.3021723374924,1.4244336670089979,0.34786820798763074,2,"[256, 173]"
87,3.7815318596668734,63.63854639856102,1.4664944579999428,0.3853001250245143,2,"[256, 173]"
88,2.027829632058844,63.18073910232208,1.5000684169935994,0.3564564580156002,2,"[256, 173]"
89,3.5424222112535597,65.28684705677486,1.3960137499962002,0.32808674999978393,2,"[256, 173]"
90,2.4424752255419753,65.20330847620752,1.4424322499835398,0.34787741702166386,2,"[256, 173]"
91,2.3677398363749185,59.330058465726886,1.5207302079943474,0.39192845797515474,2,"[256, 173]"
92,3.6468475265102787,62.386950429236315,1.5759781660162844,0.37460954100242816,2,"[256, 173]"
93,2.2064478530750407,63.172318584751125,1.8622854580171406,0.3371937499905471,2,"[256, 173]"
94,3.271800670312557,62.06913015141377,1.4131326250208076,0.3999467910034582,2,"[256, 173]"
95,1.8082551111430276,61.735022730459534,1.4587753750092816,0.38318674999754876,2,"[256, 173]"
96,3.5824656664352594,61.83073477167021,1.3973151250102092,0.37833629100350663,2,"[256, 173]"
97,2.937820490701493,64.04154317626883,1.3988169580115937,0.3817282499803696,2,"[256, 173]"
98,3.712722322046062,61.70926100774079,1.4948243329999968,0.4005706669995561,2,"[256, 173]"
99,5.1019103888309365,63.953689924466055,1.4503700410132296,0.33708812500117347,2,"[256, 173]"
100,2.4230414965213876,63.594908870815935,1.4607916669920087,0.4051778329885565,2,"[256, 173]"
101,2.157383309655534,63.52773903638848,1.348210124997422,0.37977895900257863,2,"[256, 173]"
102,1.6198062818922918,65.69606264976099,1.5003700829984155,0.3443123330071103,2,"[256, 173]"
103,2.670426330922089,65.17530019002615,1.3670351670007221,0.322558082989417,2,"[256, 173]"
104,1.9889790845084023,62.03463187347233,1.3888826670008712,0.3431628330145031,2,"[256, 173]"
105,3.5132562241632064,60.6517366612238,1.505577459000051,0.3946587500104215,2,"[256, 173]"
106,2.034383108010103,63.51516940049812,1.4172087079787161,0.41580662500928156,2,"[256, 173]"
107,2.4679949800451317,62.32462438626498,1.3148536249937024,0.3904855000146199,2,"[256, 173]"
108,2.41332993863068,60.57656870682544,1.326091291004559,0.3553226249932777,2,"[256, 173]"
109,2.1342590110841053,65.92455039190486,1.5104529579984955,0.3647418749751523,2,"[256, 173]"
110,3.4199249583246547,63.80057187365909,1.4882936669746414,0.33207870900514536,2,"[256, 173]"
111,1.5383378200597697,61.93639160990639,1.3401771660137456,0.3765902910090517,2,"[256, 173]"
112,2.0670236896523786,61.34545920415678,1.3235889580100775,0.38164912498905323,2,"[256, 173]"
113,1.609493389829889,61.23357984133761,1.4963062500173692,0.3930476249952335,2,"[256, 173]"
114,3.0608396758010614,61.586436250251474,1.4040420000092126,0.33499716699589044,2,"[256, 173]"
115,2.7757491131762526,62.308546315017004,1.3702622920100112,0.3481136250193231,2,"[256, 173]"
116,1.7051412036646774,62.263924773063366,1.4948937500012107,0.39501270800246857,2,"[256, 173]"
117,3.2303489571684723,62.41056403337385,1.436144167004386,0.3835099170100875,2,"[256, 173]"
118,1.9009011653197674,62.20716542266238,1.324650249996921,0.4024719579902012,2,"[256, 173]"
119,2.678955105912713,62.73666273239047,1.3730446670087986,0.38872862499556504,2,"[256, 173]"
120,2.1412011037617575,66.10185455850102,1.4876478750084061,0.3991507920145523,2,"[256, 173]"
121,3.2611757736383895,58.548575080386115,1.4579347500111908,0.3557077909936197,2,"[256, 173]"
122,4.635118095469085,59.826375698494424,1.4255133749975357,0.41564358299365267,2,"[256, 173]"
123,2.1234950658046836,62.44428908227109,1.3480382499983534,0.3794798750022892,2,"[256, 173]"
124,2.3495062014439725,62.35366800154177,1.4948053329717368,0.39071075001265854,2,"[256, 173]"
125,2.411139130314469,60.74686134227037,1.4020292919885833,0.32573291700100526,2,"[256, 173]"
126,3.383834848870764,62.49748064695428,1.443494874984026,0.3262022499984596,2,"[256, 173]"
127,1.9711271852324337,63.1421586360778,1.4965576669783331,0.3770068750018254,2,"[256, 173]"
128,2.0046281589494717,63.88353759632359,1.4454956669942476,0.4216427500068676,2,"[256, 173]"
129,1.5972259125231585,64.26383643723484,1.3665716249961406,0.4172484999871813,2,"[256, 173]"
130,1.7676784919969963,62.17146346882072,1.3767759169859346,0.3963618330017198,2,"[256, 173]"
131,1.4408447272849805,62.83957595252471,1.5727975000045262,0.40259995800442994,2,"[256, 173]"
132,1.3126174783928968,63.29619086178312,1.446032457984984,0.3883297910215333,2,"[256, 173]"
133,1.8963024599568827,63.9588735926976,1.3672978329996113,0.3633211249834858,2,"[256, 173]"
134,1.130595221108212,64.21954508812516,1.422332040994661,0.4227570829971228,2,"[256, 173]"
135,1.8098393300752262,63.406276410754565,1.5100922500132583,0.3592446660040878,2,"[256, 173]"
136,1.256145151067169,61.374645741504416,1.1794645409972873,0.2785078749875538,2,"[256, 173]"
