sample_index,central_prediction,full_gradient_norm,sketch_gradient_norm
106,5.127699851989746,359.0933183883172,352.510666240732
108,6.544986248016357,480.35427547447654,461.20519776448094
109,10.776511192321777,638.894193234153,648.485166294678
111,7.304164409637451,534.2126867137525,529.9949777509464
112,7.317991733551025,528.2778880885426,513.5203110723695
113,14.071917533874512,689.9325106543181,702.5949449045348
114,12.359452247619629,711.3609752513187,692.4571590676527
115,10.842235565185547,722.204569998803,687.2356136169977
116,2.6227638721466064,411.8411588910497,414.7132873306242
117,21.175045013427734,1024.402134106899,1023.5914911486183
118,19.143903732299805,961.4446202021486,939.8190452437559
119,10.025078773498535,466.8928608118635,488.64768264748955
121,6.752793312072754,593.1645859560814,594.4914600080383
122,6.633634090423584,588.7312263608698,589.3758444253884
123,8.081313133239746,487.07379078561434,480.2827044061154
124,7.557129383087158,449.31101345285384,441.49915664626803
125,13.290775299072266,688.6997991349492,694.0609516249951
126,15.049697875976562,697.6980251767236,694.2690640286394
127,6.564545631408691,421.66776902256464,434.0416256952294
128,5.34113883972168,405.1925621329497,413.8624735423048
129,8.233264923095703,782.8741890349055,777.3377257114972
130,6.969213962554932,751.9005542693637,739.1306585032373
132,17.310054779052734,810.2770800642805,776.078775534127
133,9.11348819732666,628.5628877741822,628.3150077542947
135,9.807891845703125,641.3451675159039,658.7035547968007
136,11.107836723327637,883.0117803300319,919.49781782063
137,6.707766056060791,409.27196605216386,416.65383163292637
138,6.616235256195068,320.43020161701264,329.5715752775665
139,5.953188896179199,352.0660166068144,350.6291967367009
141,23.66609764099121,1011.5098294443719,1061.0347287481723
142,24.588293075561523,909.5978066152786,968.8349014843193
143,6.229979038238525,397.38104506847765,402.88971448662386
144,7.161685466766357,342.94426169642327,357.89136712568836
146,12.933741569519043,713.1311389944119,695.1201744242682
147,16.01565170288086,839.4061692768066,808.9149909365022
149,8.591368675231934,345.3761260017388,340.3135925420621
150,16.326335906982422,793.2132866719677,829.729533266009
151,15.330639839172363,703.316716507883,735.5780610604198
152,6.983534336090088,757.2607002559764,745.589703440161
153,8.290183067321777,797.4206430345344,800.8980322936148
154,13.47719669342041,550.300831306458,549.8989126108025
155,6.068517684936523,393.7654560929429,407.2435289295424
156,6.990694522857666,429.75941199731005,434.9330383122498
157,18.35352325439453,986.499807986084,1045.4319800179896
159,10.253222465515137,573.6717236794095,565.9277831621566
160,10.599525451660156,615.3437423898955,611.634935533002
161,9.766641616821289,410.5807280436435,406.6165313809329
162,9.620931625366211,354.8580870714902,354.14607293821683
163,5.244711399078369,296.9772102961222,296.46835756847804
164,6.0769734382629395,379.40226424703627,370.83464765498815
165,3.0873186588287354,337.03822358788943,330.5017034707706
166,4.988681316375732,630.342707413644,630.910866182675
167,30.697885513305664,1079.4689766217134,1113.058764224726
168,31.826858520507812,1141.9175629953338,1170.9986875009904
169,6.873724460601807,325.9384384629118,335.74425644189284
170,7.933238983154297,386.5307969868197,406.440265896632
171,9.282245635986328,673.8416397165415,671.7859858260047
172,9.049501419067383,749.1408497560597,760.5320596381914
173,10.534539222717285,612.0274434918952,614.1577516974024
174,11.23142147064209,633.3391622868149,642.4531933310076
175,10.890188217163086,479.2489248781766,468.52884618753075
176,8.357060432434082,412.3955475719584,414.46215592903445
177,11.47053050994873,664.9012990800694,651.1071769035708
178,9.80582332611084,663.6846743163694,648.7768379684182
179,8.29095458984375,384.78551321132824,390.7883515180772
180,8.779234886169434,359.88424304164596,359.054535492403
181,8.38012981414795,441.52788539318175,426.9263505546139
182,9.679723739624023,557.6330378331953,552.2133753994051
183,8.055938720703125,433.2360051942292,439.30783864815555
184,7.509077072143555,367.29816094021885,369.8583691135499
185,9.516085624694824,355.7862845486947,330.8787765561488
186,14.634197235107422,329.937744145118,309.9601305205045
187,8.44066333770752,697.6994814137556,670.1494498063565
188,14.162948608398438,953.9712297110812,915.840556188923
189,13.257064819335938,821.4148664955756,835.5622573053728
190,19.636211395263672,1155.3718830473642,1186.3932112090922
191,5.377758502960205,396.30481337812614,403.680402713207
192,7.179725646972656,371.5135570418675,373.1504973874555
193,11.267834663391113,488.424457575477,473.7642863659581
194,11.539468765258789,493.7510760795592,473.72349097346836
195,12.467419624328613,723.2159591974196,705.4914665975735
196,8.498868942260742,492.25870417566784,469.81519646620995
198,11.393643379211426,470.53733052531237,465.55026847388973
199,10.279519081115723,496.46669250035126,483.5388749998554
200,23.176176071166992,959.3268037478933,1023.520301317094
201,6.742656230926514,341.12294881181947,337.28421984263446
202,7.407968521118164,348.43849112650514,350.6489025244451
203,6.380446910858154,385.315255298411,400.2840911723684
204,6.405324459075928,338.1953977997704,341.9131790718023
206,18.42980194091797,1053.5284123674974,1023.5946192490625
207,3.5774316787719727,389.0785327336353,400.18070527388073
208,10.707669258117676,971.3953288552387,970.6772563801769
209,9.551558494567871,632.1408119086485,638.6507301169095
210,10.407490730285645,634.9296117025101,641.2351187109814
211,15.346037864685059,652.3416789390943,649.7780873837966
212,10.077417373657227,564.7697706081283,563.4715019136519
213,17.187744140625,657.3204908092852,648.7989119361038
214,14.461287498474121,529.2769228460312,523.2399306210514
215,8.149534225463867,343.0748190335004,338.439697888786
216,13.565863609313965,768.177541287307,763.1653226606836
217,12.615180969238281,849.7198123840279,843.191615691008
218,6.884857654571533,347.0263865364816,338.60656416701863
219,7.114953517913818,316.52816027884455,313.92492543132784
220,10.37290096282959,401.665138606431,395.67109946449676
221,8.33926010131836,411.4279072793654,411.8507531577139
222,25.26694107055664,2127.401141784561,1962.2555529672509
223,23.816801071166992,2091.8287297095253,1935.7616657987635
225,11.844561576843262,565.123966798318,571.6627913004066
226,11.882875442504883,991.402554564679,990.5428087001201
227,11.801209449768066,776.5367449941353,761.6806418440028
228,19.977359771728516,936.4020673182694,998.6191593484151
229,10.025425910949707,786.0629124010783,784.6438397251172
231,15.666751861572266,1022.8359223282163,1038.8048397743048
232,29.85871124267578,2164.0677115612475,2292.0044352246164
233,5.1657257080078125,421.03204281665114,402.7915458625972
234,5.276252269744873,417.54990377832956,411.9622508625159
235,5.893858432769775,604.3484569416937,613.4590788019513
236,12.456027030944824,859.2137841110815,833.8339542997867
237,13.347946166992188,887.597396285212,841.0235620767112
238,7.218867778778076,590.9297376813755,587.996661487448
240,10.725287437438965,584.1394775962493,555.6196458813577
242,14.386277198791504,459.8544772829134,484.71019746109243
243,15.210814476013184,461.4509068387986,482.58890188003386
244,9.81475830078125,402.28827795458733,403.4443924161301
245,9.743582725524902,664.5818960586691,664.6450110516274
246,21.686473846435547,771.5937795371459,744.7421428699911
247,16.50592041015625,761.1876524650728,735.2454429633754
248,17.933780670166016,902.1645452034962,873.2669654453932
249,13.030399322509766,576.6543051921967,572.8423539592125
251,8.177070617675781,325.068171214891,323.2133263662305
252,11.418305397033691,765.0465650555989,753.7504685966934
253,11.839792251586914,853.7774988735134,833.8689371506421
254,9.178838729858398,554.0451782267675,545.2580894806858
255,10.287458419799805,693.656581691166,696.6355895672807
256,22.799575805664062,1024.9425022255455,1005.418885650809
257,22.824462890625,1158.9937651299504,1153.118487169421
258,8.707369804382324,718.4440957625999,711.6825908811489
259,8.909953117370605,775.0382995194632,774.3234893469679
260,13.651723861694336,666.0526329564556,653.2763846807036
261,21.682649612426758,884.0764631092115,855.9885204245285
262,10.297600746154785,551.5897599264629,543.5130572965597
263,9.403286933898926,593.0804473926778,572.5277740373639
264,13.382611274719238,861.0166395812187,871.3357326551629
265,9.56284236907959,594.6611443003993,597.903321878135
267,9.2510347366333,419.4679821294841,417.26655911107935
268,16.96379280090332,950.4339452552019,890.3264287288367
269,12.03287124633789,664.2527574848508,654.7969267785038
270,18.764015197753906,964.5345424551717,908.1770880551267
271,12.849379539489746,795.0850521082384,778.8208498516589
272,14.665331840515137,885.5732671369811,892.1335138928264
273,21.32010269165039,1169.3025735039075,1188.2934669590556
274,6.95779275894165,354.4488767054991,359.54656935651474
275,6.843778133392334,384.3596859505945,387.048129129622
277,12.201396942138672,1120.8698950547773,1077.606891852445
278,9.481606483459473,581.1587565686516,570.0938584845155
279,9.13650894165039,485.810185102653,488.40398248703946
280,13.228371620178223,654.6965967484119,634.9604300322859
281,20.340831756591797,917.5923148072906,865.4835376830628
282,6.1176629066467285,477.30047345006926,482.2485788904762
283,6.649866580963135,472.7280074669148,479.94330488364665
284,4.879871368408203,360.60020415779496,350.91906063094564
286,6.193382740020752,659.228311855124,645.1026364065791
287,7.250975131988525,697.13111036288,692.8247398935614
288,14.092976570129395,858.0656884596533,828.5126233311453
289,12.564974784851074,886.3236050101088,869.629102797905
290,10.890554428100586,595.9024157723235,572.1844007227913
291,8.995951652526855,484.99156061908764,450.96993985901844
292,14.252427101135254,855.6446666156166,872.0492045189334
293,10.278271675109863,597.9077293051599,598.9634346848554
294,11.332003593444824,459.93459292463785,455.59601403521634
295,10.376228332519531,414.44721607120573,402.2302270323747
296,11.041725158691406,443.0789768819294,441.6180513046105
297,10.08072280883789,418.80491121881295,404.92093319537645
298,4.829995155334473,471.8993011838361,465.4662486641494
299,12.871943473815918,1001.931878764149,1017.9694676794142
300,12.777477264404297,844.9013151365616,836.5943457293716
301,6.5917439460754395,497.93690513125205,471.0447616569284
302,10.276394844055176,662.2263665585723,634.5599281672936
303,9.994535446166992,494.1835348490651,489.55155597080585
305,10.456007957458496,409.8533706588967,411.0267816727569
306,9.477376937866211,391.7544536453503,381.1317947845578
307,20.807260513305664,984.8611873545293,970.4205933660654
308,24.598003387451172,967.7609286566085,977.7605987923451
309,10.487998008728027,619.5244006734473,599.7052740245059
310,11.536261558532715,669.6053979321209,661.3240909502512
311,18.02939796447754,768.5343320924145,742.9823646617461
312,12.759626388549805,549.6259979855007,536.6245869379203
314,13.642341613769531,977.1374032422755,962.9104618477143
315,11.80570125579834,703.3221485611745,672.793510417266
316,20.723438262939453,889.5440377569313,844.6254998695935
317,19.279701232910156,1164.5088797744822,1113.306721475651
318,15.284099578857422,1177.3538744063385,1170.7751680705364
320,14.80201244354248,661.8706324860532,617.6563304799528
321,17.369487762451172,758.4119177783712,711.9880591668685
325,7.3620285987854,543.1517438597518,518.024527925405
326,8.89256763458252,695.8367696766371,678.388974205378
328,19.87478256225586,1318.4937079177928,1290.2780032965522
329,20.03668975830078,1368.631925867734,1335.6257927868373
330,20.073698043823242,1352.5747549299638,1292.2206378759065
331,13.64538288116455,694.4057217223733,674.9954372545485
332,20.893308639526367,859.4608972923485,851.0187041190769
333,12.411025047302246,804.000415662668,810.9186981117124
334,11.521967887878418,804.901234209861,815.0185123712064
335,30.527137756347656,1789.557797582941,1807.5861381368481
336,8.092275619506836,610.9863454281439,635.871541077384
337,10.37511157989502,515.9427979995485,498.35460215042866
338,9.271829605102539,586.5475136646901,563.3534127367479
339,15.325573921203613,931.4520028395565,951.4345868151622
340,14.478998184204102,726.689386399045,726.8863463084152
341,15.074074745178223,963.3728024690117,915.6826914587198
342,11.429303169250488,853.0813581142936,822.2345344898314
343,18.041568756103516,1537.932488211227,1527.32286742945
345,9.652070999145508,770.2548364560023,757.3677279024467
346,11.536103248596191,915.0458423405316,887.154938764736
347,18.47829818725586,1080.7120234177248,1063.764397708956
348,15.735389709472656,1044.0328961453095,1000.6500511952828
349,20.3283634185791,938.0421040943155,909.9797370481715
350,13.77962589263916,674.5395789450499,667.6236251236325
351,10.6963529586792,542.8866354693416,549.9088586201598
352,11.33594799041748,507.28615713026096,507.91106875175547
353,24.626033782958984,1143.8708750177382,1128.2042365650075
354,18.096389770507812,1006.6878670122738,1033.6262332521933
355,16.93817710876465,1212.120698318724,1211.228650455331
356,10.956110000610352,715.3792526088685,719.9988135350058
357,20.466934204101562,859.1402931179451,829.4506717253032
358,19.87885093688965,885.5961926589493,855.3424599782229
359,10.136940002441406,874.5744401899979,848.9556030756165
360,15.22685718536377,1222.6343306126485,1235.216310543776
361,17.55242156982422,1551.5475481814096,1448.7124918487389
362,19.294994354248047,1597.7530318340655,1494.1001789822592
363,9.478357315063477,625.0425834863914,622.3359427540692
364,8.804935455322266,656.0603771206177,642.8736253308746
365,16.28049659729004,1076.0302065610613,1049.923615424115
366,16.09471893310547,1229.84006967367,1196.4661757149365
367,6.793896675109863,367.3935480881163,379.7465463297994
368,6.73655891418457,358.7438205799812,360.31920239683376
369,11.072708129882812,719.5920322069022,728.635612654646
370,10.353501319885254,700.9214103918084,714.7482357352964
371,15.24258041381836,588.2160951342256,571.8038953192723
372,14.60819149017334,559.3427955514437,543.191563497246
373,25.846189498901367,1036.3520449701628,1039.855687954251
374,18.593172073364258,967.5072793364341,957.5293071026505
375,19.08428382873535,1341.2519112735981,1278.8429313234324
376,18.958065032958984,1352.2164992692803,1319.500351442265
377,19.205923080444336,1284.4769284911952,1261.4907260302161
378,19.190690994262695,1282.6079602997008,1244.7308254453578
379,12.945826530456543,688.9252566997069,664.4534235332598
381,8.272751808166504,668.3399283728828,642.5946991572667
382,9.229619979858398,655.9786693880405,644.3453557414811
383,12.384353637695312,970.8757698093511,998.7533610822502
384,10.18442440032959,817.2708076734727,824.2752365633082
385,6.931829929351807,574.9965003744447,546.8789072340795
386,9.080609321594238,552.9178812235181,521.3277386160455
387,10.360823631286621,482.12973502830573,454.41964668249403
388,14.198185920715332,552.5617532476198,561.6597965556426
389,15.345379829406738,623.1613207161537,636.3228398856495
392,18.474166870117188,1335.9564920079001,1377.226329046854
393,15.34395694732666,926.7117663061972,922.4823155043196
394,8.447823524475098,685.4787883899124,672.7522084994903
395,7.908877849578857,604.3516736274703,581.7169071809236
396,9.99361515045166,868.4578639823296,860.617094187442
397,18.552654266357422,1295.9050397625026,1237.5526927908977
398,18.414531707763672,1356.2937918102373,1325.8589205304345
399,18.393692016601562,1313.6093342544063,1277.1607279562852
400,18.713130950927734,1287.2887552575535,1230.5790258022996
401,13.39632511138916,495.10707390711974,508.63565644528444
402,14.936788558959961,656.3528194319694,679.2497784849451
403,11.899168968200684,439.18669615848603,442.94902532048735
404,10.74887752532959,436.45371037451457,431.1487281995867
405,18.069482803344727,1277.01032448689,1215.734486974301
407,18.062068939208984,1286.026348232217,1259.6967212804866
408,17.965316772460938,1263.947069678367,1204.4515370804497
409,17.491580963134766,1219.5397103475825,1183.4459635928363
410,17.034032821655273,1086.6126486178125,1048.6113205240201
411,17.096473693847656,1061.3731068180327,1020.8775864724929
412,17.67576789855957,1258.1819673967138,1221.9206820871264
413,7.691843509674072,612.4623432770904,610.8278458236379
414,8.858292579650879,626.2729361728841,627.9520613906726
415,8.078059196472168,598.144567118188,596.8572055840654
416,3.8133411407470703,390.0219933535901,396.25421495442146
417,8.871536254882812,985.3270715707774,988.75101293093
418,24.53925132751465,948.8598198279294,904.0608523434147
419,22.049270629882812,912.9601877950365,876.7452637597517
420,27.80893898010254,933.9894039914576,931.5719369699272
421,19.41097640991211,1024.9180418885664,1016.8469640418424
422,26.804485321044922,776.6324970186126,744.9412935346593
423,21.70649528503418,697.9290316785228,673.3054394919824
424,10.681855201721191,525.6756598135877,502.8501993843291
426,20.66071319580078,900.8177395861642,858.6168902419557
429,17.487438201904297,1263.2148990147484,1202.5782465188793
430,8.925163269042969,787.4106254995639,796.5642213280737
431,12.9600191116333,588.8204532815614,586.1389483192697
432,17.325206756591797,824.9587626479927,843.073561019431
433,23.567018508911133,1394.5440568585827,1423.0324229409991
434,14.609952926635742,891.7837338448795,893.6193546297086
435,15.243088722229004,867.5921641067729,874.5884462679608
436,8.272200584411621,566.0014303030971,564.204237056411
437,11.599295616149902,884.2209629572086,874.543534413773
438,11.389782905578613,653.8591965665593,644.4801451941264
439,14.765481948852539,950.1352974311798,946.9625889802556
440,14.397016525268555,810.2111410344637,800.3001780619845
441,7.13890266418457,406.32241636447066,392.6812331032448
442,8.10399341583252,568.4222838061462,561.7407090018754
443,11.69115924835205,589.3347261905107,551.138035815564
444,12.19279956817627,655.2313425079675,620.0874040394027
445,9.953097343444824,432.3246760107392,407.2839650331387
446,9.681723594665527,352.9074337993439,338.3656553591197
448,14.661789894104004,654.564669984156,666.2432979521235
449,14.576623916625977,597.9410555730307,590.4922941286417
450,14.839924812316895,748.2828778496759,731.1244086360691
452,17.853818893432617,831.7758143852641,850.1751299784432
453,16.304515838623047,610.4843356989775,582.5238738734746
454,14.057901382446289,531.1359483556948,507.305119131808
455,8.140697479248047,487.36269891848735,470.76510229860133
456,10.786564826965332,628.2684063159479,612.1481405567504
458,9.972617149353027,646.7218886474319,652.9484543927045
459,10.752302169799805,442.04138673315185,432.10408743909284
460,10.020284652709961,344.44473689619457,342.60593642293634
461,9.743596076965332,725.7479048386845,708.6385180261801
462,11.585993766784668,950.4580439460325,911.7321911353123
463,10.029349327087402,525.2810606320412,519.4729902448024
464,10.27371597290039,589.7736151010063,556.5887944432081
466,20.28792953491211,754.3360300013434,717.7112897136934
467,18.813133239746094,593.9705120474106,590.6842833125556
468,16.039657592773438,533.0305110678432,524.9936281419724
469,10.613102912902832,917.8742074844665,888.7797163589602
470,13.484888076782227,1023.7845580753864,993.628132301818
473,13.484971046447754,1027.4623429277729,997.0634272359373
474,16.561315536499023,1109.2617684714394,1065.290294102978
476,19.26515007019043,1394.2845106590953,1355.9481668176572
477,6.179163455963135,335.1310496446738,322.7846326409847
478,6.011868953704834,286.71939134414174,275.56843537831105
479,15.30248737335205,638.9493266373372,644.6246094312318
480,16.05938148498535,608.0628691895661,611.6819183952272
481,12.1555757522583,351.5012748804933,336.6197705585448
482,8.427087783813477,321.4267798080689,299.09246034688215
483,11.654830932617188,694.0969770900451,691.1727677193518
484,8.982903480529785,554.4086594961994,544.9313048573498
485,10.101948738098145,559.7998828923569,574.8113358431879
486,13.66042709350586,781.6672302970051,777.0180833862875
487,30.246036529541016,1170.3977632234694,1185.612699907177
488,20.11353302001953,905.3780400081879,892.0620786020057
489,7.142028331756592,439.34184914627616,448.7699037189655
490,6.469940662384033,427.44557934682257,412.74363046594925
491,34.640533447265625,968.8145599742163,964.4754285267809
495,8.081559181213379,491.7378087213591,469.7210730107073
496,14.514330863952637,597.254922458211,575.8618949520556
497,10.00780200958252,507.7533360192918,487.6572158630927
499,9.237733840942383,578.1938834172176,581.5611314759183
500,23.596134185791016,644.6796277979207,681.03107112006
501,25.479904174804688,637.1617387959091,672.1130067770573
502,3.6890788078308105,352.5563281091179,362.19767187901346
503,15.64883041381836,1516.776900484225,1574.0720698646023
504,17.875932693481445,849.1797126792083,884.0104942159629
505,19.10883331298828,865.7876905172069,899.0808391206111
506,8.682811737060547,502.09527682233994,505.01866101138614
507,7.620723247528076,445.6658422249657,449.1775649164541
508,12.536500930786133,580.9709924493663,577.5831578123837
509,14.831046104431152,827.9257212711918,808.1705908373935
510,12.826725959777832,669.4838568600269,673.207049395471
511,15.890700340270996,846.4704978393271,821.0889193085907
512,7.486690998077393,461.6205736506276,466.3833901382667
513,6.985222339630127,492.41558243562974,468.11754044654265
514,9.611570358276367,669.8035977614811,665.2324285132239
515,8.969115257263184,580.4934567577851,561.2140125633947
516,11.402286529541016,1079.0708622306643,1081.635960703986
517,16.073219299316406,1321.4262440725265,1290.1870476005531
518,20.846309661865234,1471.7323552199077,1454.5939212870044
519,16.341415405273438,820.9522062877996,798.8252896138662
520,18.892986297607422,914.8966307485961,864.7716265192065
521,7.827476978302002,397.67212100472165,376.53739247690726
522,6.48335599899292,380.0577037941724,358.4542776467021
523,18.677024841308594,1163.3633333053053,1195.2915987090496
524,14.325654029846191,772.3483179551248,776.9339012064527
525,16.583948135375977,1123.7588692410197,1065.4155741325183
526,16.568086624145508,1097.6060769468274,1063.5261481931445
527,16.56776237487793,1097.6563797952608,1063.1182191518683
528,16.588708877563477,1136.6217904911327,1079.1048972922877
529,19.52565574645996,527.4769372024178,550.5630942954547
530,22.220783233642578,570.4810791498772,576.3966209315871
531,10.719819068908691,555.4864610235857,550.7786077879772
532,15.367128372192383,803.9382067218531,818.7442432072932
533,4.857260227203369,459.66163654937503,438.20248124137055
534,5.83067512512207,501.39150320986516,482.89071558135845
535,9.732028007507324,499.2661091580783,520.0176583713009
536,9.896732330322266,532.7080437688436,557.0819387743664
537,7.2532548904418945,581.505596871563,577.0856582389852
538,10.413020133972168,813.9773757375357,805.6139394045344
539,24.381458282470703,1207.805541331753,1237.3815996988606
540,11.862160682678223,716.7017523638841,741.095296942413
541,15.97594165802002,920.0117158631492,933.9341908137311
542,22.293563842773438,792.5881076944078,788.2113245321397
543,25.203950881958008,836.8309947063686,851.6915910095333
544,21.62491226196289,928.3118658147511,907.4562802424346
545,13.667139053344727,676.6030403345292,660.8199469772434
546,7.7824811935424805,680.7707098762082,665.9901394104352
547,7.463376998901367,565.244884117424,549.508546692476
548,20.958093643188477,725.5989209969974,723.4754680036822
549,16.01906967163086,680.948681322009,695.5412350551596
550,17.163698196411133,663.8252004031285,635.5530283285902
551,14.866994857788086,623.8002996491546,604.922714145375
552,11.801079750061035,1131.7106831139606,1089.795541425539
553,16.17478370666504,1644.5818873401352,1574.622848899729
554,8.929505348205566,701.2667057873076,666.9674934907572
555,15.246648788452148,795.9838293905099,752.293320988921
557,15.718945503234863,1068.4452237389532,1012.5786081523529
559,16.50650405883789,1083.1586947440287,1037.5088587174484
560,15.868426322937012,1103.906556129529,1043.9648724441106
561,21.769441604614258,1547.2858738130403,1536.1934562261652
562,19.713529586791992,1174.7411953839273,1164.6261609171793
564,14.853715896606445,1079.0141035160211,1041.6082933501548
565,9.610786437988281,685.0562568164802,679.6681024902242
566,10.18387508392334,705.6423983358962,692.1651666829855
567,15.197343826293945,624.4860234530266,638.7507653854153
569,9.982194900512695,504.8005820953382,484.6079297479533
570,14.499346733093262,580.341382632591,556.762677614363
571,29.763500213623047,1147.141064577316,1112.6476895585686
572,23.672943115234375,1045.4925256446845,1018.7227839135743
573,16.606109619140625,586.1488891178502,565.9639181206717
574,14.992239952087402,532.7446061294584,518.3931370525547
575,11.497551918029785,849.7031874798789,833.6603755942594
576,13.250749588012695,1014.6951970816025,985.007413026118
577,15.832696914672852,937.3561518906876,964.9410334753027
578,9.250823020935059,483.3438620395009,475.13661592132144
579,24.125492095947266,1052.6193332089417,993.93102567769
580,16.473739624023438,914.9455628916737,896.0428019741794
582,11.857501983642578,1035.513939090971,1038.6737402881324
583,15.80706787109375,617.966489892981,616.0837102307333
584,11.640616416931152,465.25488010996537,475.80374237844757
585,11.920475959777832,863.7560713287295,843.6816525924619
586,14.26499080657959,1386.311143446115,1377.4194868783636
587,9.334817886352539,604.7016867819103,593.7716619277902
