epoch,train_loss,validation_mse,train_seconds,validation_seconds
1,369.4852294921875,266.95664702989546,1.2468226670025615,0.3936606669885805
2,178.28326416015625,187.70679303201544,1.2664363329968182,0.4079351249965839
3,197.58773803710938,234.20215065533077,1.3147866669896757,0.4151406659948407
4,124.65406799316406,265.4443625575886,1.5546577500062995,0.5392761670082109
5,127.20591735839844,267.112121540107,1.7311825000069803,0.45145908299309667
6,106.61793518066406,267.3783627336006,1.5897409159952076,0.44470495799032506
7,96.4235610961914,267.4678754508183,1.5838143330038292,0.4484234169940464
8,86.47697448730469,267.24364261954435,1.542580084002111,0.46960075000242796
9,80.61730194091797,266.54584034195585,1.6179373339982703,0.4861598330026027
10,76.19095611572266,265.36493909416026,1.6361690420017112,0.4557002499932423
11,70.66405487060547,262.38077501139816,1.6526274169882527,0.4705125830078032
12,65.05279541015625,253.71495127575258,1.640059209006722,0.434850000005099
13,59.52438735961914,239.57910946679155,1.6570779169996968,0.4471968330035452
14,54.66324234008789,222.3652473668088,1.5902840000053402,0.46456629200838506
15,50.617576599121094,189.16031509158216,1.569435750003322,0.4716205419972539
16,46.8497200012207,147.25493354870156,1.569581667004968,0.4670246669993503
17,43.267215728759766,119.94644537711805,1.6649349999934202,0.46679191700241063
18,39.45499801635742,99.0066906038267,1.6076374590047635,0.4709153750009136
19,35.29425811767578,93.39465454911144,1.5745857500005513,0.4580686660046922
20,31.499982833862305,95.14468035511096,1.5704721250076545,0.42903241601015907
21,28.148523330688477,94.31911982082462,1.5514092910016188,0.455919707994326
22,25.938570022583008,156.30420632942105,1.5444606659875717,0.4467043340118835
23,41.02333450317383,92.4325754570278,1.6036932499991963,0.4238124580006115
24,48.64370346069336,90.95307016897868,1.614752541994676,0.4675038329878589
25,33.60107421875,92.50337546973347,1.5997780830075499,0.451291040997603
26,30.632802963256836,91.14840456432356,1.5760482079931535,0.456150541009265
27,32.23392868041992,94.24853594476394,1.6353329170087818,0.450783959007822
28,25.760709762573242,110.05495340804828,1.6408367499971064,0.4495097920007538
29,28.00304412841797,111.61219011747775,1.596349041996291,0.45115279201127123
30,23.4560546875,98.58639739567063,1.5687424159987131,0.45343137500458397
31,19.731229782104492,90.89645612376441,1.5790574999991804,0.456657874994562
32,21.171005249023438,102.36907279796345,1.5430180830007885,0.4474542910029413
33,20.849124908447266,89.83646287098918,1.5150421660073334,0.4652927080023801
34,17.244548797607422,77.55090306945898,1.561337207996985,0.47665641699859407
35,16.726951599121094,73.54137894492062,1.554640374990413,0.4685622910037637
36,15.941994667053223,68.3860033159913,1.584745458996622,0.439923459009151
37,14.913105010986328,73.9980705273912,1.6001299589988776,0.4539402090013027
38,13.651613235473633,80.60252838918838,1.5594630830019014,0.4394021670013899
39,12.112741470336914,76.27523648668875,1.5504230829974404,0.4421351669880096
40,11.943717956542969,71.90787326669472,1.5537102910020621,0.4499047499994049
41,10.542442321777344,70.54451739953355,1.5184609160060063,0.507718916007434
42,9.668313980102539,62.135366440881235,1.5525883750087814,0.4612304999900516
43,9.678570747375488,59.203693738166386,1.57012649999524,0.46882212501077447
44,8.83298110961914,63.67317670307626,1.5467144589929376,0.45264183399558533
45,7.694401741027832,63.05649208003034,1.6072139579919167,0.4495808749925345
46,7.400019645690918,63.31942728173842,1.5973877079959493,0.4511753749975469
47,7.124392509460449,62.487681818534064,1.5341061250073835,0.4339271250064485
48,6.205935955047607,60.53890177279838,1.6033129999996163,0.45226804200501647
49,5.916759490966797,59.290275925345696,1.5415007909905398,0.4517136250069598
50,5.782719135284424,59.71754897215255,1.531929750010022,0.4476655420003226
51,5.010034561157227,61.959973776475444,1.5350708330079215,0.47806324998964556
52,4.730705261230469,61.61294554995371,1.5190957079903455,0.452000749995932
53,4.543933391571045,62.61311886995536,1.6025192090019118,0.43684962499537505
54,4.3530778884887695,61.618754994496854,1.6381196659931447,0.4734948749974137
55,4.099885940551758,62.25854543337435,1.5667824169941014,0.4932954160030931
56,4.2027459144592285,59.48946695729496,1.5511985420016572,0.4384792920027394
57,4.040213584899902,60.93817338562589,1.5522804999927757,0.45914845800143667
