epoch,optimizer_steps,sample_presentations,train_loss,validation_mse,rmse,mae,r2,nrmse,train_seconds,validation_seconds,elapsed_seconds
1,2,356,291.6336654491639,101.56630063712484,10.078010748015942,7.0114472559106495,-0.31280203616920166,1.1713495135325693,1.5222435420000693,0.5557609170064097,2.463179833997856
2,4,712,116.29900951599807,121.72191549456446,11.032765541538733,7.326557511742781,-0.5733247888844573,1.2823189886500652,1.3198127499927068,0.5338982079993002,4.317031624988886
3,6,1068,97.92103225193667,183.42316848512746,13.543380984271522,10.217484293196366,-1.3708484758956017,1.5741234182188037,1.3638653749949299,0.5335437089961488,6.2145701669942355
4,8,1424,72.59743053993482,230.017627833883,15.166332049440399,12.392282027894488,-1.9731082876986772,1.7627561740478237,1.4602632079913747,0.5327442909911042,8.207693459000438
5,10,1780,55.112919025206835,198.95538062012153,14.105154399017458,11.209287250090224,-1.571611126392089,1.6394173569266712,1.338653458005865,0.4784449170110747,10.02490645898797
6,12,2136,49.021890190210236,150.35260838335233,12.26183544104847,8.936531759346062,-0.9433927315539874,1.4251716274182549,1.4019023750006454,0.5020380829955684,11.928973999994923
7,14,2492,42.18754333324647,114.22918823027477,10.68780558535169,7.098828347829672,-0.47647703970666977,1.2422248979638195,1.4503255000017816,0.527247707999777,13.906662374996813
8,16,2848,34.21320604474357,85.3095651936483,9.236317729141213,6.2528963127599555,-0.10267451101782199,1.073521010184647,1.4283638749911916,0.506370833987603,15.856865833993652
9,18,3204,28.58485391166773,105.7794942403032,10.284915859660845,7.792619575855703,-0.36725995288302404,1.195397731770516,1.5088746669935063,0.5869234159908956,17.9527264169883
10,20,3560,23.091423988342285,268.363963238238,16.38181806876874,12.81040350724811,-2.4687564198318226,1.9040299822471438,1.299500708002597,0.4937238339916803,19.746080749988323
11,22,3916,19.711213326186275,196.2668132274379,14.009525803089764,11.135600877676898,-1.5368598680972374,1.6283026129439104,1.2696682499954477,0.4674242079927353,21.483286791990395
12,24,4272,20.62618759240997,226.0652326305618,15.03546582685624,11.828755811158462,-1.9220213382073923,1.747545822521658,1.253185499997926,0.4406605000112904,23.177312208994408
13,26,4628,16.897796523704958,343.97034311299217,18.54643747766649,13.910031830250976,-3.4460117577177733,2.155619899641775,1.2802215419942513,0.4558074999949895,24.913435541995568
14,28,4984,16.78106788035189,113.46959189284513,10.652210657551095,8.300758803904298,-0.46665882626196553,1.2380877619350985,1.3107457500009332,0.5058595410082489,26.730176249999204
15,30,5340,14.602469572860203,122.99879465196001,11.090482164989943,8.503507652746038,-0.5898291761394376,1.2890272905652647,1.3233475419983733,0.4777673749922542,28.53150124999229
16,32,5696,10.70201850741097,147.90730115240316,12.161714564665756,9.407042043894409,-0.9117857488076264,1.4135347535571672,1.197590499999933,0.4588965000002645,30.188135666991002
17,34,6052,10.199078233054514,115.91311404384871,10.7662952794287,8.1544988744172,-0.49824273583767265,1.2513476174442018,1.2473897500021849,0.4576170420041308,31.893431624994264
18,36,6408,8.42369044764658,111.53194307547277,10.560868481118055,8.074765462141771,-0.44161361641509367,1.2274712209722987,1.2997907499957364,0.46892920800019056,33.662247916989145
19,38,6764,8.114262848757626,126.80114798063516,11.260601581648965,8.547359514815605,-0.6389767493089469,1.3087999719930177,1.2908826250059064,0.47481587500078604,35.42810212499171
20,40,7120,6.8470520598165105,79.03904043196388,8.890390341934593,6.460575993727093,-0.021624422323544,1.0333144766877624,1.1861887499981094,0.5009481249871897,37.12903633399401
21,42,7476,6.196475071853467,71.53093631845032,8.45759636767151,5.986363520023794,0.07542208135100381,0.9830115921316318,1.2428172910003923,0.4757830419985112,38.86325579199183
22,44,7832,5.276499922355909,67.88275260667548,8.2390990166811,5.855657290833199,0.12257692478916993,0.9576160282460547,1.4174853340082336,0.5509396249981364,40.848884874998475
23,46,8188,4.76218782382065,64.05454765853575,8.003408502540386,5.801659038674976,0.17205864480126876,0.9302221331624126,1.438823374992353,0.5113899590069195,42.81511233399215
24,48,8544,4.392516401376617,67.23066368405973,8.199430692679812,5.906935817316959,0.13100554392763641,0.9530054485212108,1.5075734999991255,0.5067268749990035,44.82947549999517
25,50,8900,3.98888038249498,71.48141787615165,8.454668407226368,6.215804198492877,0.07606213530068828,0.9826712804244098,1.4920168340031523,0.5758383749925997,46.89745912500075
26,52,9256,3.4411326633410506,70.31370632690127,8.38532684675447,6.200262242483224,0.09115546930909313,0.9746118324681414,1.564872375005507,0.5134562919993186,48.97703266699682
27,54,9612,3.108870420563087,73.96352805325067,8.600205116928937,6.34770581982879,0.043979453603597785,0.9995867569379465,1.3881274159939494,0.5102120410010684,50.875570624994
28,56,9968,2.8266845312011375,68.17173077124372,8.256617392809462,6.098190133870855,0.11884171812639077,0.959652158378172,1.4735904160042992,0.5238060420088004,52.87311979199876
29,58,10324,2.8816229627373513,65.0408916677594,8.064793343152656,5.794072470684283,0.15930958910514326,0.9373567855245976,1.5682822919916362,0.5657994999928633,55.00734079199901
30,60,10680,2.6780158535818037,71.65837697817452,8.46512710939266,6.080687750688932,0.07377483854972844,0.9838868770337981,1.3928115840099053,0.54337591699732,56.943714291992364
31,62,11036,3.1093567730335705,64.63031284953054,8.039298032137541,5.705072929019387,0.16461655317883306,0.934393510241249,1.42891645799682,0.5511082080047345,58.92392375000054
32,64,11392,6.255342049545117,89.2452500691426,9.44697041750119,6.443102506973482,-0.15354547004515795,1.0980048026913543,1.5247609999933047,0.5277707079949323,60.976679416999104
33,66,11748,7.167012691497803,64.155966110241,8.009741950290346,5.552508258626529,0.1707477537963923,0.9309582586862278,1.4772822499944596,0.5144940839963965,62.96863016700081
34,68,12104,3.6898546285843583,70.9889938726216,8.42549665435941,5.8423808036062885,0.08242699481056115,0.9792806987526914,1.4362746249971678,0.5212677910021739,64.92634408400045
35,70,12460,3.1801416900720487,63.0641313278385,7.941292799528204,5.540788127343181,0.1848603375619411,0.9230025339453373,1.4575286250037607,0.5498636249976698,66.9529561669915
36,72,12816,2.784850664353103,69.95442330236514,8.363876093197767,5.742232911982517,0.0957994061583558,0.9721186490044805,1.4512594999978319,0.504146250008489,68.90842341700045
37,74,13172,2.4968928741605096,62.78567192318116,7.923741030799856,5.3528197651449965,0.18845958328745704,0.9209625226498904,1.4320154169981834,0.5100464160059346,70.86659249999502
38,76,13528,2.153268275635966,60.775558814861725,7.795868060380558,5.333620296316108,0.21444143519087844,0.9061000715730152,1.5020720419997815,0.5479384580103215,72.93367274999036
39,78,13884,1.7426617413424375,61.69327548056373,7.854506698740776,5.322789912281731,0.20257942682981356,0.9129155376639773,1.4937523749977117,0.5028247919981368,74.93032824998954
40,80,14240,1.4621474193723014,61.165934084356145,7.820865302788186,5.282017934660197,0.2093956134424486,0.9090054572156725,1.461747875000583,0.525892167002894,76.91809433398885
41,82,14596,1.3787719841753499,61.90833121949755,7.868184747417764,5.344738704472901,0.1997997094413574,0.9145053132719284,1.5199394590017619,0.5371814999962226,78.97534554199956
42,84,14952,1.2555895635251249,61.2848730400101,7.828465561015779,5.341120814504894,0.2078582599877804,0.9098888218994584,1.4836547080049058,0.5303931670059683,80.98957362498913
43,86,15308,1.2051976490556524,64.83051070491047,8.051739607371221,5.579156711999222,0.16202888236153612,0.9358395727095212,1.4841292499913834,0.5422902080026688,83.01615033399139
44,88,15664,1.11274376210202,63.83092654370027,7.9894259207843135,5.595134029504258,0.17494907453086272,0.9285969622087966,1.4217178749968298,0.5517672080022749,84.99011400000018
45,90,16020,0.9705139726735232,61.447747914453224,7.8388613914556,5.383285108848139,0.20575300986575717,0.9110971110383491,1.5925008750054985,0.5372556669899495,87.12000304200046
46,92,16376,0.9388717566983084,64.55226612275213,8.034442489852804,5.474069118499756,0.16562535138442225,0.9338291590775748,1.4498571250005625,0.4989637499966193,89.06902970898955
47,94,16732,0.9933753462319963,61.034770075099665,7.8124752847672845,5.286353129124352,0.2110909826480204,0.908030300136261,1.4444574999943143,0.5227414580003824,91.03635199999553
