budget,sample_id,uncertainty,normalized_uncertainty,rank,in_shortlist,selected
333,4680,1.028532871289664,0.1158356805157935,2573,False,False
333,4682,0.5293245993905437,0.059613724457120876,3564,False,False
333,4683,2.1035312241998594,0.23690440786387684,952,True,False
333,4686,0.51021612841572,0.05746168556680365,3616,False,False
333,4687,2.964349859667802,0.33385173470533835,325,True,False
333,4688,1.1661869204268058,0.13133858849535254,2307,False,False
333,4689,1.1675474772118652,0.1314918174542677,2301,False,False
333,4690,2.1006817682843897,0.23658349574304757,954,True,False
333,4691,2.3086336820588667,0.26000350702224395,772,True,False
333,4692,0.6279691342637436,0.07072329338307404,3364,False,False
333,4693,1.597796473344698,0.179947425096435,1557,False,False
333,4695,0.6890989044069714,0.0776078653029156,3234,False,False
333,4698,1.364669213612191,0.153692109849158,1915,False,False
333,4699,1.9828573165733299,0.22331384153332118,1062,False,False
333,4700,2.008361529459261,0.22618618323296677,1035,False,False
333,4701,0.5782915416231931,0.06512849139809797,3469,False,False
333,4703,1.1691300010710368,0.13167004484327643,2298,False,False
333,4704,1.2621016121285598,0.14214071635618025,2113,False,False
333,4706,2.7905249562796306,0.3142751839342252,411,True,False
333,4707,0.4023753661716251,0.04531641687332641,3798,False,False
333,4708,0.23294777337001954,0.026235101090274913,4011,False,False
333,4711,0.9822013481895011,0.11061772039273865,2662,False,False
333,4713,0.4324789975839021,0.04870675541084474,3753,False,False
333,4714,0.4060939233891864,0.04573520913350281,3792,False,False
333,4716,2.4467146501226997,0.27555449556955025,652,True,False
333,4717,1.5512948137962868,0.17471030382470562,1625,False,False
333,4718,1.1064129602574615,0.12460671093789726,2421,False,False
333,4719,2.2665825117373046,0.2552676098364049,795,True,False
333,4724,0.8743718996007204,0.09847372586851648,2866,False,False
333,4725,2.2332578073352813,0.2515145068290544,830,True,True
333,4727,0.747910382907376,0.08423134601451625,3117,False,False
333,4728,0.9206101100295235,0.10368117690908167,2781,False,False
333,4729,2.735116237554395,0.3080349296660286,440,True,False
333,4730,1.7933155570001575,0.2019672231420301,1301,False,False
333,4731,1.348949738537515,0.15192174728374677,1943,False,False
333,4732,1.9279408248113792,0.2171290229705375,1133,False,False
333,4734,1.964505723182062,0.22124704389528246,1092,False,False
333,4735,0.47303852460717893,0.05327466038042429,3690,False,False
333,4736,0.28850753766320614,0.032492366449357296,3946,False,False
333,4737,1.0967486664863755,0.12351829648180446,2441,False,False
333,4739,0.13870357769131794,0.0156211082410065,4072,False,False
333,4740,0.7096594808986026,0.07992344357579939,3199,False,False
333,4742,1.6158828456845522,0.18198435294437248,1533,False,False
333,4745,1.5812278496066619,0.17808142950263442,1577,False,False
333,4746,1.9174941582309597,0.21595249593261484,1145,False,False
333,4747,2.5350640639347533,0.28550460485410656,577,True,False
333,4748,2.9458823312827107,0.33177188020807813,331,True,False
333,4749,2.39177115112443,0.2693666353911943,699,True,False
333,4750,2.0750626627545583,0.23369821457596837,981,True,False
333,4751,0.8148845997134344,0.09177413263543815,2972,False,False
333,4752,0.669130474282491,0.07535897588297809,3283,False,False
333,4755,2.7647540194474725,0.31137280318509125,426,True,False
333,4756,1.8392316154293433,0.2071383927013254,1251,False,False
333,4757,0.4194020521329667,0.04723400046284035,3773,False,False
333,4758,0.7085228449170685,0.07979543308036947,3203,False,False
333,4759,0.3615129550112122,0.040714400412396455,3851,False,False
333,4760,0.8300220782977585,0.09347894944980967,2944,False,False
333,4761,0.5199391815225685,0.05855671763117586,3584,False,False
333,4762,0.43023258821380955,0.048453759745499154,3761,False,False
333,4763,1.6352055367853775,0.18416051778609896,1498,False,False
333,4764,1.56808644297858,0.1766014147921761,1594,False,False
333,4765,0.18952215136293885,0.021344410070643756,4047,False,False
333,4766,0.9550327723540374,0.10755793440203931,2712,False,False
333,4767,1.5335767981377715,0.17271486113300036,1650,False,False
333,4768,1.9973672665921003,0.2249479846721466,1047,False,False
333,4770,1.4791805107178793,0.16658862915082254,1741,False,False
333,4772,1.0495413102201019,0.11820169806176692,2516,False,False
333,4773,1.5593960388709056,0.1756226819758807,1610,False,False
333,4774,1.8604573905026778,0.20952888713152473,1226,False,False
333,4775,0.6032437680007413,0.06793866713823085,3411,False,False
333,4776,0.32092952468312685,0.03614380339897818,3905,False,False
333,4777,2.2043699957219207,0.24826109664620838,862,True,False
333,4779,3.76185905697187,0.42366901052218886,135,True,False
333,4780,3.607065271040089,0.4062357869145263,160,True,False
333,4781,2.4311779046394046,0.2738047124208585,669,True,False
333,4782,1.3833894181413908,0.15580042130090155,1889,False,False
333,4783,1.0394489520328019,0.11706507403032572,2537,False,False
333,4784,0.4322709142353324,0.0486833205970839,3755,False,False
333,4785,0.6742464460130861,0.07593514810212165,3270,False,False
333,4786,1.2169637435650142,0.13705718828620744,2197,False,False
333,4787,1.2571816769796884,0.1415866222168763,2120,False,False
333,4788,0.9020316526833134,0.1015888293432392,2811,False,False
333,4789,0.931540349413339,0.10491216500150621,2756,False,False
333,4790,0.8611033594776824,0.09697939309850395,2888,False,False
333,4791,0.6201383238411577,0.06984136993695898,3375,False,False
333,4792,0.6771747547383742,0.07626494080337849,3262,False,False
333,4793,1.1948592896854633,0.13456773507664962,2247,False,False
333,4794,1.0575181596587728,0.11910006874965935,2504,False,False
333,4795,0.9086935211645306,0.10233910392421679,2804,False,False
333,4796,1.0791863249320242,0.12154038615712204,2469,False,False
333,4797,0.8001852565637972,0.09011865961711994,3010,False,False
333,4798,0.3184381392721001,0.03586321798205169,3907,False,False
333,4800,1.4104045165589223,0.15884292232031194,1844,False,False
333,4801,1.4722227659314873,0.16580503231625918,1754,False,False
333,4803,2.079058232131738,0.23414820456731728,978,True,False
333,4804,1.7407660811852612,0.19604898322799197,1360,False,False
333,4805,3.8338452540703383,0.43177625761307614,120,True,False
333,4806,3.629229724412195,0.40873199740160504,157,True,True
333,4807,0.8376745926958313,0.09434079279745707,2928,False,False
333,4808,1.128966473440236,0.1271467382141017,2380,False,False
333,4809,1.0277292630011086,0.11574517634663045,2575,False,False
333,4810,1.543218376430094,0.1738007173208897,1637,False,False
333,4811,0.6556512577022383,0.07384091625748888,3314,False,False
333,4812,0.45513142151821906,0.05125792223789393,3711,False,False
333,4813,0.565434254147187,0.06368047482425439,3493,False,False
333,4814,0.44346063934530083,0.04994353255440579,3733,False,False
333,4815,0.5042789562510722,0.05679302791158545,3629,False,False
333,4816,0.4256693759281512,0.04793984053571786,3765,False,False
333,4817,2.814313331058671,0.3169542840950589,396,True,False
333,4818,2.116761490657595,0.2383944301677974,944,True,False
333,4819,1.6878371247123496,0.19008800535050044,1434,False,False
333,4820,1.7824121254455207,0.2007392542074981,1312,False,False
333,4821,0.5125588116383163,0.05772552380950572,3611,False,False
333,4822,0.6046528271546506,0.0680973585427899,3408,False,False
333,4823,1.8363715300634607,0.2068162834679327,1256,False,False
333,4825,1.572206331617304,0.1770654058977958,1587,False,False
333,4826,0.3312714921414482,0.037308538986772014,3892,False,False
333,4827,0.43177292169640313,0.04862723555960101,3757,False,False
333,4828,0.3041914558738175,0.03425872452092987,3927,False,False
333,4829,0.5080206883271694,0.05721443017634634,3622,False,False
333,4830,2.732743279470726,0.3077676818005203,442,True,False
333,4832,0.0691452930838417,0.0077872981043258195,4101,False,False
333,4833,1.3854773329407737,0.15603556695195134,1885,False,False
333,4834,1.4339649845158782,0.1614963551033036,1814,False,False
333,4835,1.8064069098569,0.20344160068441405,1285,False,False
333,4836,0.7500806819751206,0.08447576996678115,3113,False,False
333,4837,1.7391986917325937,0.19587246030981303,1361,False,False
333,4838,1.7048250658545372,0.19200122541151818,1404,False,False
333,4839,1.5588927807835706,0.17556600392051783,1612,False,False
333,4840,0.6054285494879299,0.06818472213307947,3406,False,False
333,4841,1.4023405636643436,0.1579347418457107,1857,False,False
333,4842,1.0853366209425832,0.12223304629822514,2456,False,False
333,4843,1.3556668569715795,0.152678244238423,1933,False,False
333,4844,1.7643970418092032,0.19871035505336102,1329,False,False
333,4845,2.3429290112451517,0.2638659239713739,734,True,False
333,4846,2.242775078158721,0.252586363230789,820,True,False
333,4847,0.39925981680211026,0.04496553671045345,3802,False,False
333,4848,1.173334143695578,0.13214352482188768,2288,False,False
333,4849,1.3588320849450433,0.15303471931717674,1925,False,False
333,4850,1.8019514517828534,0.20293981699579977,1292,False,False
333,4851,0.9166236764758305,0.10323221581467931,2788,False,False
333,4852,1.0488508988649596,0.11812394238531639,2518,False,False
333,4853,1.0225214038165897,0.11515865555618382,2586,False,False
333,4854,1.1876091655693348,0.13375120982572336,2258,False,False
333,4855,1.1254598331323888,0.12675181251194667,2386,False,False
333,4857,0.41881642172031186,0.047168045451314505,3775,False,False
333,4858,1.699314959368357,0.1913806648515617,1416,False,False
333,4861,0.5571224334931622,0.06274437892624295,3522,False,False
333,4862,0.5644268327601432,0.06356701676647929,3494,False,False
333,4863,0.15487697263161085,0.01744259228051067,4068,False,False
333,4865,2.0292315298257915,0.22853660951714633,1019,True,False
333,4866,3.002040822496206,0.3380965755367735,303,True,False
333,4868,0.9194359223873669,0.10354893726134742,2782,False,False
333,4870,1.3885381789853009,0.15638028630358208,1881,False,False
333,4873,2.2218457729900174,0.2502292579066785,845,True,False
333,4874,0.3361393901327044,0.0378567725845875,3887,False,False
333,4875,0.4090199047819224,0.04606473972534393,3790,False,False
333,4876,1.6888656717863328,0.19020384263055548,1433,False,False
333,4877,1.1930916761153278,0.13436866246895665,2250,False,False
333,4878,3.331546490589157,0.37520624345579606,204,True,False
333,4879,1.4981756495671097,0.16872790432278048,1696,False,False
333,4880,0.3918769169536513,0.04413405795853582,3810,False,False
333,4881,1.073843948471233,0.1209387157290964,2482,False,False
333,4882,2.139672331014896,0.24097470043242103,920,True,False
333,4883,1.218748341732216,0.1372581737373441,2193,False,False
333,4884,1.2074884306155709,0.13599005727441718,2222,False,False
333,4887,1.3466669862866762,0.1516646586015996,1948,False,False
333,4889,2.1668762201032723,0.2440384634809243,893,True,False
333,4890,1.302056954995825,0.14664057675001307,2037,False,False
333,4892,0.772273822715638,0.08697521128967944,3079,False,False
333,4893,1.9189313355596143,0.2161143540691252,1143,False,False
333,4894,2.347350869995587,0.2643639236287491,731,True,False
333,4896,0.8137030056669964,0.09164105886182998,2976,False,False
333,4897,0.5074798509454663,0.05715351985650464,3623,False,False
333,4898,0.6200141168147649,0.06982738146286284,3376,False,False
333,4900,0.7184126445083421,0.0809092445080816,3180,False,False
333,4901,1.639420377519847,0.18463520260986233,1490,False,False
333,4902,1.6903698055169933,0.19037324154734395,1431,False,False
333,4904,2.337140877387205,0.2632140513447741,743,True,False
333,4907,0.6866196794307224,0.07732864942144799,3241,False,False
333,4908,0.8386453811585893,0.09445012517307619,2924,False,False
333,4909,0.642168320523213,0.07232243760981498,3340,False,False
333,4910,0.8974962066995926,0.10107803723670385,2821,False,False
333,4911,2.50520609563667,0.2821419334479018,601,True,False
333,4912,2.5843462195480313,0.2910548718335093,524,True,False
333,4913,0.7441137561187002,0.08380376138401308,3121,False,False
333,4914,1.3336207315097757,0.15019536010619053,1970,False,False
333,4915,0.5945661205441128,0.06696137100460868,3429,False,False
333,4916,1.3899205217987451,0.15653596885391288,1879,False,False
333,4917,1.050299906404639,0.11828713286674535,2514,False,False
333,4918,0.24370521581914759,0.027446628404070698,3999,False,False
333,4919,0.5279981561479374,0.05946433744192494,3567,False,False
333,4921,0.2882176009852159,0.03245971312991659,3947,False,False
333,4922,2.4859792051748566,0.2799765578891662,615,True,False
333,4923,1.988683912519119,0.2239700458465822,1052,False,False
333,4924,1.3817536174542202,0.15561619375594327,1893,False,False
333,4926,0.7184432628550164,0.08091269281500721,3178,False,False
333,4927,0.5386826749606289,0.06066765193210749,3550,False,False
333,4928,0.42473386133313557,0.047834480782256404,3768,False,False
333,4930,1.2708803087816531,0.14312939287711413,2093,False,False
333,4932,1.3168169604943178,0.1483028816982166,2002,False,False
333,4933,1.7249817220573695,0.19427131327487476,1381,False,False
333,4934,0.8220271559376209,0.09257854334893682,2959,False,False
333,4937,0.19039233791716642,0.021442412433522302,4045,False,False
333,4938,1.97257704999718,0.22215605483736567,1075,False,False
333,4939,1.7075503199268713,0.19230814964200138,1399,False,False
333,4940,0.3175660489007399,0.03576500120701454,3909,False,False
333,4941,1.6318277276429607,0.1837801013389574,1506,False,False
333,4942,2.039594678146292,0.22970373054117943,1010,True,False
333,4943,1.0057757774601053,0.11327272553020966,2620,False,False
333,4946,1.6986168851296735,0.19130204616396732,1417,False,False
333,4947,1.2908597429440365,0.1453795215964989,2056,False,False
333,4948,1.8899105432673964,0.21284596730374994,1196,False,False
333,4950,0.25306008154235693,0.028500194378897618,3988,False,False
333,4951,0.6786305441943129,0.07642889507943865,3260,False,False
333,4952,0.5027447109212807,0.05662023775891708,3630,False,False
333,4955,2.5486090939089197,0.2870300765317371,564,True,False
333,4956,0.6540418930586451,0.0736596659990942,3316,False,False
333,4957,0.6907842058388003,0.07779766773284218,3230,False,False
333,4958,0.7183254882601153,0.08089942877578332,3181,False,False
333,4959,0.7987165259824288,0.08995324788246742,3017,False,False
333,4960,1.2258076511005402,0.13805320900308726,2181,False,False
333,4961,1.5430178080121653,0.17377812885548496,1638,False,False
333,4962,0.35363954918400553,0.03982767977620723,3865,False,False
333,4963,0.44538036418538174,0.05015973627473513,3730,False,False
333,4964,2.4934951515436525,0.2808230206388283,609,True,False
333,4965,0.7564087887068704,0.0851884555504025,3106,False,False
333,4966,0.7324467602872927,0.08248979812680435,3143,False,False
333,4968,0.43279398881543335,0.04874223043034039,3751,False,False
333,4971,1.5614866520470934,0.1758581315241828,1607,False,False
365,0,1.34048355056322,0.15096826619164766,2201,False,False
365,1,1.3398667205105763,0.1508987974066384,2203,False,False
365,2,1.441939742836084,0.16239449028474096,2028,False,False
365,3,1.1516655830392701,0.1297031628854977,2507,False,False
365,4,1.29325210302742,0.14564895455876298,2275,False,False
365,5,1.2899137339548146,0.14527297994080715,2280,False,False
365,6,1.7702299769578975,0.19936727330188164,1534,False,False
365,7,1.85912593067536,0.2093789351372988,1418,False,False
365,8,2.7488409113130814,0.3095806332298838,615,True,False
365,9,2.7568959426444883,0.3104878089380161,612,True,False
365,10,2.342235385302621,0.2637878062608765,906,True,False
365,11,2.6737865089198753,0.3011278379720891,654,True,False
365,12,1.2052136993098062,0.13573387192910735,2423,False,False
365,13,1.26763243627131,0.14276361018512063,2317,False,False
365,14,1.0639402476815094,0.11982333871721347,2657,False,False
365,15,0.9447263629571515,0.10639720344293473,2881,False,False
365,16,1.2844124496992613,0.14465341296026546,2286,False,False
365,17,1.2782303978511098,0.14395717640545644,2303,False,False
365,18,3.017048171854518,0.3397867369056354,480,True,False
365,19,3.717359548796222,0.41865737603190656,239,True,False
365,21,1.1626155335048904,0.1309363708841968,2490,False,False
365,22,2.375794892157068,0.2675673532474351,871,True,False
365,23,1.5916889632043316,0.17925958359606622,1787,False,False
365,24,0.8742703065664021,0.09846228423296509,3008,False,False
365,25,0.584763960186555,0.06585742970410466,3541,False,False
365,26,1.725064939043997,0.19428068535869,1592,False,False
365,27,1.7375113319306774,0.19568242606162717,1565,False,False
365,28,1.9738606156077936,0.22230061287740738,1284,False,False
365,29,1.7327065116414555,0.19514129641619327,1575,False,False
365,30,1.0122993362299406,0.11400742336105403,2756,False,False
365,32,0.9584028430217021,0.1079374793247852,2856,False,False
365,33,0.8862260158964618,0.09980876305241203,2992,False,False
365,34,1.361129132140381,0.15329341792805848,2168,False,False
365,35,1.3475512604120083,0.15176424753835563,2191,False,False
365,36,1.000036193280454,0.11262632067734975,2775,False,False
365,37,0.9979241978541841,0.11238846301205076,2779,False,False
365,38,1.1862791366714913,0.13360141898598657,2449,False,False
365,39,1.4708636628776786,0.16565196707982038,1986,False,False
365,40,1.8850732949967681,0.21230118554626512,1381,False,False
365,41,1.452952901633361,0.1636348169476229,2009,False,False
365,44,2.1020297139018185,0.2367353044039583,1104,False,False
365,45,1.8752790474484913,0.2111981354041027,1397,False,False
365,46,1.5473378203451376,0.1742646583407303,1864,False,False
365,47,1.3282422507881675,0.14958962353527533,2221,False,False
365,49,1.9484905514901094,0.21944337931313987,1313,False,False
365,50,1.4729587257707224,0.16588791776522224,1985,False,False
365,52,0.6781952041938485,0.07637986611146186,3371,False,False
365,54,1.9517705203918012,0.21981277677276767,1310,False,False
365,55,1.7334968653076719,0.19523030782003836,1573,False,False
365,57,1.9808963346608495,0.22309299134889635,1272,False,False
365,58,1.194196339066592,0.13449307208995379,2440,False,False
365,59,1.4700775733908769,0.16556343591743197,1987,False,False
365,60,0.4385881388426778,0.04939478061142979,3760,False,False
365,61,0.3732622655928489,0.042037634141532186,3850,False,False
365,62,2.1539958772656926,0.24258785036051234,1063,False,False
365,63,2.2271506117391686,0.25082670075336555,999,True,False
365,64,0.753571263261577,0.08486888706590252,3216,False,False
365,65,0.7763000539028195,0.08742865448289143,3169,False,False
365,66,1.0119180369729006,0.11396448058289663,2758,False,False
365,67,1.5180003226831296,0.17096060350576128,1902,False,False
365,68,1.0143286455293734,0.11423596872915888,2751,False,False
365,69,1.51408582220867,0.1705197436761966,1912,False,False
365,70,1.261869751569882,0.14211460369964887,2333,False,False
365,71,1.3932690953886586,0.15691309272751205,2102,False,False
365,72,0.4040752554136622,0.045507862215181105,3811,False,False
365,73,0.87036099102442,0.09802200834213366,3014,False,False
365,74,2.856582437944136,0.3217147257858852,561,True,False
365,75,3.0807694030891275,0.34696316499014573,454,True,False
365,77,2.992592973841446,0.33703253761549434,490,True,False
365,78,0.9842587190633904,0.11084942611834323,2818,False,False
365,79,0.9848346678096782,0.11091429075887224,2814,False,False
365,80,0.6880511917135895,0.0774898695477865,3345,False,False
365,81,0.7541523311029177,0.08493432823040624,3212,False,False
365,82,0.38810739521122933,0.04370952595917928,3830,False,False
365,83,0.3777904223392896,0.04254760531780431,3843,False,False
365,84,1.46245443317905,0.1647049007565702,1996,False,False
365,85,1.574956338318732,0.17737511782492504,1816,False,False
365,86,0.4099232392819965,0.04616647528428457,3803,False,False
365,87,0.20220391757328052,0.022772659045589165,4014,False,False
365,88,0.9015154613887622,0.1015306947210509,2966,False,False
365,89,0.7984169375954703,0.08991950756589935,3122,False,False
365,91,1.346556136270884,0.15165217442401727,2193,False,False
365,92,1.1611814304814116,0.13077485898283567,2492,False,False
365,93,1.2083410737717362,0.13608608386042964,2415,False,False
365,94,0.975324197422915,0.10984320023757983,2829,False,False
365,95,0.7435203691317338,0.08373693280967856,3240,False,False
365,97,0.32341997093076436,0.036424283045215805,3901,False,False
365,98,2.151426609569166,0.2422984936657854,1066,False,False
365,99,1.8629402671855795,0.20980851427639186,1410,False,False
365,100,0.934179948760153,0.10520944260454855,2900,False,False
365,102,0.7894008859000011,0.08890409958734763,3139,False,False
365,103,0.2704920158171788,0.030463417943059137,3954,False,False
365,104,0.13509078975196334,0.015214227954341812,4049,False,False
365,106,2.2370719285909764,0.2519440617256998,989,True,False
365,108,1.49763132763309,0.16866660156483576,1949,False,False
365,109,1.134960419582472,0.12782178988210557,2534,False,False
365,111,1.8779446583881196,0.21149834249111105,1392,False,False
365,112,1.9766579101768575,0.22261565047032783,1279,False,False
365,113,0.6910057326587217,0.07782261658052063,3342,False,False
365,114,1.0529494106137411,0.11858552597761013,2681,False,False
365,115,0.8145995988541977,0.09174203519898397,3096,False,False
365,116,0.9239726028440658,0.10405986839700038,2912,False,False
365,117,3.9134941472560425,0.4407464947362973,188,True,False
365,118,6.715823504992373,0.7563511168576598,17,True,False
365,121,0.9986964040749206,0.11247543060985381,2778,False,False
365,123,0.5996074353271569,0.06752913519075085,3515,False,False
365,124,0.6159200165133205,0.06936629469766974,3489,False,False
365,125,3.1173699616395516,0.35108520204437277,439,True,False
365,126,2.522884026938308,0.28413286174936586,762,True,False
365,127,0.3588075368420593,0.04040971014585138,3864,False,False
365,128,0.34041687516124663,0.03833851254935501,3884,False,False
365,129,0.5662682157679428,0.06377439745381817,3569,False,False
365,130,0.4208477485857096,0.047396818042226764,3795,False,False
365,132,1.2926259058646854,0.1455784308287907,2276,False,False
365,133,0.8984583070759179,0.10118639114052842,2975,False,False
365,135,2.7735403478227494,0.3123623392077069,605,True,False
365,136,3.118278198847857,0.35118748975731856,438,True,False
365,138,2.5653105855224223,0.28891103600389584,729,True,False
365,139,0.7823911492750765,0.0881146473152326,3154,False,False
365,141,3.326798470927997,0.374671510824584,347,True,False
365,142,3.3055207551289607,0.3722751667132747,355,True,False
365,143,1.8106302838878208,0.20391724654717683,1492,False,False
365,146,1.8330217950450085,0.2064390287916447,1458,False,False
365,147,1.626654492224591,0.18319747995476782,1734,False,False
365,149,0.5246526106266451,0.05908755459621041,3633,False,False
365,150,1.7505443598857633,0.19715023492267578,1548,False,False
365,151,2.363279301674979,0.26615781935598837,884,True,False
365,152,0.7599990279405986,0.08559279635122877,3195,False,False
365,153,0.21861692270165706,0.024621128522282508,4002,False,False
365,154,2.248594793386988,0.2532417926221988,976,True,False
365,155,1.401162823262235,0.15780210207817646,2092,False,False
365,157,3.3599052680199164,0.37840007262157566,334,True,False
365,159,0.7814676996139657,0.08801064634170734,3156,False,False
365,160,0.6802065199378968,0.0766063850049726,3364,False,False
365,161,1.0586673441672925,0.11922949248836365,2668,False,False
365,163,0.979787092255001,0.1103458214705764,2824,False,False
365,165,1.588868785979273,0.17894196890706732,1791,False,False
365,166,1.5100101792587017,0.17006073561935442,1922,False,False
365,167,2.3233948644806457,0.26166594451818953,924,True,False
365,168,1.8430774700879644,0.2075715214850342,1443,False,False
365,169,1.0876786203274782,0.1224968075255904,2619,False,False
365,171,1.3189744572417463,0.14854586382443258,2237,False,False
365,172,1.4176730154476698,0.15966151697937292,2066,False,False
365,173,1.2647950240226324,0.1424440544490776,2321,False,False
365,174,1.3753555816554999,0.1548956326038433,2139,False,False
365,175,1.2841664030879487,0.14462570263864563,2287,False,False
365,178,0.3931597051389898,0.0442785284431981,3824,False,False
365,179,0.22253129654389248,0.025061974090241867,3997,False,False
365,180,0.4422104442439032,0.049802732776012396,3759,False,False
365,182,0.3162706446781006,0.035619109875914635,3912,False,False
365,183,1.409416056234343,0.15873159969994985,2074,False,False
365,185,3.7586292649998687,0.42330526410100533,227,True,False
365,186,2.5430846478218183,0.28640790101373953,747,True,False
365,187,1.377039358102643,0.1550852632865717,2137,False,False
365,188,1.182191512362653,0.13314106156161618,2456,False,False
365,189,0.6165989533868432,0.0694427580922457,3488,False,False
365,190,0.6473660562088496,0.0729078182690952,3433,False,False
365,191,0.45831624632772083,0.05161660435630755,3738,False,False
365,192,0.6422112417747458,0.07232727149749972,3439,False,False
365,193,1.8615254216098873,0.20964917119202395,1413,False,False
365,194,1.8168436737436833,0.2046170124587527,1481,False,False
365,195,0.8246199970872261,0.09287055493886032,3082,False,False
365,196,1.0854779303015663,0.12224896087540392,2624,False,False
365,199,0.40802194352209714,0.04595234708832951,3805,False,False
365,200,3.0295001929870304,0.3411891114742508,472,True,False
365,201,1.8865040741905457,0.21246232311046495,1379,False,False
365,202,1.9145180243992301,0.21561731706052667,1348,False,False
365,203,1.1653243594145515,0.13124144493812662,2483,False,False
365,204,0.6566997929960665,0.07395900465572658,3411,False,False
365,206,3.10360543365673,0.34953501000834225,446,True,False
365,207,2.055130350291974,0.23145339280818006,1166,False,False
365,208,1.9655649616000115,0.22136633770338196,1296,False,False
365,209,1.0578139197593355,0.11913337791602088,2669,False,False
365,210,1.1125357356535925,0.1252962716456332,2575,False,False
365,211,0.38606014634217833,0.04347896019647851,3832,False,False
365,212,0.9242203992900139,0.10408777578892436,2911,False,False
365,213,0.7219324934250827,0.08130565779341703,3286,False,False
365,214,3.699513713506732,0.41664753800646864,241,True,False
365,215,0.2581749062179361,0.02907623741413069,3968,False,False
365,216,1.7639859841223633,0.1986640608140465,1543,False,False
365,217,1.9043366345352288,0.214470666081823,1360,False,False
365,218,0.936574467685647,0.10547911870045665,2894,False,False
365,219,0.9904095004042573,0.11154214091843494,2794,False,False
365,220,0.7663260726671136,0.08630536232943689,3183,False,False
365,222,3.862872684894623,0.43504539202483306,209,True,False
365,223,3.8938617617285027,0.43853545141312233,194,True,False
365,225,0.29901869044462137,0.03367615606797592,3929,False,False
365,226,1.8420561460958769,0.20745649768467453,1446,False,False
365,227,0.3103857955855867,0.03495634496251974,3920,False,False
365,228,3.0070741789492086,0.3386634434379239,483,True,False
365,229,1.0149598833487354,0.11430706014919431,2750,False,False
365,232,1.587887208709807,0.17883142147182118,1795,False,False
365,233,2.058208763751543,0.23180009064152302,1163,False,False
365,235,1.9975873421216925,0.22497277007225075,1247,False,False
365,236,0.5995684489964664,0.06752474446268332,3516,False,False
365,237,0.5817380005612492,0.06551663933930951,3543,False,False
365,238,0.7027276170577543,0.07914276151141318,3327,False,False
365,240,0.6010525126422365,0.06769188304146395,3514,False,False
365,242,0.6501635766692745,0.07322288130240774,3427,False,False
365,243,0.6728461143072646,0.07577743960235508,3379,False,False
365,244,1.0516377905884702,0.11843780838642133,2682,False,False
365,245,4.319995852071354,0.48652762912927944,139,True,False
365,246,1.233168266420936,0.13888217802143663,2379,False,False
365,247,0.624791171505479,0.07036538408427269,3472,False,False
365,248,1.2827047314243567,0.14446108589515688,2293,False,False
365,249,2.9165784461983653,0.3284716108970492,532,True,False
365,252,1.9033663308504525,0.21436138830298826,1362,False,False
365,253,1.6759459706046422,0.18874879688508958,1667,False,False
365,254,2.890703440662847,0.3255575096969597,543,True,False
365,255,2.606742275795048,0.29357716595619515,697,True,False
365,256,0.3535014812931237,0.03981213026044152,3868,False,False
365,257,0.39419376046192167,0.04439498607461303,3823,False,False
365,258,1.0344825058538287,0.11650574171441727,2710,False,False
365,259,1.184187011597552,0.13336579916436622,2453,False,False
365,260,4.427605485076831,0.49864686752913184,124,True,False
365,261,1.7876696805529912,0.2013313718643305,1514,False,False
365,262,1.2233254641526186,0.13777365953772172,2394,False,False
365,263,1.7218953558287111,0.19392371978282688,1596,False,False
365,264,2.279728254770277,0.25674811292251504,949,True,False
365,265,2.250095042482664,0.25341075404267627,973,True,False
365,267,3.9868345108909327,0.44900625110195524,177,True,False
365,270,0.8964515589104037,0.10096038665796415,2978,False,False
365,271,0.5554335100014444,0.06255416857180193,3591,False,False
365,272,0.6895888194459386,0.07766304063422273,3343,False,False
365,273,0.890251262565566,0.1002620953669884,2982,False,False
365,274,0.753942100104648,0.08491065154351576,3213,False,False
365,275,1.8589338493516214,0.20935730250749113,1419,False,False
365,277,1.4904507986788955,0.16785791427725347,1959,False,False
365,278,2.825063202141058,0.3181649587045383,578,True,False
365,279,2.955163895814832,0.3328171908382395,508,True,False
365,280,0.9372227220693498,0.10555212656416196,2893,False,False
365,282,1.3805502670377292,0.15548066973110736,2128,False,False
365,283,1.1451255987900173,0.1289666151802942,2521,False,False
365,284,1.1000256243906235,0.12388735483614195,2602,False,False
365,286,0.6763961171967685,0.07617724889578399,3374,False,False
365,287,0.6614841674218602,0.0744978316421303,3399,False,False
365,288,1.3321336024889239,0.15002787629798792,2216,False,False
365,289,0.8010342318213365,0.09021427311615651,3119,False,False
365,290,0.5117140776728825,0.05763038797430569,3650,False,False
365,291,0.5408959099558973,0.06091691142490019,3615,False,False
365,292,2.639500116465403,0.2972664274977545,673,True,False
365,293,2.495672561776253,0.2810682454664403,783,True,False
365,294,1.9874217655485882,0.22382790002186098,1259,False,False
365,296,1.4408045352554737,0.16226664065902915,2029,False,False
365,297,1.1877551255866323,0.13376764817047995,2447,False,False
365,299,0.680544361055645,0.07664443342994079,3360,False,False
365,300,1.7291367122502619,0.19473925759631064,1580,False,False
365,301,1.6092830909165372,0.18124107374919052,1758,False,False
365,302,0.9031454904843533,0.10171427225641115,2964,False,False
365,305,0.7326106974273514,0.08250826109547613,3266,False,False
