epoch,train_loss,validation_mse,train_seconds,validation_seconds
1,317.4826965332031,267.6061261382905,0.9713619999965886,0.33815237499948125
2,159.58749389648438,193.07611992136412,0.9719628749953699,0.37736195899924496
3,129.5645294189453,169.88885754977665,0.9890918329983833,0.3900528750018566
4,112.06000518798828,186.88184751170502,1.2056597080008942,0.582430458998715
5,111.7204360961914,218.33206349556403,1.0047835840014159,0.3572184160002507
6,99.87954711914062,254.46207635571415,0.9248562079956173,0.3320147500053281
7,78.27530670166016,266.529143894476,0.890311750001274,0.3456064999991213
8,66.02371978759766,267.2363021669922,0.8936528330013971,0.31590974999562604
9,60.128700256347656,266.45262435131764,0.8927181250037393,0.32325412499631057
10,57.986846923828125,263.4919633444521,0.9819602089992259,0.3551377080002567
11,56.69853973388672,254.15455567755677,1.0173487499996554,0.37158541600365425
12,52.96213150024414,223.37842885688374,0.9170135830063373,0.34395908399892505
13,47.98714065551758,177.09924094988767,1.0063897910004016,0.3469147919968236
14,43.10396957397461,143.72308231829425,0.9673668339964934,0.3330722910031909
15,39.30147933959961,127.48991697390512,0.903624790997128,0.39537525000196183
16,36.095680236816406,117.63081051063102,0.9389237089999369,0.3490400419977959
17,33.62637710571289,101.35522202414147,0.9658448749978561,0.370446582994191
18,30.900020599365234,84.93899936112807,0.952937624999322,0.3858784170006402
19,28.271488189697266,81.06362870089575,0.941696875001071,0.3711771250018501
20,25.119871139526367,89.26538462110236,0.9575656669985619,0.3984782499974244
21,21.24461555480957,98.67898876499625,0.9797742090013344,0.36296500000025844
22,18.536849975585938,105.23282123213332,0.8954840000005788,0.3252471660016454
23,16.836872100830078,142.1930745684415,0.9209710830036784,0.3484023330020136
24,17.056177139282227,101.66478135639584,0.9321387919990229,0.32427000000461703
25,22.738670349121094,94.57586402984991,0.9061042079993058,0.32802129199990304
26,17.34571647644043,103.64887583221518,0.9527345829992555,0.33452570800000103
27,13.043892860412598,91.3152028292306,0.9270371250022436,0.36931750000076136
28,15.07420825958252,85.70910626458644,0.8845673339965288,0.3583117910020519
29,9.816595077514648,100.68079056124002,0.8862204999968526,0.34224404099950334
30,12.303149223327637,80.91237142196904,0.9086589170037769,0.33077912499720696
31,8.560571670532227,72.58428800855167,0.9389212090027286,0.358092583999678
32,9.781013488769531,73.01014579500557,0.9297702080002637,0.367981041999883
33,7.856112957000732,86.87284218290682,0.9814699159978773,0.4025202499979059
34,7.650293827056885,85.15388397337479,0.9821773340008804,0.5706953749977401
35,7.096860885620117,69.79597329130205,1.0226270410057623,0.3950411250043544
36,6.221639633178711,72.44396938806798,1.0159098329968401,0.4599404590044287
37,6.2900519371032715,76.66129817544983,0.9125022500011255,0.358526999996684
