epoch,train_loss,validation_mse,train_seconds,validation_seconds,steps_per_epoch,observed_batch_sizes
1,248.75966516854706,187.39945554308704,1.5241467919840943,0.39094395900610834,2,"[256, 205]"
2,139.62925356122264,253.64321998305184,2.5960104999830946,0.7018287919927388,2,"[256, 205]"
3,106.25679409995254,266.56633467801913,3.5190303339913953,0.48719583300407976,2,"[256, 205]"
4,86.04459000461272,267.62096858806416,2.247481041995343,0.534112791006919,2,"[256, 205]"
5,74.92311578614076,262.0986905722211,2.6178440830262844,0.4762487910047639,2,"[256, 205]"
6,67.08117882652034,232.91932167357507,2.0059472910070326,0.43811691700830124,2,"[256, 205]"
7,60.34779265232045,200.9583173446572,2.108111708017532,0.5113324579724576,2,"[256, 205]"
8,56.36015298309657,173.13699047919428,1.6640338750148658,0.4082534159824718,2,"[256, 205]"
9,51.82183539169212,133.95645266326824,1.6950187500042375,0.4569757910212502,2,"[256, 205]"
10,46.342375682905285,100.23476624101428,1.6861249580106232,0.39967145898845047,2,"[256, 205]"
11,40.1606028922985,99.10017870024538,1.6059983329905663,0.42278087500017136,2,"[256, 205]"
12,40.20446332157822,87.7579324969995,1.6434540000045672,0.40054325002711266,2,"[256, 205]"
13,36.73682625329934,79.3385274443701,1.5410168749804143,0.3482885000121314,2,"[256, 205]"
14,31.39233923475551,78.33066708104403,1.5100351669825613,0.41150866699172184,2,"[256, 205]"
15,28.927842543595784,83.85694533874312,1.6213088340009563,0.41046387498499826,2,"[256, 205]"
16,25.996470449286274,85.5454588045594,1.5564240000094287,0.42821816698415205,2,"[256, 205]"
17,25.515223877548912,87.609044387367,1.3533096249739174,0.36941537499660626,2,"[256, 205]"
18,22.560313979870845,76.13861397070322,1.606419374991674,0.420137542008888,2,"[256, 205]"
19,19.50558615248012,81.91890251010689,1.5948663750023115,0.37305279201245867,2,"[256, 205]"
20,18.82106183563034,75.65595741334305,1.6420247499772813,0.39811770801316015,2,"[256, 205]"
21,17.186892478429833,84.90783222994979,1.5383509589883033,0.37664020899683237,2,"[256, 205]"
22,13.963103519861713,87.94639619608937,1.6304055000073276,0.4270027499878779,2,"[256, 205]"
23,17.935882138068145,75.33551325505022,1.5869484579889104,0.3818417500006035,2,"[256, 205]"
24,13.133103712003297,93.47530640094222,1.421427000022959,0.41122754200478084,2,"[256, 205]"
25,11.692451270179998,74.09293707041479,1.6538959580066148,0.3896224169875495,2,"[256, 205]"
26,10.297306811731962,81.92971481660399,1.717789874994196,0.4308635829947889,2,"[256, 205]"
27,9.267360420392547,92.01953335161126,1.4455036250001285,0.46373741698334925,2,"[256, 205]"
28,8.418134713121194,120.87357088122319,1.5870495830022264,0.48197895800694823,2,"[256, 205]"
29,7.602250634977461,89.64199407768508,1.8400894170044921,0.392289040988544,2,"[256, 205]"
30,6.351586288071506,79.97165501183494,1.5817780829966068,0.3768078749999404,2,"[256, 205]"
31,5.909274480865213,94.66935121644609,1.612294833001215,0.4083604170009494,2,"[256, 205]"
32,6.888815031651561,101.81911426753578,1.6300268339982722,0.4525141670019366,2,"[256, 205]"
33,6.141560121110101,106.98111009100374,1.6717175410012715,0.3450564579979982,2,"[256, 205]"
34,5.315221027283244,93.17417792404251,1.3621822080167476,0.34833479099324904,2,"[256, 205]"
35,5.590969552186978,93.50917413323428,1.853309124999214,0.38364820802235045,2,"[256, 205]"
36,6.769382526455629,72.50884193308507,1.6957673330034595,0.3613827500084881,2,"[256, 205]"
37,5.828806418917443,74.99406022215366,1.5857543330057524,0.37032816698774695,2,"[256, 205]"
38,5.939917312009733,88.36188771485654,1.7322469589998946,0.44136416699620895,2,"[256, 205]"
39,5.807222361161238,91.1444577326849,2.287085541000124,0.36785550002241507,2,"[256, 205]"
40,6.1714492868187625,79.07815636094364,1.620750332978787,0.3345103330211714,2,"[256, 205]"
41,5.702791790124393,78.6608097228966,1.6660614580032416,0.4096303750120569,2,"[256, 205]"
42,4.707549748865487,83.04651959614692,1.9029969580005854,0.35609366701100953,2,"[256, 205]"
43,5.943622691512366,79.37800935069714,1.597904958005529,0.3513946669991128,2,"[256, 205]"
44,6.273120539824513,75.02134952932205,1.4845602080167737,0.36459291700157337,2,"[256, 205]"
45,4.7157561049802705,93.86660121966574,1.6272195419878699,0.34671512502245605,2,"[256, 205]"
46,4.814707345403973,88.68034403712755,1.5767249999917112,0.3431822920101695,2,"[256, 205]"
47,8.781274294904929,81.86663421569558,1.4765184170100838,0.50447250000434,2,"[256, 205]"
48,4.595772158815132,95.80611696858095,1.582321249996312,0.38672899999073707,2,"[256, 205]"
49,4.543292535877021,82.28785621202508,1.5525383749918547,0.3411643329891376,2,"[256, 205]"
50,5.274241953247799,80.97558900990374,1.5241677919984795,0.36252550000790507,2,"[256, 205]"
51,3.9485202756207314,70.61109171466438,1.5682558749977034,0.40272754098987207,2,"[256, 205]"
52,4.222354408975796,73.21027148714143,1.5838577919930685,0.36685754198697396,2,"[256, 205]"
53,3.471859532685187,84.10847668853205,1.7073571250075474,0.39058550001936965,2,"[256, 205]"
54,4.394831385374586,80.30307445281335,1.4927451670228038,0.5247331669961568,2,"[256, 205]"
55,3.146774633328982,76.5213883656515,1.5599518749804702,0.38902729097753763,2,"[256, 205]"
56,2.6566034930388476,78.69146164694449,1.54678612499265,0.38227699999697506,2,"[256, 205]"
57,2.7628031252780345,76.44214176662365,1.6113572499889415,0.43932408301043324,2,"[256, 205]"
58,4.379008108002504,73.89447201853912,1.661986875027651,0.39674216601997614,2,"[256, 205]"
59,3.556030047948345,76.81717436215907,1.6394972919952124,0.39237404201412573,2,"[256, 205]"
