epoch,train_loss,validation_mse,train_seconds,validation_seconds
1,373.93096923828125,250.6075762792053,1.7084213330090279,0.47374800000397954
2,177.19488525390625,201.39687216266313,1.6922379169991473,0.46446749998722225
3,146.95542907714844,246.9650353003379,1.6772551250032848,0.500489625002956
4,147.0001220703125,241.31380044036186,1.6382854170078645,0.5236985829978948
5,131.16554260253906,256.7459045219962,1.6655095839960268,0.4855450420000125
6,114.00333404541016,266.56120013388716,1.6475382919888943,0.4861696669977391
7,98.91700744628906,266.82179977590107,1.6549363329977496,0.4636947910039453
8,92.41204833984375,265.98322852337435,1.6876022079959512,0.45133408399124164
9,84.1302261352539,263.75144696243086,1.6789605829981156,0.4498928750108462
10,79.65785217285156,256.72107497959365,1.6752410839981167,0.469564665996586
11,73.60379791259766,241.92856301486103,1.6747940000059316,0.46987800000351854
12,66.34162902832031,221.83174390810632,1.6322090000030585,0.47597454200149514
13,61.349578857421875,202.69664520424766,1.5887302920018556,0.48105349999968894
14,56.64930725097656,183.33691439869662,1.610883166998974,0.446733167002094
15,51.90765380859375,156.3877218833039,1.6205137920042034,0.4790850839926861
16,47.97504425048828,135.38584854144074,1.6008789589977823,0.5272182090120623
17,42.19395065307617,128.77766674751348,1.9960732920008013,0.7814919579977868
18,37.7173957824707,122.13965807758774,2.017336167002213,0.5044141670077806
19,33.37139129638672,98.45080940877777,1.8795042499987176,0.5199481669988018
20,29.290422439575195,89.64898781465291,1.808388167002704,0.5279746250016615
21,32.61479187011719,129.8936964255261,1.818239166008425,0.5359096249885624
22,48.926082611083984,116.21331201823332,1.82811537499947,0.518166249996284
23,27.552427291870117,103.2637941905534,1.8604398339957697,0.5340545829967596
24,39.04753112792969,93.05448611643307,1.8776572499918984,0.520946874996298
25,23.681570053100586,92.30400730752315,1.8438942499924451,0.507886082996265
26,28.48091697692871,85.88235418132898,1.9010842499992577,0.5271784999931697
27,25.10395050048828,84.06302943125652,1.844133459002478,0.4987227499950677
28,21.00628662109375,102.90869702712209,1.8396028749994002,0.492191041004844
29,22.349609375,100.5881665586848,1.8729454999993322,0.4994000830047298
30,19.41620445251465,87.45168113511278,1.8058690409961855,0.502978249991429
31,18.506385803222656,78.71076343952058,1.7832113339973148,0.5522773749980843
32,18.031919479370117,74.40891850351755,1.792329083007644,0.516242957994109
33,15.79491138458252,78.97058296089529,1.76162162500259,0.506590375007363
34,14.915968894958496,81.52868843107203,1.7866323749913136,0.5315200000040932
35,14.408852577209473,79.70125057410345,1.760025166993728,0.5327424580027582
36,12.728873252868652,78.21266413296217,1.769770792001509,0.5291716669889865
37,12.725207328796387,75.68790514742555,1.8033070410019718,0.5374745000008261
38,10.59432601928711,74.22973351556993,1.7707769170083338,0.5044371249969117
39,10.846628189086914,71.15658094471412,1.790231582999695,0.5113395410007797
40,10.53720474243164,68.14147733512455,1.819037124994793,0.5112245829950552
41,8.333887100219727,67.98455927390907,1.825716499995906,0.5160764579923125
42,8.85563850402832,66.05220909879023,1.8103843749995576,0.5047765000053914
43,7.869138717651367,62.809074831781544,1.920841457991628,0.5291123749921098
44,7.2853569984436035,59.00623840030517,1.797321624995675,0.5310385420016246
45,6.632413864135742,56.995852588866875,1.7680286249960773,0.5242792500066571
46,6.902737140655518,57.09280077797702,1.7926222910027718,0.5212845420028316
47,5.4854416847229,61.05023786907748,1.7490832089970354,0.517774374995497
48,5.797068119049072,59.775293474230175,1.7498242090077838,0.5360133749927627
49,5.284557819366455,57.26325223576958,1.7926211250014603,0.5204985409945948
50,4.791291236877441,55.077566939990746,1.7778133749961853,0.5247040829999605
51,4.449173927307129,54.79720784899358,1.7857932089973474,0.5375421249918872
52,4.400229454040527,54.46595614962813,1.8182467500009807,0.5289526659908006
53,3.716864585876465,55.179347271093974,1.7973873750015628,0.5169507910031825
54,3.850081443786621,54.96443333901118,1.7635628749994794,0.4992495000042254
55,3.4017088413238525,53.91784835345896,1.7532672090019332,0.5039678329922026
56,3.169997453689575,52.58283332479209,1.7826847920077853,0.5220465419988614
57,3.298128366470337,54.617773479432664,1.7866807500104187,0.49824245799391065
58,3.0756359100341797,54.42542567666147,1.8600547079986427,0.49662629200611264
59,4.112322807312012,58.68685579957838,1.828757166993455,0.47406708300695755
60,6.9690961837768555,54.2737069268195,1.7731505830015521,0.5001285409962293
61,9.830389022827148,59.56382515858001,1.7580897500010906,0.48410770800546743
62,3.893017053604126,58.8183986915579,1.7212108750100015,0.4927001250034664
63,4.936993598937988,54.71679024834014,1.7800625000090804,0.5108645840082318
64,5.6273064613342285,54.928365951663125,1.7187992079998367,0.5019517499895301
65,3.5822176933288574,59.72318549662291,1.7367948750033975,0.5493123750056839
66,4.869631767272949,59.67800283628189,1.724113624994061,0.51280508300988
67,2.915822982788086,55.824635524652024,1.8108690420049243,0.5031961249915184
68,3.8390250205993652,53.33200095058252,1.8146909169881837,0.5400792919972446
69,2.8818962574005127,56.73905940481183,1.7989148330088938,0.5154946670081699
70,3.0225255489349365,56.17496341455259,1.7857707920047687,0.5281058749969816
71,2.669018507003784,52.31751459023546,1.8503927919955458,0.5139335830026539
72,2.539809226989746,51.615955732201094,1.793451040997752,0.484961292007938
73,2.519082546234131,52.24799925026938,1.7441517500119517,0.5098661249940051
74,2.0216968059539795,54.022409655730335,1.8025056250044145,0.5247858749935403
75,2.294721841812134,52.312960285628805,1.755883374993573,0.5118920409877319
76,1.7562986612319946,51.64729391978187,1.7264991660049418,0.5145337499998277
77,1.9824795722961426,51.89572081095798,1.7137261250027223,0.4983375830051955
