epoch,train_loss,validation_mse,train_seconds,validation_seconds,steps_per_epoch,observed_batch_sizes
1,260.66972977075824,186.80872916010233,1.6274603339843452,0.5088377080101054,2,"[256, 173]"
2,145.11031980003233,252.10310105581598,1.402176709001651,0.44708158299908973,2,"[256, 173]"
3,112.65082811475634,262.5245770584555,1.7102063329948578,0.38789195800200105,2,"[256, 173]"
4,89.20013271233974,267.8807709980761,1.547233542019967,0.38144179098890163,2,"[256, 173]"
5,77.60025499250506,264.37577863252415,1.5412822499929462,0.361712667014217,2,"[256, 173]"
6,68.19472286695645,231.97170869128433,1.542877750005573,0.3489136660064105,2,"[256, 173]"
7,58.756596153988426,192.28680373266505,1.5304634580097627,0.33418762497603893,2,"[256, 173]"
8,58.66928676791958,156.8646304068864,1.3814902089943644,0.3872852079803124,2,"[256, 173]"
9,50.46627564863725,139.37227273486633,1.6292906659946311,0.5159220409987029,2,"[256, 173]"
10,48.390287021379095,118.75463726188529,1.606118374998914,0.4637364159862045,2,"[256, 173]"
11,39.28993734613165,98.54318248366161,1.559879207983613,0.42823308301740326,2,"[256, 173]"
12,33.361824418003465,87.99674859769672,1.5759275000018533,0.40817450001486577,2,"[256, 173]"
13,30.578268015579187,93.84855293823145,1.5751634580083191,0.36148187500657514,2,"[256, 173]"
14,25.128042834622043,94.82910002129172,1.600328750006156,0.37666283300495706,2,"[256, 173]"
15,24.9130421929704,82.7931895604926,1.4339557079947554,0.3425334999919869,2,"[256, 173]"
16,22.675596859627394,87.3302193958985,1.5410824589780532,0.37126637500477955,2,"[256, 173]"
17,19.679487188379248,97.25972977429836,1.6175102080160286,0.37711987498914823,2,"[256, 173]"
18,19.031341401569215,81.32594247202954,1.6777399590064306,0.37482583298697136,2,"[256, 173]"
19,20.556466949569597,66.64950054780586,1.6017130000109319,0.5190965840010904,2,"[256, 173]"
20,20.523121662628956,80.87246866109494,1.8980686659924686,0.39489325002068654,2,"[256, 173]"
21,17.862639460530314,77.37536428289243,1.748050708003575,0.4476764579885639,2,"[256, 173]"
22,17.451312129592008,71.0431009594238,1.508535416011,0.4365676250017714,2,"[256, 173]"
23,11.846630189802264,93.38225365243154,1.736898375005694,0.41797737500746734,2,"[256, 173]"
24,16.34045460841039,86.68634749066636,1.4582651669916231,0.37814675000845455,2,"[256, 173]"
25,14.747369463905033,87.88523828883716,1.3669383749947883,0.3935818330210168,2,"[256, 173]"
26,12.780128365630036,94.57270744570643,1.5824672919989098,0.36562012499780394,2,"[256, 173]"
27,13.010483014833676,74.11592234879042,1.395742374996189,0.3259743749804329,2,"[256, 173]"
28,10.548997203231135,75.99573550844354,1.3531353340076748,0.3264999160019215,2,"[256, 173]"
29,9.140539293800478,74.15877378919885,1.3697692079877015,0.4281458330224268,2,"[256, 173]"
30,12.218236880980449,69.82982055567528,1.6736957499815617,0.4787234580144286,2,"[256, 173]"
31,7.390831371565243,78.60328346593502,1.5789587920007762,0.4455761249992065,2,"[256, 173]"
32,6.495754181921899,82.89775793992169,1.4161129579879344,0.42086304200347513,2,"[256, 173]"
33,5.835553567170541,86.55023265408373,1.596346124977572,0.3720914160076063,2,"[256, 173]"
34,8.191930688622392,77.18002635612197,1.4903687079786323,0.338387124997098,2,"[256, 173]"
35,5.343260027034021,73.64016733023517,1.4622203749895561,0.32923574998858385,2,"[256, 173]"
36,4.838982220852014,73.0641981398169,1.6374063749972265,0.4746082500205375,2,"[256, 173]"
37,5.459637341799436,68.27635567098895,1.588130291987909,0.37414470899966545,2,"[256, 173]"
38,5.350655828044687,73.03163802160242,1.6101548750011716,0.42138712501036935,2,"[256, 173]"
39,4.343942343216121,77.35345347087134,1.6759235839999747,0.41749387499294244,2,"[256, 173]"
40,4.931673125509338,82.14056546508644,1.5849242499971297,0.477484832983464,2,"[256, 173]"
41,5.361702119831716,95.52882921050265,1.4919131670030765,0.45315804198617116,2,"[256, 173]"
