Unnamed: 0,pred,true
0,10.096674919128418,6.940999984741211
1,13.133158683776855,16.5
2,8.1415376663208,10.871999740600586
3,18.055908203125,13.859999656677246
4,14.037506103515623,12.039999961853027
5,10.016145706176758,8.899999618530273
6,6.106729984283447,10.300000190734863
7,13.455334663391112,11.039999961853027
8,11.148357391357422,13.859999656677246
9,29.86861801147461,27.93000030517578
10,10.467663764953612,10.5
11,23.725051879882812,21.729999542236328
12,7.566238880157471,6.170000076293945
13,9.193750381469728,19.5
14,15.349299430847168,13.925000190734863
15,11.77308464050293,13.050000190734863
16,28.383764266967773,30.350000381469727
17,22.54058265686035,12.420000076293944
18,9.153173446655272,10.28159999847412
19,10.633452415466309,10.960000038146973
20,29.19587516784668,37.400001525878906
21,5.151378154754639,5.519999980926514
22,5.696090221405029,5.216000080108643
23,11.976642608642578,11.970000267028809
24,14.135430335998535,8.600000381469727
25,7.473216056823731,6.710000038146973
26,15.529373168945312,19.856000900268555
27,8.7606782913208,8.0
28,17.386920928955078,13.890000343322754
29,16.263513565063477,16.100000381469727
30,18.32251739501953,14.6899995803833
31,20.37783432006836,16.799999237060547
32,22.909645080566406,26.350000381469727
33,14.480027198791504,12.5
34,33.22254180908203,41.099998474121094
35,8.178765296936035,7.978400230407715
36,6.869927883148193,9.350000381469728
37,15.739615440368652,19.700000762939453
38,35.10197830200195,24.100000381469727
39,15.97870922088623,11.399999618530272
40,12.891535758972168,11.399999618530272
41,18.532569885253903,16.049999237060547
42,11.723902702331545,8.729999542236328
43,13.421131134033203,15.399999618530272
44,29.185226440429688,27.09600067138672
45,7.262189388275147,9.670000076293944
46,13.547314643859863,12.25
47,18.014141082763672,16.049999237060547
48,15.188621520996094,13.050000190734863
49,11.105576515197754,13.223999977111816
50,8.48780632019043,6.320000171661377
51,12.7169771194458,13.199999809265137
52,8.8682279586792,9.237600326538086
53,12.453700065612791,9.75
54,10.24608325958252,8.199999809265137
55,6.179165363311768,5.949999809265137
56,26.473461151123047,20.600000381469727
57,7.571153163909912,4.860000133514404
58,13.157090187072754,17.823999404907227
59,7.017960071563721,6.199999809265137
60,12.113726615905762,9.600000381469728
61,8.918993949890137,10.199999809265137
62,12.223833084106444,10.260000228881836
63,5.850758075714111,12.670000076293944
64,12.319652557373049,16.079999923706055
65,14.058845520019531,16.209999084472656
66,20.65833854675293,21.899999618530273
67,13.124833106994627,12.199999809265137
68,5.266638278961182,11.600000381469728
69,38.67361068725586,46.400001525878906
70,7.827150344848633,6.400000095367432
71,8.02652359008789,7.10699987411499
72,18.594703674316406,21.760000228881836
73,9.600197792053224,11.411999702453612
74,18.99850082397461,28.34000015258789
75,21.963157653808594,22.864999771118164
76,16.089366912841797,11.9399995803833
77,12.70892333984375,15.755999565124512
78,7.355613231658936,6.0
79,27.190990447998047,34.08000183105469
80,11.48937702178955,13.279999732971191
81,10.102200508117676,10.017999649047852
82,8.944478988647461,10.312000274658203
83,10.013416290283203,9.420000076293944
84,15.782967567443848,6.880000114440918
85,7.883584499359131,7.622000217437744
86,28.165279388427734,32.41999816894531
87,12.674809455871582,16.100000381469727
88,6.858584880828857,6.369999885559082
89,17.91669464111328,9.102999687194824
90,15.868244171142578,11.21399974822998
91,12.565803527832031,12.199999809265137
92,8.639540672302246,7.099999904632568
93,12.36972713470459,14.449999809265137
94,11.249436378479004,16.799999237060547
95,9.097274780273438,8.579999923706055
96,10.012425422668455,13.25
97,18.82412338256836,20.700000762939453
98,8.678624153137207,6.050000190734863
99,11.059492111206056,10.399999618530272
100,9.675982475280762,9.170000076293944
101,8.973217964172363,8.579999923706055
102,5.8118815422058105,5.099999904632568
103,6.880378246307373,6.199999809265137
104,8.409575462341309,10.284000396728516
105,28.830745697021484,31.549999237060547
106,30.28658676147461,36.959999084472656
107,10.242924690246582,12.0
108,11.123618125915527,9.5
109,14.089797019958496,12.272000312805176
110,20.014190673828125,24.375
111,24.516761779785156,33.70000076293945
