epoch,optimizer_steps,sample_presentations,train_loss,validation_mse,rmse,mae,r2,nrmse,train_seconds,validation_seconds,elapsed_seconds
1,1,356,318.32159423828125,154.38601337586465,12.425216834158856,8.801411178913193,-0.9955267785129618,1.4441611601866933,0.6132170829951065,0.17435820899845567,0.9082253749947995
2,2,712,138.6268310546875,131.78548558269054,11.479785955438826,7.880438647289508,-0.7034021395406083,1.3342753873336135,0.6079914589936379,0.21516295800392982,1.7431484999979148
3,3,1068,178.06838989257812,130.62167340680617,11.428983918389516,7.73504551605657,-0.688359207144378,1.3283707556684916,0.5644626249995781,0.18371195798681583,2.5031904999923427
4,4,1424,105.86026000976562,138.5490579825125,11.770686385360563,7.981465330973328,-0.7908251485757387,1.3680862340964357,0.5546349579963135,0.17222491699794773,3.230094625003403
5,5,1780,106.27294158935547,152.68869510944828,12.35672671501026,8.744015128023712,-0.9735879773338225,1.4362006737620991,0.529630624994752,0.17471433299942873,3.93452054199588
6,6,2136,98.57975006103516,173.7062190385261,13.179765515308915,9.780864594918997,-1.2452513936071807,1.5318610300023476,0.5272222500061616,0.1979288330039708,4.659742249990813
7,7,2492,79.86927795410156,200.2337608238976,14.15039790337705,11.000437895537388,-1.5881349155228128,1.6446759300863147,0.573594540997874,0.16838933300459757,5.4017973329901
8,8,2848,67.21973419189453,223.12706937178376,14.937438514410152,11.979826961451696,-1.8840439117920855,1.7361522799250462,0.545675500005018,0.1901979999965988,6.1377318750019185
9,9,3204,62.09959030151367,231.25052055690858,15.206923441541639,12.334577694444762,-1.9890441253437725,1.7674740403589662,0.577908874998684,0.18606216700572986,6.90177841699915
10,10,3560,59.43210220336914,220.70568945472132,14.85616671469196,11.944361397080304,-1.8527462031474045,1.7267062011854932,0.5932646669971291,0.1957357919891365,7.690852332991199
11,11,3916,56.70708465576172,197.9858881969393,14.070745829448391,11.048913269888173,-1.5590798870024454,1.6354181092344604,0.578816541004926,0.17870433299685828,8.448453707998851
12,12,4272,53.933414459228516,171.85016613123943,13.109163441319946,9.945754272252442,-1.2212608571729624,1.5236550747707907,0.5501164159941254,0.18372179100697394,9.182366791996174
